recording_givid	survey	type_observed	classif_key	type_cover
IV2020013012032922	N2000meetnet_Heide_BHM	4010	Habitatsleutel v5	100
IV2020013109460847	N2000meetnet_Heide_BHM	4010	Habitatsleutel v5	100
IV2020013110042156	N2000meetnet_Heide_BHM	4010	Habitatsleutel v5	100
IV2020013110095391	N2000meetnet_Heide_BHM	4010	Habitatsleutel v5	100
IV2020013110151328	N2000meetnet_Heide_BHM	4030	Habitatsleutel v5	100
IV2020013110202815	N2000meetnet_Heide_BHM	4030	Habitatsleutel v5	100
IV2020013110262224	N2000meetnet_Heide_BHM	4030	Habitatsleutel v5	90
IV2020013110412230	N2000meetnet_Heide_BHM	4030	Habitatsleutel v5	100
IV2020013110455451	N2000meetnet_Heide_BHM	4010	Habitatsleutel v5	100
IV2020013110564771	N2000meetnet_Heide_BHM	4010	Habitatsleutel v5	100
IV2020013111031142	N2000meetnet_Heide_BHM	4010	Habitatsleutel v5	100
IV2020013111061966	N2000meetnet_Heide_BHM	4010	Habitatsleutel v5	100
IV2020013111102627	N2000meetnet_Heide_BHM	4010	Habitatsleutel v5	100
IV2020013111283444	N2000meetnet_Heide_BHM	4010	Habitatsleutel v5	100
IV2020013111434134	N2000meetnet_Heide_BHM	4010	Habitatsleutel v5	100
IV2020013111455159	N2000meetnet_Heide_BHM	4010	Habitatsleutel v5	100
IV2020013111513595	N2000meetnet_Heide_BHM	4030	Habitatsleutel v5	100
IV2020013111554762	N2000meetnet_Heide_BHM	4030	Habitatsleutel v5	100
IV2020013112472496	N2000meetnet_Heide_BHM	4030	Habitatsleutel v5	100
IV2020013112514437	N2000meetnet_Heide_BHM	4030	Habitatsleutel v5	100
IV2020013113130577	N2000meetnet_Heide_BHM	4030	Habitatsleutel v5	100
IV2020013113165707	N2000meetnet_Heide_BHM	4030	Habitatsleutel v5	100
IV2020013113212187	N2000meetnet_Heide_BHM	4030	Habitatsleutel v5	100
IV2020013115042178	N2000meetnet_Heide_BHM	4010	Habitatsleutel v5	100
IV2020013115122887	N2000meetnet_Heide_BHM	4010	Habitatsleutel v5	100
IV2020013115220017	N2000meetnet_Heide_BHM	4010	Habitatsleutel v5	100
IV2020013115232386	N2000meetnet_Heide_BHM	4010	Habitatsleutel v5	100
IV2020013115314643	N2000meetnet_Heide_BHM	4030	Habitatsleutel v5	100
IV2020013115390558	N2000meetnet_Heide_BHM	4030	Habitatsleutel v5	100
IV2020013115431412	N2000meetnet_Heide_BHM	4010	Habitatsleutel v5	100
IV2020013115433830	N2000meetnet_Heide_BHM	4030	Habitatsleutel v5	100
IV2020013115480821	N2000meetnet_Heide_BHM	4010	Habitatsleutel v5	40
IV2020013115521717	N2000meetnet_Heide_BHM	4010	Habitatsleutel v5	100
IV2020013115540736	N2000meetnet_Heide_BHM	4010	Habitatsleutel v5	100
IV2020013116023518	N2000meetnet_Heide_BHM	4030	Habitatsleutel v5	70
IV2020013116184795	N2000meetnet_Heide_BHM	4030	Habitatsleutel v5	100
IV2020013116352053	N2000meetnet_Heide_BHM	4010	Habitatsleutel v5	65
IV2020013116382347	N2000meetnet_Heide_BHM	4010	Habitatsleutel v5	100
IV2020013116482535	N2000meetnet_Heide_BHM	4010	Habitatsleutel v5	100
IV2020013117080571	N2000meetnet_Heide_BHM	4010	Habitatsleutel v5	100
IV2020013117191738	N2000meetnet_Heide_BHM	4030	Habitatsleutel v5	80
IV2020013117232827	N2000meetnet_Heide_BHM	4030	Habitatsleutel v5	100
IV2020020309452431	N2000meetnet_Heide_BHM	4010	Habitatsleutel v5	100
IV2020020309463994	N2000meetnet_Heide_BHM	4010	Habitatsleutel v5	100
IV2020020309564874	N2000meetnet_Heide_BHM	4010	Habitatsleutel v5	100
IV2020020310055927	N2000meetnet_Heide_BHM	4010	Habitatsleutel v5	100
IV2020020310074071	N2000meetnet_Heide_BHM	4010	Habitatsleutel v5	100
IV2020020310185452	N2000meetnet_Heide_BHM	4010	Habitatsleutel v5	100
IV2020020311033948	N2000meetnet_Heide_BHM	4030	Habitatsleutel v5	100
IV2020020311072315	N2000meetnet_Heide_BHM	4030	Habitatsleutel v5	100
IV2020020311091732	N2000meetnet_Heide_BHM	4010	Habitatsleutel v5	100
IV2020020311295387	N2000meetnet_Heide_BHM	4010	Habitatsleutel v5	100
IV2020020311363530	N2000meetnet_Heide_BHM	4030	Habitatsleutel v5	100
IV2020020311440282	N2000meetnet_Heide_BHM	4030	Habitatsleutel v5	100
IV2020020311453901	N2000meetnet_Heide_BHM	4030	Habitatsleutel v5	100
IV2020020311495674	N2000meetnet_Heide_BHM	4030	Habitatsleutel v5	100
IV2020020311553218	N2000meetnet_Heide_BHM	4030	Habitatsleutel v5	100
IV2020020312001953	N2000meetnet_Heide_BHM	4030	Habitatsleutel v5	100
IV2020020312205636	N2000meetnet_Heide_BHM	4010	Habitatsleutel v5	50
IV2020020312313274	N2000meetnet_Heide_BHM	4010	Habitatsleutel v5	100
IV2020020312590002	N2000meetnet_Heide_BHM	4010	Habitatsleutel v5	100
IV2020020313294489	N2000meetnet_Heide_BHM	4010	Habitatsleutel v5	100
IV2020020313313646	N2000meetnet_Heide_BHM	4030	Habitatsleutel v5	100
IV2020020313351917	N2000meetnet_Heide_BHM	4030	Habitatsleutel v5	100
IV2020020313435902	N2000meetnet_Heide_BHM	4010	Habitatsleutel v5	100
IV2020020313442080	N2000meetnet_Heide_BHM	4010	Habitatsleutel v5	100
IV2020020314224412	N2000meetnet_Heide_BHM	4030	Habitatsleutel v5	100
IV2020020314245851	N2000meetnet_Heide_BHM	4030	Habitatsleutel v5	100
IV2020020314390955	N2000meetnet_Heide_BHM	4010	Habitatsleutel v5	80
IV2020020314453563	N2000meetnet_Heide_BHM	4010	Habitatsleutel v5	100
IV2020020718203772	N2000meetnet_Moeras_BHM	7140_oli	Habitatsleutel v5	100
IV2020021210331572	N2000meetnet_Moeras_BHM	7140_oli	Habitatsleutel v5	100
IV2020021210415831	N2000meetnet_Moeras_BHM	7140_oli	Habitatsleutel v5	100
IV2020021211170625	N2000meetnet_Moeras_BHM	7140_oli	Habitatsleutel v5	100
IV2020021211314188	N2000meetnet_Moeras_BHM	7140_oli	Habitatsleutel v5	100
IV2020021211431471	N2000meetnet_Moeras_BHM	7140_oli	Habitatsleutel v5	100
IV2020021212123304	N2000meetnet_Moeras_BHM	7140_oli	Habitatsleutel v5	100
IV2020021215272236	N2000meetnet_Moeras_BHM	7140_oli	Habitatsleutel v5	100
IV2020021413283257	N2000meetnet_Grasland_BHM	-9	Habitatsleutel v5	5
IV2020021413283257	N2000meetnet_Grasland_BHM	6410_mo	Habitatsleutel v5	95
IV2020021413533466	N2000meetnet_Grasland_BHM	6410_mo	Habitatsleutel v5	100
IV2020021413575834	N2000meetnet_Grasland_BHM	6410_mo	Habitatsleutel v5	100
IV2020021414132240	N2000meetnet_Grasland_BHM	6410_mo	Habitatsleutel v5	100
IV2020021416312620	N2000meetnet_Moeras_BHM	7140_meso	Habitatsleutel v5	35
IV2020021416312620	N2000meetnet_Moeras_BHM	rbbms	Habitatsleutel v5	65
IV2020021416372690	N2000meetnet_Moeras_BHM	7140_meso	Habitatsleutel v5	100
IV2020021915563894	N2000meetnet_Moeras_BHM	7140_meso	Habitatsleutel v5	100
IV2020021916032116	N2000meetnet_Moeras_BHM	7140_meso	Habitatsleutel v5	100
IV2020021916160633	N2000meetnet_Grasland_BHM	6230_ha	Habitatsleutel v5	100
IV2020021916204322	N2000meetnet_Grasland_BHM	6230_ha	Habitatsleutel v5	100
IV2020022017031551	N2000meetnet_Grasland_BHM	6230_ha	Habitatsleutel v5	100
IV2020022017152138	N2000meetnet_Grasland_BHM	6230_ha	Habitatsleutel v5	100
IV2020022713561914	N2000meetnet_Grasland_BHM	4030	Habitatsleutel v5	30
IV2020022713561914	N2000meetnet_Grasland_BHM	6230_ha	Habitatsleutel v5	70
IV2020022714040075	N2000meetnet_Grasland_BHM	6230_ha	Habitatsleutel v5	100
IV2020022714073095	N2000meetnet_Grasland_BHM	6230_hn	Habitatsleutel v5	100
IV2020022714202521	N2000meetnet_Grasland_BHM	6230_hn	Habitatsleutel v5	100
IV2020022714231094	N2000meetnet_Grasland_BHM	6230_ha	Habitatsleutel v5	100
IV2020022714374375	N2000meetnet_Grasland_BHM	6230_ha	Habitatsleutel v5	100
IV2020022714453255	N2000meetnet_Grasland_BHM	6230_ha	Habitatsleutel v5	100
IV2020022714594591	N2000meetnet_Grasland_BHM	6230_ha	Habitatsleutel v5	100
IV2020022715014341	N2000meetnet_Grasland_BHM	6230_ha	Habitatsleutel v5	100
IV2020022715135992	N2000meetnet_Grasland_BHM	6230_ha	Habitatsleutel v5	100
IV2020022715151720	N2000meetnet_Grasland_BHM	6230_hn	Habitatsleutel v5	100
IV2020022715235211	N2000meetnet_Grasland_BHM	6230_hn	Habitatsleutel v5	100
IV2020030914144636	N2000meetnet_Moeras_BHM	7140_oli	Habitatsleutel v5	100
IV2020030915461539	N2000meetnet_Moeras_BHM	7140_oli	Habitatsleutel v5	100
IV2020031007173720	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	39
IV2020031007173720	N2000meetnet_Duinen_BHM	2160	Habitatsleutel v5	61
IV2020031007315831	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	100
IV2020031010533280	N2000meetnet_Grasland_BHM	6120	Habitatsleutel v5	100
IV2020031012274263	N2000meetnet_Grasland_BHM	-9	Habitatsleutel v5	65
IV2020031012274263	N2000meetnet_Grasland_BHM	6120	Habitatsleutel v5	35
IV2020031013523658	N2000meetnet_Grasland_BHM	6120	Habitatsleutel v5	100
IV2020031014181916	N2000meetnet_Grasland_BHM	-9	Habitatsleutel v5	30
IV2020031014181916	N2000meetnet_Grasland_BHM	6120	Habitatsleutel v5	70
IV2020031015500072	N2000meetnet_Grasland_BHM	6410_mo	Habitatsleutel v5	100
IV2020031114321268	N2000meetnet_Grasland_BHM	6410_mo	Habitatsleutel v5	100
IV2020031211135033	N2000meetnet_Grasland_BHM	6410_mo	Habitatsleutel v5	100
IV2020031211271709	N2000meetnet_Grasland_BHM	-9	Habitatsleutel v5	45
IV2020031211271709	N2000meetnet_Grasland_BHM	6410_mo	Habitatsleutel v5	55
IV2020031213211228	N2000meetnet_Grasland_BHM	6120	Habitatsleutel v5	100
IV2020031214210192	N2000meetnet_Grasland_BHM	-9	Habitatsleutel v5	70
IV2020031214210192	N2000meetnet_Grasland_BHM	6120	Habitatsleutel v5	30
IV2020031215183226	N2000meetnet_Grasland_BHM	6120	Habitatsleutel v5	100
IV2020031216083507	N2000meetnet_Grasland_BHM	-9	Habitatsleutel v5	50
IV2020031216083507	N2000meetnet_Grasland_BHM	6120	Habitatsleutel v5	50
IV2020031216444711	N2000meetnet_Grasland_BHM	6230_ha	Habitatsleutel v5	100
IV2020031216591855	N2000meetnet_Grasland_BHM	6230_ha	Habitatsleutel v5	100
IV2020031219413746	N2000meetnet_Grasland_BHM	6410_mo	Habitatsleutel v5	100
IV2020031220232348	N2000meetnet_Grasland_BHM	-9	Habitatsleutel v5	10
IV2020031220232348	N2000meetnet_Grasland_BHM	6410_mo	Habitatsleutel v5	90
IV2020031413234346	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	100
IV2020031416051174	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	100
IV2020031510421165	N2000meetnet_Grasland_BHM	6120	Habitatsleutel v5	100
IV2020031510582347	N2000meetnet_Grasland_BHM	6120	Habitatsleutel v5	100
IV2020031519301833	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	97
IV2020031519301833	N2000meetnet_Duinen_BHM	2190	Habitatsleutel v5	3
IV2020031519312449	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	100
IV2020031520475153	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	60
IV2020031520475153	N2000meetnet_Duinen_BHM	2130	Habitatsleutel v5	31
IV2020031520475153	N2000meetnet_Duinen_BHM	2160	Habitatsleutel v5	9
IV2020031520570307	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	100
IV2020031521030647	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	58
IV2020031521030647	N2000meetnet_Duinen_BHM	2130	Habitatsleutel v5	26
IV2020031521030647	N2000meetnet_Duinen_BHM	2160	Habitatsleutel v5	16
IV2020031521074867	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	100
IV2020031521153338	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	19
IV2020031521153338	N2000meetnet_Duinen_BHM	2160	Habitatsleutel v5	81
IV2020031521211018	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	70
IV2020031521211018	N2000meetnet_Duinen_BHM	2160	Habitatsleutel v5	30
IV2020031521403397	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	25
IV2020031521403397	N2000meetnet_Duinen_BHM	2130	Habitatsleutel v5	47
IV2020031521403397	N2000meetnet_Duinen_BHM	2160	Habitatsleutel v5	28
IV2020031521461005	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	100
IV2020031522020707	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	63
IV2020031522020707	N2000meetnet_Duinen_BHM	2130	Habitatsleutel v5	16
IV2020031522020707	N2000meetnet_Duinen_BHM	2160	Habitatsleutel v5	21
IV2020031522110295	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	100
IV2020031522224643	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	33
IV2020031522224643	N2000meetnet_Duinen_BHM	2130	Habitatsleutel v5	60
IV2020031522224643	N2000meetnet_Duinen_BHM	2160	Habitatsleutel v5	7
IV2020031522270466	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	100
IV2020031522375705	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	100
IV2020031522385208	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	100
IV2020031606440525	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	94
IV2020031606440525	N2000meetnet_Duinen_BHM	2160	Habitatsleutel v5	6
IV2020031607083552	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	100
IV2020031607155535	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	100
IV2020031607261542	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	100
IV2020031613411839	N2000meetnet_Grasland_BHM	6120	Habitatsleutel v5	100
IV2020031614045534	N2000meetnet_Grasland_BHM	-9	Habitatsleutel v5	70
IV2020031614045534	N2000meetnet_Grasland_BHM	6120	Habitatsleutel v5	30
IV2020031619030019	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	88
IV2020031619030019	N2000meetnet_Duinen_BHM	2160	Habitatsleutel v5	12
IV2020031619093265	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	100
IV2020031619445734	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	71
IV2020031619445734	N2000meetnet_Duinen_BHM	2160	Habitatsleutel v5	29
IV2020031620082049	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	100
IV2020031620141069	N2000meetnet_Duinen_BHM	-9	Habitatsleutel v5	16
IV2020031620141069	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	36
IV2020031620141069	N2000meetnet_Duinen_BHM	2130	Habitatsleutel v5	48
IV2020031620214528	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	100
IV2020031620255092	N2000meetnet_Duinen_BHM	-9	Habitatsleutel v5	3
IV2020031620255092	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	70
IV2020031620255092	N2000meetnet_Duinen_BHM	2130	Habitatsleutel v5	27
IV2020031620313711	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	100
IV2020031621012941	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	79
IV2020031621012941	N2000meetnet_Duinen_BHM	2130	Habitatsleutel v5	15
IV2020031621012941	N2000meetnet_Duinen_BHM	2160	Habitatsleutel v5	6
IV2020031621034487	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	100
IV2020031622542410	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	22
IV2020031622542410	N2000meetnet_Duinen_BHM	2130	Habitatsleutel v5	46
IV2020031622542410	N2000meetnet_Duinen_BHM	2160	Habitatsleutel v5	32
IV2020031622591285	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	100
IV2020031623083891	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	70
IV2020031623083891	N2000meetnet_Duinen_BHM	2160	Habitatsleutel v5	30
IV2020031623145130	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	100
IV2020031623314554	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	94
IV2020031623314554	N2000meetnet_Duinen_BHM	2160	Habitatsleutel v5	6
IV2020031623341355	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	100
IV2020031709214044	N2000meetnet_Grasland_BHM	6410_mo	Habitatsleutel v5	100
IV2020031709322618	N2000meetnet_Grasland_BHM	-9	Habitatsleutel v5	40
IV2020031709322618	N2000meetnet_Grasland_BHM	6410_mo	Habitatsleutel v5	60
IV2020031718111730	N2000meetnet_Duinen_BHM	-9	Habitatsleutel v5	38
IV2020031718111730	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	62
IV2020031718194416	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	100
IV2020031718404748	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	100
IV2020031718454661	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	100
IV2020031719185827	N2000meetnet_Grasland_BHM	6410_mo	Habitatsleutel v5	100
IV2020031719305514	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	75
IV2020031719305514	N2000meetnet_Duinen_BHM	2160	Habitatsleutel v5	25
IV2020031719352910	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	100
IV2020031719424607	N2000meetnet_Grasland_BHM	6410_mo	Habitatsleutel v5	100
IV2020031719500185	N2000meetnet_Grasland_BHM	6230_hn	Habitatsleutel v5	100
IV2020031719500282	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	63
IV2020031719500282	N2000meetnet_Duinen_BHM	2160	Habitatsleutel v5	37
IV2020031719541234	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	100
IV2020031720210794	N2000meetnet_Grasland_BHM	6230_hn	Habitatsleutel v5	100
IV2020031721123005	N2000meetnet_Duinen_BHM	-9	Habitatsleutel v5	18
IV2020031721123005	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	43
IV2020031721123005	N2000meetnet_Duinen_BHM	2130	Habitatsleutel v5	39
IV2020031721133100	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	100
IV2020031721263370	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	100
IV2020031721311008	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	100
IV2020031721391174	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	100
IV2020031721445054	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	100
IV2020031814183054	N2000meetnet_Grasland_BHM	6410_ve	Habitatsleutel v5	100
IV2020031814463025	N2000meetnet_Grasland_BHM	-9	Habitatsleutel v5	15
IV2020031814463025	N2000meetnet_Grasland_BHM	6410_ve	Habitatsleutel v5	85
IV2020031815490992	N2000meetnet_Grasland_BHM	6230_hnk	Habitatsleutel v5	100
IV2020031815565608	N2000meetnet_Grasland_BHM	-9	Habitatsleutel v5	15
IV2020031815565608	N2000meetnet_Grasland_BHM	6230_hnk	Habitatsleutel v5	85
IV2020031819314141	N2000meetnet_Grasland_BHM	4030	Habitatsleutel v5	30
IV2020031819314141	N2000meetnet_Grasland_BHM	6230_hn	Habitatsleutel v5	70
IV2020031819350053	N2000meetnet_Grasland_BHM	4030	Habitatsleutel v5	95
IV2020031819350053	N2000meetnet_Grasland_BHM	6230_hn	Habitatsleutel v5	5
IV2020031819524559	N2000meetnet_Grasland_BHM	6230_hn	Habitatsleutel v5	100
IV2020031819561395	N2000meetnet_Grasland_BHM	6230	Habitatsleutel v5	100
IV2020031909490502	N2000meetnet_Grasland_BHM	6230_hn	Habitatsleutel v5	100
IV2020031909571819	N2000meetnet_Grasland_BHM	4030	Habitatsleutel v5	80
IV2020031909571819	N2000meetnet_Grasland_BHM	6230_hn	Habitatsleutel v5	20
IV2020031911190774	N2000meetnet_Grasland_BHM	6230_hn	Habitatsleutel v5	100
IV2020031911322474	N2000meetnet_Grasland_BHM	6230_hn	Habitatsleutel v5	100
IV2020031913230651	N2000meetnet_Grasland_BHM	-9	Habitatsleutel v5	25
IV2020031913230651	N2000meetnet_Grasland_BHM	6410_mo	Habitatsleutel v5	75
IV2020031913514631	N2000meetnet_Grasland_BHM	6410_mo	Habitatsleutel v5	100
IV2020031916470295	N2000meetnet_Grasland_BHM	-9	Habitatsleutel v5	40
IV2020031916470295	N2000meetnet_Grasland_BHM	6230_hmo	Habitatsleutel v5	60
IV2020031917075475	N2000meetnet_Grasland_BHM	6230_hmo	Habitatsleutel v5	100
IV2020031917423145	N2000meetnet_Grasland_BHM	6230_hmo	Habitatsleutel v5	100
IV2020031917483592	N2000meetnet_Grasland_BHM	6230_hmo	Habitatsleutel v5	100
IV2020031920061657	N2000meetnet_Grasland_BHM	6230_ha	Habitatsleutel v5	30
IV2020031920061657	N2000meetnet_Grasland_BHM	6230_hmo	Habitatsleutel v5	70
IV2020031920153021	N2000meetnet_Grasland_BHM	6230_hmo	Habitatsleutel v5	100
IV2020032009020456	N2000meetnet_Grasland_BHM	6230_hmo	Habitatsleutel v5	100
IV2020032009182854	N2000meetnet_Grasland_BHM	6230_hmo	Habitatsleutel v5	100
IV2020032010333167	N2000meetnet_Grasland_BHM	-9	Habitatsleutel v5	5
IV2020032010333167	N2000meetnet_Grasland_BHM	6410	Habitatsleutel v5	95
IV2020032010352445	N2000meetnet_Grasland_BHM	6410	Habitatsleutel v5	100
IV2020032011314056	N2000meetnet_Grasland_BHM	-9	Habitatsleutel v5	10
IV2020032011314056	N2000meetnet_Grasland_BHM	6230_ha	Habitatsleutel v5	90
IV2020032011534393	N2000meetnet_Grasland_BHM	6230_ha	Habitatsleutel v5	100
IV2020032013483546	N2000meetnet_Grasland_BHM	6410	Habitatsleutel v5	100
IV2020032014100838	N2000meetnet_Grasland_BHM	6410	Habitatsleutel v5	100
IV2020032014241414	N2000meetnet_Grasland_BHM	-9	Habitatsleutel v5	40
IV2020032014241414	N2000meetnet_Grasland_BHM	6230_ha	Habitatsleutel v5	30
IV2020032014241414	N2000meetnet_Grasland_BHM	6230_hmo	Habitatsleutel v5	30
IV2020032015024795	N2000meetnet_Grasland_BHM	6230_hmo	Habitatsleutel v5	100
IV2020032020060844	N2000meetnet_Grasland_BHM	-9	Habitatsleutel v5	30
IV2020032020060844	N2000meetnet_Grasland_BHM	6410_mo	Habitatsleutel v5	70
IV2020032020085241	N2000meetnet_Grasland_BHM	6410_mo	Habitatsleutel v5	100
IV2020032117163034	N2000meetnet_Grasland_BHM	-9	Habitatsleutel v5	40
IV2020032117163034	N2000meetnet_Grasland_BHM	6410_mo	Habitatsleutel v5	60
IV2020032117454182	N2000meetnet_Grasland_BHM	6410_mo	Habitatsleutel v5	100
IV2020032307593888	N2000meetnet_Duinen_BHM	2110	Habitatsleutel v5	26
IV2020032307593888	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	47
IV2020032307593888	N2000meetnet_Duinen_BHM	2160	Habitatsleutel v5	26
IV2020032308041552	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	100
IV2020032308205723	N2000meetnet_Grasland_BHM	-9	Habitatsleutel v5	90
IV2020032308205723	N2000meetnet_Grasland_BHM	6410	Habitatsleutel v5	10
IV2020032310004475	N2000meetnet_Grasland_BHM	6410	Habitatsleutel v5	100
IV2020032310140080	N2000meetnet_Grasland_BHM	6410	Habitatsleutel v5	100
IV2020032310162222	N2000meetnet_Grasland_BHM	6410	Habitatsleutel v5	100
IV2020032310484895	N2000meetnet_Duinen_BHM	-9	Habitatsleutel v5	31
IV2020032310484895	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	49
IV2020032310484895	N2000meetnet_Duinen_BHM	2160	Habitatsleutel v5	20
IV2020032310554905	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	100
IV2020032310590850	N2000meetnet_Grasland_BHM	6230_ha	Habitatsleutel v5	100
IV2020032311013628	N2000meetnet_Grasland_BHM	6230_ha	Habitatsleutel v5	100
IV2020032311123998	N2000meetnet_Grasland_BHM	6230_ha	Habitatsleutel v5	100
IV2020032311244376	N2000meetnet_Duinen_BHM	-9	Habitatsleutel v5	23
IV2020032311244376	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	44
IV2020032311244376	N2000meetnet_Duinen_BHM	2130	Habitatsleutel v5	25
IV2020032311244376	N2000meetnet_Duinen_BHM	2160	Habitatsleutel v5	7
IV2020032311244871	N2000meetnet_Grasland_BHM	6230_ha	Habitatsleutel v5	100
IV2020032311330161	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	100
IV2020032311340008	N2000meetnet_Grasland_BHM	6230_ha	Habitatsleutel v5	100
IV2020032311450360	N2000meetnet_Grasland_BHM	6230_ha	Habitatsleutel v5	100
IV2020032407075640	N2000meetnet_Duinen_BHM	2130_hd	Habitatsleutel v5	100
IV2020032407141512	N2000meetnet_Duinen_BHM	2130_hd	Habitatsleutel v5	100
IV2020032407405828	N2000meetnet_Duinen_BHM	-9	Habitatsleutel v5	21
IV2020032407405828	N2000meetnet_Duinen_BHM	2130_hd	Habitatsleutel v5	64
IV2020032407405828	N2000meetnet_Duinen_BHM	2160	Habitatsleutel v5	15
IV2020032407591177	N2000meetnet_Duinen_BHM	2130_hd	Habitatsleutel v5	100
IV2020032506172393	N2000meetnet_Duinen_BHM	-9	Habitatsleutel v5	45
IV2020032506172393	N2000meetnet_Duinen_BHM	2130_hd	Habitatsleutel v5	20
IV2020032506172393	N2000meetnet_Duinen_BHM	2160	Habitatsleutel v5	35
IV2020032506350318	N2000meetnet_Duinen_BHM	2130_hd	Habitatsleutel v5	100
IV2020032507195059	N2000meetnet_Duinen_BHM	-9	Habitatsleutel v5	44
