survey	recording_givid	user_reference	structure_var_code	structure_var	cover	cover_code
N2000meetnet_Heide_BHM	IV2020020311363530	IV2012091810415646	inexo	grijs_kronkelsteeltje	1.5	WT
N2000meetnet_Heide_BHM	IV2020020311363530	IV2012091810415646	piobu	pioniersstadia_buntgras	0	0
N2000meetnet_Heide_BHM	IV2020020311363530	IV2012091810415646	pioza	pioniersstadia_open_bodem	0	0
N2000meetnet_Heide_BHM	IV2020020311363530	IV2012091810415646	pioli	pioniersstadie_korstmossen	0	0
N2000meetnet_Heide_BHM	IV2020020311363530	IV2012091810415646	piomo	pioniersstadie_mossen	1	S
N2000meetnet_Heide_BHM	IV2020020311363530	IV2012091810415646	veenm	veenmoslaag_4010	0	0
N2000meetnet_Heide_BHM	IV2020020311363530	IV2012091810415646	bos	verbossing	8	8
N2000meetnet_Heide_BHM	IV2020020311363530	IV2012091810415646	gras	vergrassing_4030_2310	37.5	KB
N2000meetnet_Heide_BHM	IV2020020311363530	IV2012091810415646	ruig	verruiging_4030_2310	1	S
N2000meetnet_Heide_BHM	IV2020020311453901	IV2012091809384012	calcl	calluna_climaxfase	0.5	ZS
N2000meetnet_Heide_BHM	IV2020020311453901	IV2012091809384012	calde	calluna_degeneratiefase	0.5	ZS
N2000meetnet_Heide_BHM	IV2020020311453901	IV2012091809384012	calon	calluna_ontwikkelingsfase	0.5	ZS
N2000meetnet_Heide_BHM	IV2020020311453901	IV2012091809384012	calpi	calluna_pioniersfase	87.5	D
N2000meetnet_Heide_BHM	IV2020020311453901	IV2012091809384012	dwerg	dwergstruiken	87.5	D
N2000meetnet_Heide_BHM	IV2020020311453901	IV2012091809384012	inexo	grijs_kronkelsteeltje	37.5	KB
N2000meetnet_Heide_BHM	IV2020020311453901	IV2012091809384012	piobu	pioniersstadia_buntgras	0	0
N2000meetnet_Heide_BHM	IV2020020311453901	IV2012091809384012	pioza	pioniersstadia_open_bodem	37.5	KB
N2000meetnet_Heide_BHM	IV2020020311453901	IV2012091809384012	pioli	pioniersstadie_korstmossen	3	T
N2000meetnet_Heide_BHM	IV2020020311453901	IV2012091809384012	piomo	pioniersstadie_mossen	0	0
N2000meetnet_Heide_BHM	IV2020020311453901	IV2012091809384012	veenm	veenmoslaag_4010	0	0
N2000meetnet_Heide_BHM	IV2020020311453901	IV2012091809384012	bos	verbossing	1	1
N2000meetnet_Heide_BHM	IV2020020311453901	IV2012091809384012	gras	vergrassing_4030_2310	3	T
N2000meetnet_Heide_BHM	IV2020020311453901	IV2012091809384012	ruig	verruiging_4030_2310	0	0
N2000meetnet_Heide_BHM	IV2020020311553218	IV2012091809282514	calcl	calluna_climaxfase	15	B
N2000meetnet_Heide_BHM	IV2020020311553218	IV2012091809282514	calde	calluna_degeneratiefase	3	T
N2000meetnet_Heide_BHM	IV2020020311553218	IV2012091809282514	calon	calluna_ontwikkelingsfase	0.5	ZS
N2000meetnet_Heide_BHM	IV2020020311553218	IV2012091809282514	calpi	calluna_pioniersfase	0	0
N2000meetnet_Heide_BHM	IV2020020311553218	IV2012091809282514	dwerg	dwergstruiken	37.5	KB
N2000meetnet_Heide_BHM	IV2020020311553218	IV2012091809282514	inexo	grijs_kronkelsteeltje	1.5	WT
N2000meetnet_Heide_BHM	IV2020020311553218	IV2012091809282514	piobu	pioniersstadia_buntgras	0	0
N2000meetnet_Heide_BHM	IV2020020311553218	IV2012091809282514	pioza	pioniersstadia_open_bodem	0	0
N2000meetnet_Heide_BHM	IV2020020311553218	IV2012091809282514	pioli	pioniersstadie_korstmossen	0.5	ZS
N2000meetnet_Heide_BHM	IV2020020311553218	IV2012091809282514	piomo	pioniersstadie_mossen	0	0
N2000meetnet_Heide_BHM	IV2020020311553218	IV2012091809282514	veenm	veenmoslaag_4010	15	B
N2000meetnet_Heide_BHM	IV2020020311553218	IV2012091809282514	bos	verbossing	1	1
N2000meetnet_Heide_BHM	IV2020020311553218	IV2012091809282514	gras	vergrassing_4030_2310	62.5	HB
N2000meetnet_Heide_BHM	IV2020020311553218	IV2012091809282514	ruig	verruiging_4030_2310	0	0
N2000meetnet_Heide_BHM	IV2020020312205636	IV2012091716441068	calcl	calluna_climaxfase	0	0
N2000meetnet_Heide_BHM	IV2020020312205636	IV2012091716441068	calde	calluna_degeneratiefase	0	0
N2000meetnet_Heide_BHM	IV2020020312205636	IV2012091716441068	calon	calluna_ontwikkelingsfase	0	0
N2000meetnet_Heide_BHM	IV2020020312205636	IV2012091716441068	calpi	calluna_pioniersfase	0	0
N2000meetnet_Heide_BHM	IV2020020312205636	IV2012091716441068	dwerg	dwergstruiken	37.5	KB
N2000meetnet_Heide_BHM	IV2020020312205636	IV2012091716441068	inexo	grijs_kronkelsteeltje	0	0
N2000meetnet_Heide_BHM	IV2020020312205636	IV2012091716441068	piobu	pioniersstadia_buntgras	0	0
N2000meetnet_Heide_BHM	IV2020020312205636	IV2012091716441068	pioza	pioniersstadia_open_bodem	0	0
N2000meetnet_Heide_BHM	IV2020020312205636	IV2012091716441068	pioli	pioniersstadie_korstmossen	0	0
N2000meetnet_Heide_BHM	IV2020020312205636	IV2012091716441068	piomo	pioniersstadie_mossen	0	0
N2000meetnet_Heide_BHM	IV2020020312205636	IV2012091716441068	veenm	veenmoslaag_4010	15	B
N2000meetnet_Heide_BHM	IV2020020312205636	IV2012091716441068	bos	verbossing	4	4
N2000meetnet_Heide_BHM	IV2020020312205636	IV2012091716441068	gras	vergrassing_4030_2310	62.5	HB
N2000meetnet_Heide_BHM	IV2020020312205636	IV2012091716441068	ruig	verruiging_4030_2310	0	0
N2000meetnet_Heide_BHM	IV2020020312590002	IV2012091716373264	calcl	calluna_climaxfase	15	B
N2000meetnet_Heide_BHM	IV2020020312590002	IV2012091716373264	calde	calluna_degeneratiefase	1.5	WT
N2000meetnet_Heide_BHM	IV2020020312590002	IV2012091716373264	calon	calluna_ontwikkelingsfase	87.5	D
N2000meetnet_Heide_BHM	IV2020020312590002	IV2012091716373264	calpi	calluna_pioniersfase	0.5	ZS
N2000meetnet_Heide_BHM	IV2020020312590002	IV2012091716373264	dwerg	dwergstruiken	87.5	D
N2000meetnet_Heide_BHM	IV2020020312590002	IV2012091716373264	inexo	grijs_kronkelsteeltje	0	0
N2000meetnet_Heide_BHM	IV2020020312590002	IV2012091716373264	piobu	pioniersstadia_buntgras	0	0
N2000meetnet_Heide_BHM	IV2020020312590002	IV2012091716373264	pioza	pioniersstadia_open_bodem	0	0
N2000meetnet_Heide_BHM	IV2020020312590002	IV2012091716373264	pioli	pioniersstadie_korstmossen	0	0
N2000meetnet_Heide_BHM	IV2020020312590002	IV2012091716373264	piomo	pioniersstadie_mossen	0	0
N2000meetnet_Heide_BHM	IV2020020312590002	IV2012091716373264	veenm	veenmoslaag_4010	0.5	ZS
N2000meetnet_Heide_BHM	IV2020020312590002	IV2012091716373264	bos	verbossing	3	3
N2000meetnet_Heide_BHM	IV2020020312590002	IV2012091716373264	gras	vergrassing_4030_2310	37.5	KB
N2000meetnet_Heide_BHM	IV2020020312590002	IV2012091716373264	ruig	verruiging_4030_2310	0	0
N2000meetnet_Heide_BHM	IV2020020313313646	IV2012091716180792	calcl	calluna_climaxfase	0	0
N2000meetnet_Heide_BHM	IV2020020313313646	IV2012091716180792	calde	calluna_degeneratiefase	0	0
N2000meetnet_Heide_BHM	IV2020020313313646	IV2012091716180792	calon	calluna_ontwikkelingsfase	0	0
N2000meetnet_Heide_BHM	IV2020020313313646	IV2012091716180792	calpi	calluna_pioniersfase	0	0
N2000meetnet_Heide_BHM	IV2020020313313646	IV2012091716180792	dwerg	dwergstruiken	15	B
N2000meetnet_Heide_BHM	IV2020020313313646	IV2012091716180792	inexo	grijs_kronkelsteeltje	0	0
N2000meetnet_Heide_BHM	IV2020020313313646	IV2012091716180792	piobu	pioniersstadia_buntgras	0	0
N2000meetnet_Heide_BHM	IV2020020313313646	IV2012091716180792	pioza	pioniersstadia_open_bodem	1.5	WT
N2000meetnet_Heide_BHM	IV2020020313313646	IV2012091716180792	pioli	pioniersstadie_korstmossen	0	0
N2000meetnet_Heide_BHM	IV2020020313313646	IV2012091716180792	piomo	pioniersstadie_mossen	0	0
N2000meetnet_Heide_BHM	IV2020020313313646	IV2012091716180792	veenm	veenmoslaag_4010	1.5	WT
N2000meetnet_Heide_BHM	IV2020020313313646	IV2012091716180792	bos	verbossing	10	10
N2000meetnet_Heide_BHM	IV2020020313313646	IV2012091716180792	gras	vergrassing_4030_2310	87.5	D
N2000meetnet_Heide_BHM	IV2020020313313646	IV2012091716180792	ruig	verruiging_4030_2310	0	0
N2000meetnet_Heide_BHM	IV2020020313435902	IV2012091716060044	calcl	calluna_climaxfase	0	0
N2000meetnet_Heide_BHM	IV2020020313435902	IV2012091716060044	calde	calluna_degeneratiefase	0	0
N2000meetnet_Heide_BHM	IV2020020313435902	IV2012091716060044	calon	calluna_ontwikkelingsfase	0	0
N2000meetnet_Heide_BHM	IV2020020313435902	IV2012091716060044	calpi	calluna_pioniersfase	0	0
N2000meetnet_Heide_BHM	IV2020020313435902	IV2012091716060044	dwerg	dwergstruiken	15	B
N2000meetnet_Heide_BHM	IV2020020313435902	IV2012091716060044	inexo	grijs_kronkelsteeltje	1	S
N2000meetnet_Heide_BHM	IV2020020313435902	IV2012091716060044	piobu	pioniersstadia_buntgras	0	0
N2000meetnet_Heide_BHM	IV2020020313435902	IV2012091716060044	pioza	pioniersstadia_open_bodem	1	S
N2000meetnet_Heide_BHM	IV2020020313435902	IV2012091716060044	pioli	pioniersstadie_korstmossen	0	0
N2000meetnet_Heide_BHM	IV2020020313435902	IV2012091716060044	piomo	pioniersstadie_mossen	0	0
N2000meetnet_Heide_BHM	IV2020020313435902	IV2012091716060044	veenm	veenmoslaag_4010	0.5	ZS
N2000meetnet_Heide_BHM	IV2020020313435902	IV2012091716060044	bos	verbossing	15	15
N2000meetnet_Heide_BHM	IV2020020313435902	IV2012091716060044	gras	vergrassing_4030_2310	87.5	D
N2000meetnet_Heide_BHM	IV2020020313435902	IV2012091716060044	ruig	verruiging_4030_2310	0	0
N2000meetnet_Heide_BHM	IV2020020314224412	IV2012091715353278	calcl	calluna_climaxfase	15	B
N2000meetnet_Heide_BHM	IV2020020314224412	IV2012091715353278	calde	calluna_degeneratiefase	0	0
N2000meetnet_Heide_BHM	IV2020020314224412	IV2012091715353278	calon	calluna_ontwikkelingsfase	62.5	HB
N2000meetnet_Heide_BHM	IV2020020314224412	IV2012091715353278	calpi	calluna_pioniersfase	3	T
N2000meetnet_Heide_BHM	IV2020020314224412	IV2012091715353278	dwerg	dwergstruiken	87.5	D
N2000meetnet_Heide_BHM	IV2020020314224412	IV2012091715353278	inexo	grijs_kronkelsteeltje	1.5	WT
N2000meetnet_Heide_BHM	IV2020020314224412	IV2012091715353278	piobu	pioniersstadia_buntgras	0	0
N2000meetnet_Heide_BHM	IV2020020314224412	IV2012091715353278	pioza	pioniersstadia_open_bodem	1	S
N2000meetnet_Heide_BHM	IV2020020314224412	IV2012091715353278	pioli	pioniersstadie_korstmossen	1	S
N2000meetnet_Heide_BHM	IV2020020314224412	IV2012091715353278	piomo	pioniersstadie_mossen	0	0
N2000meetnet_Heide_BHM	IV2020020314224412	IV2012091715353278	veenm	veenmoslaag_4010	0	0
N2000meetnet_Heide_BHM	IV2020020314224412	IV2012091715353278	bos	verbossing	25	25
N2000meetnet_Heide_BHM	IV2020020314224412	IV2012091715353278	gras	vergrassing_4030_2310	37.5	KB
N2000meetnet_Heide_BHM	IV2020020314224412	IV2012091715353278	ruig	verruiging_4030_2310	0	0
N2000meetnet_Heide_BHM	IV2020020314390955	IV2012091715161627	calcl	calluna_climaxfase	0	0
N2000meetnet_Heide_BHM	IV2020020314390955	IV2012091715161627	calde	calluna_degeneratiefase	0	0
N2000meetnet_Heide_BHM	IV2020020314390955	IV2012091715161627	calon	calluna_ontwikkelingsfase	0	0
N2000meetnet_Heide_BHM	IV2020020314390955	IV2012091715161627	calpi	calluna_pioniersfase	0	0
N2000meetnet_Heide_BHM	IV2020020314390955	IV2012091715161627	dwerg	dwergstruiken	62.5	HB
N2000meetnet_Heide_BHM	IV2020020314390955	IV2012091715161627	inexo	grijs_kronkelsteeltje	0	0
N2000meetnet_Heide_BHM	IV2020020314390955	IV2012091715161627	piobu	pioniersstadia_buntgras	0	0
N2000meetnet_Heide_BHM	IV2020020314390955	IV2012091715161627	pioza	pioniersstadia_open_bodem	1.5	WT
N2000meetnet_Heide_BHM	IV2020020314390955	IV2012091715161627	pioli	pioniersstadie_korstmossen	0	0
N2000meetnet_Heide_BHM	IV2020020314390955	IV2012091715161627	piomo	pioniersstadie_mossen	0	0
N2000meetnet_Heide_BHM	IV2020020314390955	IV2012091715161627	veenm	veenmoslaag_4010	87.5	D
N2000meetnet_Heide_BHM	IV2020020314390955	IV2012091715161627	bos	verbossing	5	5
N2000meetnet_Heide_BHM	IV2020020314390955	IV2012091715161627	gras	vergrassing_4030_2310	15	B
N2000meetnet_Heide_BHM	IV2020020314390955	IV2012091715161627	ruig	verruiging_4030_2310	0	0
N2000meetnet_Moeras_BHM	IV2020020718203772	2318966	struc	structuurschade	0	0
N2000meetnet_Moeras_BHM	IV2020020718203772	2318966	bos	verbossing	70	70
N2000meetnet_Moeras_BHM	IV2020021210415831	2056822	struc	structuurschade	0	0
N2000meetnet_Moeras_BHM	IV2020021210415831	2056822	bos	verbossing	50	50
N2000meetnet_Moeras_BHM	IV2020021211314188	2130550	struc	structuurschade	0	0
N2000meetnet_Moeras_BHM	IV2020021211314188	2130550	bos	verbossing	0	0
N2000meetnet_Moeras_BHM	IV2020021212123304	2136622	struc	structuurschade	0	0
N2000meetnet_Moeras_BHM	IV2020021212123304	2136622	bos	verbossing	3	3
N2000meetnet_Grasland_BHM	IV2020021413283257	7929558	bos	verbossing	0	0
N2000meetnet_Grasland_BHM	IV2020021413575834	12229422	bos	verbossing	1	1
N2000meetnet_Moeras_BHM	IV2020021416312620	2500918	bos	verbossing	0	0
N2000meetnet_Moeras_BHM	IV2020021915563894	4370774	struc	structuurschade	0	0
N2000meetnet_Moeras_BHM	IV2020021915563894	4370774	bos	verbossing	0	0
N2000meetnet_Grasland_BHM	IV2020021916160633	1068086	bos	verbossing	0	0
N2000meetnet_Grasland_BHM	IV2020022017031551	1723446	bos	verbossing	0	0
N2000meetnet_Grasland_BHM	IV2020022713561914	1457206	bos	verbossing	0	0
N2000meetnet_Grasland_BHM	IV2020022714073095	1395766	bos	verbossing	0	0
N2000meetnet_Grasland_BHM	IV2020022714231094	412726	bos	verbossing	0	0
N2000meetnet_Grasland_BHM	IV2020022714453255	805942	bos	verbossing	0	0
N2000meetnet_Grasland_BHM	IV2020022715014341	1461302	bos	verbossing	0	0
N2000meetnet_Grasland_BHM	IV2020022715151720	937014	bos	verbossing	0	0
N2000meetnet_Moeras_BHM	IV2020030915461539	2270930	struc	structuurschade	5	5
N2000meetnet_Moeras_BHM	IV2020030915461539	2270930	bos	verbossing	1	1
N2000meetnet_Duinen_BHM	IV2020031007173720	10333745_2120	klver	beperkte verstuiving_2120	100	100
N2000meetnet_Duinen_BHM	IV2020031007173720	10333745_2120	gfixe	gefixeerd_2120	0	0
N2000meetnet_Duinen_BHM	IV2020031007173720	10333745_2120	rijsh	rijshout bij type 2120	0	0
N2000meetnet_Duinen_BHM	IV2020031007173720	10333745_2120	stver	sterke verstuiving_2120	0	0
N2000meetnet_Duinen_BHM	IV2020031007173720	10333745_2120	struc	structuurverstoringen (puin, …)	0	0
N2000meetnet_Duinen_BHM	IV2020031007173720	10333745_2120	bos	verbossing	10	10
N2000meetnet_Grasland_BHM	IV2020031012274263	4121938	bos	verbossing	5	5
N2000meetnet_Grasland_BHM	IV2020031014181916	12248402	bos	verbossing	1	1
N2000meetnet_Grasland_BHM	IV2020031114321268	7033906	bos	verbossing	0	0
N2000meetnet_Grasland_BHM	IV2020031211271709	11228210	bos	verbossing	0	0
N2000meetnet_Grasland_BHM	IV2020031214210192	3476978	bos	verbossing	10	10
N2000meetnet_Grasland_BHM	IV2020031216083507	3489106	bos	verbossing	0	0
N2000meetnet_Grasland_BHM	IV2020031216591855	1464626	bos	verbossing	0	0
N2000meetnet_Grasland_BHM	IV2020031220232348	7839026	bos	verbossing	0	0
N2000meetnet_Duinen_BHM	IV2020031413234346	10654897_2120	klver	beperkte verstuiving_2120	50	50
N2000meetnet_Duinen_BHM	IV2020031413234346	10654897_2120	gfixe	gefixeerd_2120	0	0
N2000meetnet_Duinen_BHM	IV2020031413234346	10654897_2120	rijsh	rijshout bij type 2120	0	0
N2000meetnet_Duinen_BHM	IV2020031413234346	10654897_2120	stver	sterke verstuiving_2120	50	50
N2000meetnet_Duinen_BHM	IV2020031413234346	10654897_2120	struc	structuurverstoringen (puin, …)	0	0
N2000meetnet_Duinen_BHM	IV2020031413234346	10654897_2120	bos	verbossing	1	1
N2000meetnet_Grasland_BHM	IV2020031510582347	13426066	bos	verbossing	1	1
N2000meetnet_Duinen_BHM	IV2020031519301833	10458289_2120	klver	beperkte verstuiving_2120	80	80
N2000meetnet_Duinen_BHM	IV2020031519301833	10458289_2120	gfixe	gefixeerd_2120	0	0
N2000meetnet_Duinen_BHM	IV2020031519301833	10458289_2120	rijsh	rijshout bij type 2120	0	0
N2000meetnet_Duinen_BHM	IV2020031519301833	10458289_2120	stver	sterke verstuiving_2120	20	20
N2000meetnet_Duinen_BHM	IV2020031519301833	10458289_2120	struc	structuurverstoringen (puin, …)	0	0
N2000meetnet_Duinen_BHM	IV2020031519301833	10458289_2120	bos	verbossing	1	1
N2000meetnet_Duinen_BHM	IV2020031520475153	1021105_2120	klver	beperkte verstuiving_2120	80	80
N2000meetnet_Duinen_BHM	IV2020031520475153	1021105_2120	gfixe	gefixeerd_2120	0	0
N2000meetnet_Duinen_BHM	IV2020031520475153	1021105_2120	rijsh	rijshout bij type 2120	0	0
N2000meetnet_Duinen_BHM	IV2020031520475153	1021105_2120	stver	sterke verstuiving_2120	20	20
N2000meetnet_Duinen_BHM	IV2020031520475153	1021105_2120	struc	structuurverstoringen (puin, …)	0	0
N2000meetnet_Duinen_BHM	IV2020031520475153	1021105_2120	bos	verbossing	1	1
N2000meetnet_Duinen_BHM	IV2020031521030647	10130609_2120	klver	beperkte verstuiving_2120	50	50
N2000meetnet_Duinen_BHM	IV2020031521030647	10130609_2120	gfixe	gefixeerd_2120	0	0
N2000meetnet_Duinen_BHM	IV2020031521030647	10130609_2120	rijsh	rijshout bij type 2120	0	0
N2000meetnet_Duinen_BHM	IV2020031521030647	10130609_2120	stver	sterke verstuiving_2120	50	50
N2000meetnet_Duinen_BHM	IV2020031521030647	10130609_2120	struc	structuurverstoringen (puin, …)	0	0
N2000meetnet_Duinen_BHM	IV2020031521030647	10130609_2120	bos	verbossing	1	1
N2000meetnet_Duinen_BHM	IV2020031521153338	103601_2120	klver	beperkte verstuiving_2120	0	0
N2000meetnet_Duinen_BHM	IV2020031521153338	103601_2120	gfixe	gefixeerd_2120	0	0
N2000meetnet_Duinen_BHM	IV2020031521153338	103601_2120	rijsh	rijshout bij type 2120	0	0
N2000meetnet_Duinen_BHM	IV2020031521153338	103601_2120	stver	sterke verstuiving_2120	100	100
N2000meetnet_Duinen_BHM	IV2020031521153338	103601_2120	struc	structuurverstoringen (puin, …)	0	0
N2000meetnet_Duinen_BHM	IV2020031521153338	103601_2120	bos	verbossing	0	0
N2000meetnet_Duinen_BHM	IV2020031521403397	10392753_2120	klver	beperkte verstuiving_2120	100	100
N2000meetnet_Duinen_BHM	IV2020031521403397	10392753_2120	gfixe	gefixeerd_2120	0	0
N2000meetnet_Duinen_BHM	IV2020031521403397	10392753_2120	rijsh	rijshout bij type 2120	0	0
N2000meetnet_Duinen_BHM	IV2020031521403397	10392753_2120	stver	sterke verstuiving_2120	0	0
N2000meetnet_Duinen_BHM	IV2020031521403397	10392753_2120	struc	structuurverstoringen (puin, …)	0	0
N2000meetnet_Duinen_BHM	IV2020031521403397	10392753_2120	bos	verbossing	0	0
N2000meetnet_Duinen_BHM	IV2020031522020707	1053873_2120	klver	beperkte verstuiving_2120	100	100
N2000meetnet_Duinen_BHM	IV2020031522020707	1053873_2120	gfixe	gefixeerd_2120	0	0
N2000meetnet_Duinen_BHM	IV2020031522020707	1053873_2120	rijsh	rijshout bij type 2120	0	0
N2000meetnet_Duinen_BHM	IV2020031522020707	1053873_2120	stver	sterke verstuiving_2120	0	0
N2000meetnet_Duinen_BHM	IV2020031522020707	1053873_2120	struc	structuurverstoringen (puin, …)	0	0
N2000meetnet_Duinen_BHM	IV2020031522020707	1053873_2120	bos	verbossing	10	10
N2000meetnet_Duinen_BHM	IV2020031522224643	10233009_2120	klver	beperkte verstuiving_2120	100	100
N2000meetnet_Duinen_BHM	IV2020031522224643	10233009_2120	gfixe	gefixeerd_2120	0	0
N2000meetnet_Duinen_BHM	IV2020031522224643	10233009_2120	rijsh	rijshout bij type 2120	0	0
N2000meetnet_Duinen_BHM	IV2020031522224643	10233009_2120	stver	sterke verstuiving_2120	0	0
N2000meetnet_Duinen_BHM	IV2020031522224643	10233009_2120	struc	structuurverstoringen (puin, …)	0	0
N2000meetnet_Duinen_BHM	IV2020031522224643	10233009_2120	bos	verbossing	20	20
N2000meetnet_Duinen_BHM	IV2020031522375705	10138801_2120	klver	beperkte verstuiving_2120	50	50
N2000meetnet_Duinen_BHM	IV2020031522375705	10138801_2120	gfixe	gefixeerd_2120	0	0
N2000meetnet_Duinen_BHM	IV2020031522375705	10138801_2120	rijsh	rijshout bij type 2120	0	0
N2000meetnet_Duinen_BHM	IV2020031522375705	10138801_2120	stver	sterke verstuiving_2120	50	50
N2000meetnet_Duinen_BHM	IV2020031522375705	10138801_2120	struc	structuurverstoringen (puin, …)	0	0
N2000meetnet_Duinen_BHM	IV2020031522375705	10138801_2120	bos	verbossing	0	0
N2000meetnet_Duinen_BHM	IV2020031606440525	10300977_2120	klver	beperkte verstuiving_2120	0	0
N2000meetnet_Duinen_BHM	IV2020031606440525	10300977_2120	gfixe	gefixeerd_2120	100	100
N2000meetnet_Duinen_BHM	IV2020031606440525	10300977_2120	rijsh	rijshout bij type 2120	0	0
N2000meetnet_Duinen_BHM	IV2020031606440525	10300977_2120	stver	sterke verstuiving_2120	0	0
N2000meetnet_Duinen_BHM	IV2020031606440525	10300977_2120	struc	structuurverstoringen (puin, …)	0	0
N2000meetnet_Duinen_BHM	IV2020031606440525	10300977_2120	bos	verbossing	10	10
N2000meetnet_Duinen_BHM	IV2020031607155535	10399281_2120	klver	beperkte verstuiving_2120	0	0
N2000meetnet_Duinen_BHM	IV2020031607155535	10399281_2120	gfixe	gefixeerd_2120	0	0
N2000meetnet_Duinen_BHM	IV2020031607155535	10399281_2120	rijsh	rijshout bij type 2120	0	0
N2000meetnet_Duinen_BHM	IV2020031607155535	10399281_2120	stver	sterke verstuiving_2120	100	100
N2000meetnet_Duinen_BHM	IV2020031607155535	10399281_2120	struc	structuurverstoringen (puin, …)	0	0
N2000meetnet_Duinen_BHM	IV2020031607155535	10399281_2120	bos	verbossing	0	0
N2000meetnet_Grasland_BHM	IV2020031614045534	13732946	bos	verbossing	1	1
N2000meetnet_Duinen_BHM	IV2020031619030019	10071601_2120	klver	beperkte verstuiving_2120	100	100
N2000meetnet_Duinen_BHM	IV2020031619030019	10071601_2120	gfixe	gefixeerd_2120	0	0
N2000meetnet_Duinen_BHM	IV2020031619030019	10071601_2120	rijsh	rijshout bij type 2120	0	0
N2000meetnet_Duinen_BHM	IV2020031619030019	10071601_2120	stver	sterke verstuiving_2120	0	0
N2000meetnet_Duinen_BHM	IV2020031619030019	10071601_2120	struc	structuurverstoringen (puin, …)	0	0
N2000meetnet_Duinen_BHM	IV2020031619030019	10071601_2120	bos	verbossing	10	10
N2000meetnet_Duinen_BHM	IV2020031619445734	10038833_2120	klver	beperkte verstuiving_2120	50	50
N2000meetnet_Duinen_BHM	IV2020031619445734	10038833_2120	gfixe	gefixeerd_2120	0	0
N2000meetnet_Duinen_BHM	IV2020031619445734	10038833_2120	rijsh	rijshout bij type 2120	0	0
N2000meetnet_Duinen_BHM	IV2020031619445734	10038833_2120	stver	sterke verstuiving_2120	50	50
N2000meetnet_Duinen_BHM	IV2020031619445734	10038833_2120	struc	structuurverstoringen (puin, …)	0	0
N2000meetnet_Duinen_BHM	IV2020031619445734	10038833_2120	bos	verbossing	0	0
