ID	record_id	Criterium	Indicator	Voorwaarde	Waarde	Type	Invoertype	Eenheid	plot_type
ZSCPQ242_2013-10-09	IV2014011316205332	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ242_2016-10-10	IV2016121213410683	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ242_2016-10-10	IV2016121213410683	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	18	Percentage	NA	%	schor
ZSCPQ242_2016-10-10	IV2016121213410683	Verstoring	rietontwikkeling	bedekking riet	72	Percentage	NA	%	schor
ZSCPQ242_2016-10-10	IV2016121213410683	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	0	Ja/nee	NA	NA	schor
ZSCPQ242_2016-10-10	IV2016121213410683	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ242_2016-10-10	IV2016121213410683	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ242_2019-10-17	IV2020032516331844	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ242_2019-10-17	IV2020032516331844	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	35	Percentage	NA	%	schor
ZSCPQ242_2019-10-17	IV2020032516331844	Verstoring	rietontwikkeling	bedekking riet	71	Percentage	NA	%	schor
ZSCPQ242_2019-10-17	IV2020032516331844	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	1	Ja/nee	NA	NA	schor
ZSCPQ242_2019-10-17	IV2020032516331844	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ242_2019-10-17	IV2020032516331844	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ242_2022-10-04	IV2023031715060181	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ242_2022-10-04	IV2023031715060181	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	35	Percentage	NA	%	schor
ZSCPQ242_2022-10-04	IV2023031715060181	Verstoring	rietontwikkeling	bedekking riet	71	Percentage	NA	%	schor
ZSCPQ242_2022-10-04	IV2023031715060181	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	1	Ja/nee	NA	NA	schor
ZSCPQ242_2022-10-04	IV2023031715060181	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ242_2022-10-04	IV2023031715060181	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ243_2013-10-09	IV2014011316224635	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ243_2013-10-09	IV2014011316224635	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	18	Percentage	NA	%	schor
ZSCPQ243_2013-10-09	IV2014011316224635	Verstoring	rietontwikkeling	bedekking riet	72	Percentage	NA	%	schor
ZSCPQ243_2013-10-09	IV2014011316224635	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	0	Ja/nee	NA	NA	schor
ZSCPQ243_2013-10-09	IV2014011316224635	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ243_2013-10-09	IV2014011316224635	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ243_2016-10-10	IV2016121213454156	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ243_2016-10-10	IV2016121213454156	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	18	Percentage	NA	%	schor
ZSCPQ243_2016-10-10	IV2016121213454156	Verstoring	rietontwikkeling	bedekking riet	72	Percentage	NA	%	schor
ZSCPQ243_2016-10-10	IV2016121213454156	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	0	Ja/nee	NA	NA	schor
ZSCPQ243_2016-10-10	IV2016121213454156	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ243_2016-10-10	IV2016121213454156	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ243_2019-10-17	IV2020032516285243	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ243_2019-10-17	IV2020032516285243	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	35	Percentage	NA	%	schor
ZSCPQ243_2019-10-17	IV2020032516285243	Verstoring	rietontwikkeling	bedekking riet	71	Percentage	NA	%	schor
ZSCPQ243_2019-10-17	IV2020032516285243	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	1	Ja/nee	NA	NA	schor
ZSCPQ243_2019-10-17	IV2020032516285243	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ243_2019-10-17	IV2020032516285243	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ243_2022-10-04	IV2023031715102357	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ243_2022-10-04	IV2023031715102357	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	35	Percentage	NA	%	schor
ZSCPQ243_2022-10-04	IV2023031715102357	Verstoring	rietontwikkeling	bedekking riet	71	Percentage	NA	%	schor
ZSCPQ243_2022-10-04	IV2023031715102357	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	1	Ja/nee	NA	NA	schor
ZSCPQ243_2022-10-04	IV2023031715102357	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ243_2022-10-04	IV2023031715102357	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ244_2013-10-09	IV2014011316270681	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ244_2013-10-09	IV2014011316270681	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	18	Percentage	NA	%	schor
ZSCPQ244_2013-10-09	IV2014011316270681	Verstoring	rietontwikkeling	bedekking riet	72	Percentage	NA	%	schor
ZSCPQ244_2013-10-09	IV2014011316270681	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	0	Ja/nee	NA	NA	schor
ZSCPQ244_2013-10-09	IV2014011316270681	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ244_2013-10-09	IV2014011316270681	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ244_2016-10-10	IV2016121214092447	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ244_2016-10-10	IV2016121214092447	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	18	Percentage	NA	%	schor
ZSCPQ244_2016-10-10	IV2016121214092447	Verstoring	rietontwikkeling	bedekking riet	72	Percentage	NA	%	schor
ZSCPQ244_2016-10-10	IV2016121214092447	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	0	Ja/nee	NA	NA	schor
ZSCPQ244_2016-10-10	IV2016121214092447	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ244_2016-10-10	IV2016121214092447	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ244_2019-10-17	IV2020032516361248	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ244_2019-10-17	IV2020032516361248	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	35	Percentage	NA	%	schor
ZSCPQ244_2019-10-17	IV2020032516361248	Verstoring	rietontwikkeling	bedekking riet	71	Percentage	NA	%	schor
ZSCPQ244_2019-10-17	IV2020032516361248	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	1	Ja/nee	NA	NA	schor
ZSCPQ244_2019-10-17	IV2020032516361248	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ244_2019-10-17	IV2020032516361248	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ244_2022-10-04	IV2023031715141453	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ244_2022-10-04	IV2023031715141453	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	35	Percentage	NA	%	schor
ZSCPQ244_2022-10-04	IV2023031715141453	Verstoring	rietontwikkeling	bedekking riet	71	Percentage	NA	%	schor
ZSCPQ244_2022-10-04	IV2023031715141453	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	1	Ja/nee	NA	NA	schor
ZSCPQ244_2022-10-04	IV2023031715141453	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ244_2022-10-04	IV2023031715141453	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ245_2013-10-09	IV2014011316461461	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ245_2013-10-09	IV2014011316461461	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	18	Percentage	NA	%	schor
ZSCPQ245_2013-10-09	IV2014011316461461	Verstoring	rietontwikkeling	bedekking riet	72	Percentage	NA	%	schor
ZSCPQ245_2013-10-09	IV2014011316461461	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	0	Ja/nee	NA	NA	schor
ZSCPQ245_2013-10-09	IV2014011316461461	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ245_2013-10-09	IV2014011316461461	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ245_2016-10-10	IV2016121214153466	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ245_2016-10-10	IV2016121214153466	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	18	Percentage	NA	%	schor
ZSCPQ245_2016-10-10	IV2016121214153466	Verstoring	rietontwikkeling	bedekking riet	72	Percentage	NA	%	schor
ZSCPQ245_2016-10-10	IV2016121214153466	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	0	Ja/nee	NA	NA	schor
ZSCPQ245_2016-10-10	IV2016121214153466	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ245_2016-10-10	IV2016121214153466	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ245_2019-10-11	IV2020032512170342	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ245_2019-10-11	IV2020032512170342	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	35	Percentage	NA	%	schor
ZSCPQ245_2019-10-11	IV2020032512170342	Verstoring	rietontwikkeling	bedekking riet	71	Percentage	NA	%	schor
ZSCPQ245_2019-10-11	IV2020032512170342	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	1	Ja/nee	NA	NA	schor
ZSCPQ245_2019-10-11	IV2020032512170342	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ245_2019-10-11	IV2020032512170342	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ245_2022-10-04	IV2023031715014524	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ245_2022-10-04	IV2023031715014524	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	35	Percentage	NA	%	schor
ZSCPQ245_2022-10-04	IV2023031715014524	Verstoring	rietontwikkeling	bedekking riet	71	Percentage	NA	%	schor
ZSCPQ245_2022-10-04	IV2023031715014524	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	1	Ja/nee	NA	NA	schor
ZSCPQ245_2022-10-04	IV2023031715014524	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ245_2022-10-04	IV2023031715014524	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ246_2013-10-14	IV2014011317014960	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ246_2013-10-14	IV2014011317014960	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	18	Percentage	NA	%	schor
ZSCPQ246_2013-10-14	IV2014011317014960	Verstoring	rietontwikkeling	bedekking riet	72	Percentage	NA	%	schor
ZSCPQ246_2013-10-14	IV2014011317014960	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	0	Ja/nee	NA	NA	schor
ZSCPQ246_2013-10-14	IV2014011317014960	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ246_2013-10-14	IV2014011317014960	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ246_2016-10-12	IV2016121215054565	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ246_2016-10-12	IV2016121215054565	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	18	Percentage	NA	%	schor
ZSCPQ246_2016-10-12	IV2016121215054565	Verstoring	rietontwikkeling	bedekking riet	72	Percentage	NA	%	schor
ZSCPQ246_2016-10-12	IV2016121215054565	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	0	Ja/nee	NA	NA	schor
ZSCPQ246_2016-10-12	IV2016121215054565	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ246_2016-10-12	IV2016121215054565	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ246_2019-10-17	IV2020032515593373	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ246_2019-10-17	IV2020032515593373	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	35	Percentage	NA	%	schor
ZSCPQ246_2019-10-17	IV2020032515593373	Verstoring	rietontwikkeling	bedekking riet	71	Percentage	NA	%	schor
ZSCPQ246_2019-10-17	IV2020032515593373	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	1	Ja/nee	NA	NA	schor
ZSCPQ246_2019-10-17	IV2020032515593373	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ246_2019-10-17	IV2020032515593373	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ246_2022-10-04	IV2023031715501696	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ246_2022-10-04	IV2023031715501696	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	35	Percentage	NA	%	schor
ZSCPQ246_2022-10-04	IV2023031715501696	Verstoring	rietontwikkeling	bedekking riet	71	Percentage	NA	%	schor
ZSCPQ246_2022-10-04	IV2023031715501696	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	1	Ja/nee	NA	NA	schor
ZSCPQ246_2022-10-04	IV2023031715501696	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ246_2022-10-04	IV2023031715501696	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ247_2013-10-14	IV2014011317033027	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ247_2013-10-14	IV2014011317033027	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	18	Percentage	NA	%	schor
ZSCPQ247_2013-10-14	IV2014011317033027	Verstoring	rietontwikkeling	bedekking riet	72	Percentage	NA	%	schor
ZSCPQ247_2013-10-14	IV2014011317033027	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	0	Ja/nee	NA	NA	schor
ZSCPQ247_2013-10-14	IV2014011317033027	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ247_2013-10-14	IV2014011317033027	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ247_2016-10-12	IV2016121215485360	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ247_2016-10-12	IV2016121215485360	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	18	Percentage	NA	%	schor
ZSCPQ247_2016-10-12	IV2016121215485360	Verstoring	rietontwikkeling	bedekking riet	72	Percentage	NA	%	schor
ZSCPQ247_2016-10-12	IV2016121215485360	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	0	Ja/nee	NA	NA	schor
ZSCPQ247_2016-10-12	IV2016121215485360	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ247_2016-10-12	IV2016121215485360	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ247_2019-10-17	IV2020032516121938	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ247_2019-10-17	IV2020032516121938	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	35	Percentage	NA	%	schor
ZSCPQ247_2019-10-17	IV2020032516121938	Verstoring	rietontwikkeling	bedekking riet	71	Percentage	NA	%	schor
ZSCPQ247_2019-10-17	IV2020032516121938	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	1	Ja/nee	NA	NA	schor
ZSCPQ247_2019-10-17	IV2020032516121938	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ247_2019-10-17	IV2020032516121938	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ247_2022-10-04	IV2023031715474252	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ247_2022-10-04	IV2023031715474252	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	35	Percentage	NA	%	schor
ZSCPQ247_2022-10-04	IV2023031715474252	Verstoring	rietontwikkeling	bedekking riet	71	Percentage	NA	%	schor
ZSCPQ247_2022-10-04	IV2023031715474252	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	1	Ja/nee	NA	NA	schor
ZSCPQ247_2022-10-04	IV2023031715474252	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ247_2022-10-04	IV2023031715474252	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ248_2013-10-14	IV2014011317063744	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ248_2013-10-14	IV2014011317063744	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	18	Percentage	NA	%	schor
ZSCPQ248_2013-10-14	IV2014011317063744	Verstoring	rietontwikkeling	bedekking riet	72	Percentage	NA	%	schor
ZSCPQ248_2013-10-14	IV2014011317063744	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	0	Ja/nee	NA	NA	schor
ZSCPQ248_2013-10-14	IV2014011317063744	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ248_2013-10-14	IV2014011317063744	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ248_2016-10-10	IV2016121215031282	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ248_2016-10-10	IV2016121215031282	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	18	Percentage	NA	%	schor
ZSCPQ248_2016-10-10	IV2016121215031282	Verstoring	rietontwikkeling	bedekking riet	72	Percentage	NA	%	schor
ZSCPQ248_2016-10-10	IV2016121215031282	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	0	Ja/nee	NA	NA	schor
ZSCPQ248_2016-10-10	IV2016121215031282	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ248_2016-10-10	IV2016121215031282	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ248_2019-10-17	IV2020032516151055	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ248_2019-10-17	IV2020032516151055	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	35	Percentage	NA	%	schor
ZSCPQ248_2019-10-17	IV2020032516151055	Verstoring	rietontwikkeling	bedekking riet	71	Percentage	NA	%	schor
ZSCPQ248_2019-10-17	IV2020032516151055	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	1	Ja/nee	NA	NA	schor
ZSCPQ248_2019-10-17	IV2020032516151055	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
