record_id	Vegetatielaag	Kenmerk	TypeKenmerk	Waarde	Type	Eenheid	Invoertype	ID
IV2013112714513426	kruidlaag	Aster tripolium L.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ276_2013-10-04
IV2013112714513426	kruidlaag	Salicornia europaea L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ276_2013-10-04
IV2016121311132055	kruidlaag	Aster tripolium L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ276_2016-10-13
IV2016121311132055	kruidlaag	Puccinellia maritima (Huds.) Parl.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ276_2016-10-13
IV2020031914552465	kruidlaag	Aster tripolium L.	Soort_Latijn	4	Percentage	%	NA	ZSCPQ276_2019-10-07
IV2020031914552465	kruidlaag	Atriplex prostrata Boucher ex DC.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ276_2019-10-07
IV2020031914552465	kruidlaag	Puccinellia maritima (Huds.) Parl.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ276_2019-10-07
IV2020031914552465	kruidlaag	Salicornia europaea L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ276_2019-10-07
IV2020031914552465	kruidlaag	Salicornia procumbens Smith	Soort_Latijn	1	Percentage	%	NA	ZSCPQ276_2019-10-07
IV2023060612110757	kruidlaag	Agrostis stolonifera L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ276_2022-10-07
IV2023060612110757	kruidlaag	Apium graveolens L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ276_2022-10-07
IV2023060612110757	kruidlaag	Aster tripolium L.	Soort_Latijn	20	Percentage	%	NA	ZSCPQ276_2022-10-07
IV2023060612110757	kruidlaag	Atriplex prostrata Boucher ex DC.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ276_2022-10-07
IV2023060612110757	kruidlaag	Glaux maritima L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ276_2022-10-07
IV2023060612110757	kruidlaag	Puccinellia maritima (Huds.) Parl.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ276_2022-10-07
IV2023060612110757	kruidlaag	Salicornia procumbens Smith	Soort_Latijn	12	Percentage	%	NA	ZSCPQ276_2022-10-07
IV2023060612110757	kruidlaag	Scirpus maritimus L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ276_2022-10-07
IV2013112714553235	kruidlaag	Elymus athericus (Link) Kerguélen	Soort_Latijn	2	Percentage	%	NA	ZSCPQ277_2013-10-04
IV2013112714553235	kruidlaag	Phragmites australis (Cav.) Steud.	Soort_Latijn	92	Percentage	%	NA	ZSCPQ277_2013-10-04
IV2013112714553235	kruidlaag	Scirpus maritimus L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ277_2013-10-04
IV2016121311161785	kruidlaag	Phragmites australis (Cav.) Steud.	Soort_Latijn	90	Percentage	%	NA	ZSCPQ277_2016-10-13
IV2020031913223878	kruidlaag	Phragmites australis (Cav.) Steud.	Soort_Latijn	97	Percentage	%	NA	ZSCPQ277_2019-10-07
IV2023060612024833	kruidlaag	Phragmites australis (Cav.) Steud.	Soort_Latijn	97	Percentage	%	NA	ZSCPQ277_2022-10-07
IV2013112714593329	kruidlaag	Agrostis stolonifera L.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ278_2013-10-04
IV2013112714593329	kruidlaag	Aster tripolium L.	Soort_Latijn	4	Percentage	%	NA	ZSCPQ278_2013-10-04
IV2013112714593329	kruidlaag	Elymus athericus (Link) Kerguélen	Soort_Latijn	1	Percentage	%	NA	ZSCPQ278_2013-10-04
IV2013112714593329	kruidlaag	Phragmites australis (Cav.) Steud.	Soort_Latijn	40	Percentage	%	NA	ZSCPQ278_2013-10-04
IV2013112714593329	kruidlaag	Scirpus maritimus L.	Soort_Latijn	52	Percentage	%	NA	ZSCPQ278_2013-10-04
IV2016121311063584	kruidlaag	Agrostis stolonifera L.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ278_2016-10-13
IV2016121311063584	kruidlaag	Aster tripolium L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ278_2016-10-13
IV2016121311063584	kruidlaag	Phragmites australis (Cav.) Steud.	Soort_Latijn	50	Percentage	%	NA	ZSCPQ278_2016-10-13
IV2016121311063584	kruidlaag	Scirpus maritimus L.	Soort_Latijn	50	Percentage	%	NA	ZSCPQ278_2016-10-13
IV2020032309160515	kruidlaag	Agrostis stolonifera L.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ278_2019-10-07
IV2020032309160515	kruidlaag	Aster tripolium L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ278_2019-10-07
IV2020032309160515	kruidlaag	Phragmites australis (Cav.) Steud.	Soort_Latijn	50	Percentage	%	NA	ZSCPQ278_2019-10-07
IV2020032309160515	kruidlaag	Scirpus maritimus L.	Soort_Latijn	27	Percentage	%	NA	ZSCPQ278_2019-10-07
IV2023060612170913	kruidlaag	Phragmites australis (Cav.) Steud.	Soort_Latijn	80	Percentage	%	NA	ZSCPQ278_2022-10-07
IV2023060612170913	kruidlaag	Scirpus maritimus L.	Soort_Latijn	12	Percentage	%	NA	ZSCPQ278_2022-10-07
IV2013112715024820	kruidlaag	Aster tripolium L.	Soort_Latijn	4	Percentage	%	NA	ZSCPQ279_2013-10-04
IV2013112715024820	kruidlaag	Phragmites australis (Cav.) Steud.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ279_2013-10-04
IV2013112715024820	kruidlaag	Puccinellia maritima (Huds.) Parl.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ279_2013-10-04
IV2013112715024820	kruidlaag	Scirpus maritimus L.	Soort_Latijn	52	Percentage	%	NA	ZSCPQ279_2013-10-04
IV2016121311022634	kruidlaag	Aster tripolium L.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ279_2016-10-13
IV2016121311022634	kruidlaag	Phragmites australis (Cav.) Steud.	Soort_Latijn	40	Percentage	%	NA	ZSCPQ279_2016-10-13
IV2016121311022634	kruidlaag	Scirpus maritimus L.	Soort_Latijn	62	Percentage	%	NA	ZSCPQ279_2016-10-13
IV2020032309253073	kruidlaag	Phragmites australis (Cav.) Steud.	Soort_Latijn	67	Percentage	%	NA	ZSCPQ279_2019-10-07
IV2020032309253073	kruidlaag	Scirpus maritimus L.	Soort_Latijn	17	Percentage	%	NA	ZSCPQ279_2019-10-07
IV2023060613420439	kruidlaag	Phragmites australis (Cav.) Steud.	Soort_Latijn	80	Percentage	%	NA	ZSCPQ279_2022-10-07
IV2023060613420439	kruidlaag	Scirpus maritimus L.	Soort_Latijn	4	Percentage	%	NA	ZSCPQ279_2022-10-07
IV2014011314391446	kruidlaag	Aster tripolium L.	Soort_Latijn	12	Percentage	%	NA	ZSCPQ281_2013-10-04
IV2014011314391446	kruidlaag	Atriplex prostrata Boucher ex DC.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ281_2013-10-04
IV2014011314391446	kruidlaag	Salicornia procumbens Smith	Soort_Latijn	1	Percentage	%	NA	ZSCPQ281_2013-10-04
IV2016121310554931	kruidlaag	Agrostis stolonifera L.	Soort_Latijn	7	Percentage	%	NA	ZSCPQ281_2016-10-13
IV2016121310554931	kruidlaag	Aster tripolium L.	Soort_Latijn	17	Percentage	%	NA	ZSCPQ281_2016-10-13
IV2016121310554931	kruidlaag	Atriplex prostrata Boucher ex DC.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ281_2016-10-13
IV2016121310554931	kruidlaag	Glaux maritima L.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ281_2016-10-13
IV2016121310554931	kruidlaag	Puccinellia maritima (Huds.) Parl.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ281_2016-10-13
IV2016121310554931	kruidlaag	Scirpus maritimus L.	Soort_Latijn	32	Percentage	%	NA	ZSCPQ281_2016-10-13
IV2020032309314297	kruidlaag	Agrostis stolonifera L.	Soort_Latijn	17	Percentage	%	NA	ZSCPQ281_2019-10-07
IV2020032309314297	kruidlaag	Aster tripolium L.	Soort_Latijn	7	Percentage	%	NA	ZSCPQ281_2019-10-07
IV2020032309314297	kruidlaag	Atriplex prostrata Boucher ex DC.	Soort_Latijn	12	Percentage	%	NA	ZSCPQ281_2019-10-07
IV2020032309314297	kruidlaag	Scirpus maritimus L.	Soort_Latijn	50	Percentage	%	NA	ZSCPQ281_2019-10-07
IV2023060613494560	kruidlaag	Agrostis stolonifera L.	Soort_Latijn	4	Percentage	%	NA	ZSCPQ281_2022-10-07
IV2023060613494560	kruidlaag	Atriplex prostrata Boucher ex DC.	Soort_Latijn	37	Percentage	%	NA	ZSCPQ281_2022-10-07
IV2023060613494560	kruidlaag	Scirpus maritimus L.	Soort_Latijn	80	Percentage	%	NA	ZSCPQ281_2022-10-07
IV2014011314452030	kruidlaag	Calystegia sepium (L.) R. Brown	Soort_Latijn	4	Percentage	%	NA	ZSCPQ282_2013-10-04
IV2014011314452030	kruidlaag	Cirsium arvense (L.) Scop.	Soort_Latijn	4	Percentage	%	NA	ZSCPQ282_2013-10-04
IV2014011314452030	kruidlaag	Elymus athericus (Link) Kerguélen	Soort_Latijn	7	Percentage	%	NA	ZSCPQ282_2013-10-04
IV2014011314452030	kruidlaag	Phragmites australis (Cav.) Steud.	Soort_Latijn	92	Percentage	%	NA	ZSCPQ282_2013-10-04
IV2016121310504390	kruidlaag	Atriplex prostrata Boucher ex DC.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ282_2016-10-13
IV2016121310504390	kruidlaag	Calystegia sepium (L.) R. Brown	Soort_Latijn	10	Percentage	%	NA	ZSCPQ282_2016-10-13
IV2016121310504390	kruidlaag	Cirsium arvense (L.) Scop.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ282_2016-10-13
IV2016121310504390	kruidlaag	Elymus athericus (Link) Kerguélen	Soort_Latijn	1	Percentage	%	NA	ZSCPQ282_2016-10-13
IV2016121310504390	kruidlaag	Galium aparine L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ282_2016-10-13
IV2016121310504390	kruidlaag	Phragmites australis (Cav.) Steud.	Soort_Latijn	90	Percentage	%	NA	ZSCPQ282_2016-10-13
IV2016121310504390	kruidlaag	Scirpus maritimus L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ282_2016-10-13
IV2016121310504390	struiklaag	Elaeagnus	Soort_Latijn	1	Percentage	%	NA	ZSCPQ282_2016-10-13
IV2020032309495224	kruidlaag	Atriplex prostrata Boucher ex DC.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ282_2019-10-07
IV2020032309495224	kruidlaag	Calystegia sepium (L.) R. Brown	Soort_Latijn	1	Percentage	%	NA	ZSCPQ282_2019-10-07
IV2020032309495224	kruidlaag	Elymus athericus (Link) Kerguélen	Soort_Latijn	2	Percentage	%	NA	ZSCPQ282_2019-10-07
IV2020032309495224	kruidlaag	Phragmites australis (Cav.) Steud.	Soort_Latijn	97	Percentage	%	NA	ZSCPQ282_2019-10-07
IV2023060613575352	kruidlaag	Atriplex prostrata Boucher ex DC.	Soort_Latijn	7	Percentage	%	NA	ZSCPQ282_2022-10-07
IV2023060613575352	kruidlaag	Calystegia sepium (L.) R. Brown	Soort_Latijn	4	Percentage	%	NA	ZSCPQ282_2022-10-07
IV2023060613575352	kruidlaag	Elymus athericus (Link) Kerguélen	Soort_Latijn	1	Percentage	%	NA	ZSCPQ282_2022-10-07
IV2023060613575352	kruidlaag	Phragmites australis (Cav.) Steud.	Soort_Latijn	92	Percentage	%	NA	ZSCPQ282_2022-10-07
IV2014011314475087	kruidlaag	Aster tripolium L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ283_2013-10-04
IV2014011314475087	kruidlaag	Phragmites australis (Cav.) Steud.	Soort_Latijn	62	Percentage	%	NA	ZSCPQ283_2013-10-04
IV2014011314475087	kruidlaag	Scirpus maritimus L.	Soort_Latijn	22	Percentage	%	NA	ZSCPQ283_2013-10-04
IV2016121310230621	kruidlaag	Aster tripolium L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ283_2016-10-13
IV2016121310230621	kruidlaag	Phragmites australis (Cav.) Steud.	Soort_Latijn	90	Percentage	%	NA	ZSCPQ283_2016-10-13
IV2016121310230621	kruidlaag	Scirpus maritimus L.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ283_2016-10-13
IV2020032310055701	kruidlaag	Aster tripolium L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ283_2019-10-07
IV2020032310055701	kruidlaag	Phragmites australis (Cav.) Steud.	Soort_Latijn	72	Percentage	%	NA	ZSCPQ283_2019-10-07
IV2020032310055701	kruidlaag	Scirpus maritimus L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ283_2019-10-07
IV2023060614070672	kruidlaag	Aster tripolium L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ283_2022-10-07
IV2023060614070672	kruidlaag	Phragmites australis (Cav.) Steud.	Soort_Latijn	90	Percentage	%	NA	ZSCPQ283_2022-10-07
IV2014011314530019	kruidlaag	Aster tripolium L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ284_2013-10-04
IV2014011314530019	kruidlaag	Scirpus maritimus L.	Soort_Latijn	20	Percentage	%	NA	ZSCPQ284_2013-10-04
IV2016121310255731	kruidlaag	Scirpus maritimus L.	Soort_Latijn	80	Percentage	%	NA	ZSCPQ284_2016-10-13
IV2020032310022963	kruidlaag	Aster tripolium L.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ284_2019-10-07
IV2020032310022963	kruidlaag	Scirpus maritimus L.	Soort_Latijn	62	Percentage	%	NA	ZSCPQ284_2019-10-07
IV2023060614043673	kruidlaag	Aster tripolium L.	Soort_Latijn	7	Percentage	%	NA	ZSCPQ284_2022-10-07
IV2023060614043673	kruidlaag	Atriplex prostrata Boucher ex DC.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ284_2022-10-07
IV2023060614043673	kruidlaag	Scirpus maritimus L.	Soort_Latijn	70	Percentage	%	NA	ZSCPQ284_2022-10-07
IV2014011315021084	kruidlaag	Aster tripolium L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ285_2013-10-04
IV2013101411571056	kruidlaag	Aster tripolium L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ303_2013-10-07
IV2013101411571056	kruidlaag	Juncus gerardii Loisel.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ303_2013-10-07
IV2018111621070692	kruidlaag	Juncus gerardii Loisel.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ303_2016-10-17
IV2019101609320817	kruidlaag	Aster tripolium L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ303_2019-10-16
IV2019101609320817	kruidlaag	Salicornia europaea L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ303_2019-10-16
IV2024101110402725	kruidlaag	Agrostis stolonifera L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ303_2024-10-11
IV2024101110402725	kruidlaag	Aster tripolium L.	Soort_Latijn	27	Percentage	%	NA	ZSCPQ303_2024-10-11
IV2024101110402725	kruidlaag	Scirpus maritimus L.	Soort_Latijn	7	Percentage	%	NA	ZSCPQ303_2024-10-11
IV2013101412215753	kruidlaag	Aster tripolium L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ306_2013-10-07
IV2013101412250708	kruidlaag	Aster tripolium L.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ307_2013-10-07
IV2018111621142994	kruidlaag	Aster tripolium L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ307_2016-10-17
IV2018111613044508	kruidlaag	Aster tripolium L.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ307_2017-10-09
IV2018111411015962	kruidlaag	Aster tripolium L.	Soort_Latijn	4	Percentage	%	NA	ZSCPQ307_2018-10-08
IV2019101609483604	kruidlaag	Aster tripolium L.	Soort_Latijn	12	Percentage	%	NA	ZSCPQ307_2019-10-16
IV2021102118154919	kruidlaag	Aster tripolium L.	Soort_Latijn	27	Percentage	%	NA	ZSCPQ307_2021-10-22
IV2021102118154919	kruidlaag	Atriplex prostrata Boucher ex DC.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ307_2021-10-22
IV2021102118154919	kruidlaag	Salicornia europaea L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ307_2021-10-22
IV2013101412450936	kruidlaag	Aster tripolium L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ314_2013-10-07
IV2024101115481644	kruidlaag	Aster tripolium L.	Soort_Latijn	22	Percentage	%	NA	ZSCPQ314_2024-10-11
IV2024101115481644	kruidlaag	Glaux maritima L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ314_2024-10-11
IV2024101115481644	kruidlaag	Salicornia procumbens Smith	Soort_Latijn	1	Percentage	%	NA	ZSCPQ314_2024-10-11
IV2024101115481644	kruidlaag	Scirpus maritimus L.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ314_2024-10-11
IV2021120810015003	boomlaag	Salix alba L.	Soort_Latijn	50	Percentage	%	NA	ZSCPQ328_2021-08-11
IV2021120810015003	kruidlaag	Glechoma hederacea L.	Soort_Latijn	30	Percentage	%	NA	ZSCPQ328_2021-08-11
IV2021120810015003	kruidlaag	Impatiens glandulifera Royle	Soort_Latijn	1	Percentage	%	NA	ZSCPQ328_2021-08-11
IV2021120810015003	kruidlaag	Solanum dulcamara L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ328_2021-08-11
IV2021120810015003	kruidlaag	Symphytum officinale L.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ328_2021-08-11
IV2021120810015003	kruidlaag	Urtica dioica L.	Soort_Latijn	70	Percentage	%	NA	ZSCPQ328_2021-08-11
IV2021120810015003	moslaag	Brachythecium rutabulum (Hedw.) Schimp.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ328_2021-08-11
IV2021120810015003	moslaag	Kindbergia praelonga (Hedw.) Ochyra	Soort_Latijn	1	Percentage	%	NA	ZSCPQ328_2021-08-11
IV2021120810015003	struiklaag	Salix cinerea L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ328_2021-08-11
IV2021120810015003	NA	groeiklasse 3	studiegroep	1	Percentage	%	NA	ZSCPQ328_2021-08-11
IV2021120810015003	NA	groeiklasse 4	studiegroep	1	Percentage	%	NA	ZSCPQ328_2021-08-11
IV2021120810015003	NA	groeiklasse 5	studiegroep	37.5	Percentage	%	NA	ZSCPQ328_2021-08-11
IV2021120810015003	NA	groeiklasse 6	studiegroep	15	Percentage	%	NA	ZSCPQ328_2021-08-11
IV2021121009351259	boomlaag	Populus x canadensis Moench	Soort_Latijn	2	Percentage	%	NA	ZSCPQ329_2021-08-16
IV2021121009351259	kruidlaag	Calystegia sepium (L.) R. Brown	Soort_Latijn	2	Percentage	%	NA	ZSCPQ329_2021-08-16
IV2021121009351259	kruidlaag	Cardamine amara L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ329_2021-08-16
IV2021121009351259	kruidlaag	Cardamine pratensis L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ329_2021-08-16
IV2021121009351259	kruidlaag	Galium aparine L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ329_2021-08-16
IV2021121009351259	kruidlaag	Humulus lupulus L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ329_2021-08-16
IV2021121009351259	kruidlaag	Impatiens glandulifera Royle	Soort_Latijn	30	Percentage	%	NA	ZSCPQ329_2021-08-16
IV2021121009351259	kruidlaag	Phragmites australis (Cav.) Steud.	Soort_Latijn	4	Percentage	%	NA	ZSCPQ329_2021-08-16
IV2021121009351259	kruidlaag	Poa trivialis L.	Soort_Latijn	10	Percentage	%	NA	ZSCPQ329_2021-08-16
IV2021121009351259	kruidlaag	Polygonum hydropiper L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ329_2021-08-16
IV2021121009351259	kruidlaag	Quercus robur L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ329_2021-08-16
IV2021121009351259	kruidlaag	Ranunculus repens L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ329_2021-08-16
IV2021121009351259	kruidlaag	Rumex obtusifolius L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ329_2021-08-16
IV2021121009351259	kruidlaag	Symphytum officinale L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ329_2021-08-16
IV2021121009351259	kruidlaag	Urtica dioica L.	Soort_Latijn	42	Percentage	%	NA	ZSCPQ329_2021-08-16
IV2021121009351259	struiklaag	Calystegia sepium (L.) R. Brown	Soort_Latijn	2	Percentage	%	NA	ZSCPQ329_2021-08-16
IV2021121009351259	struiklaag	Humulus lupulus L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ329_2021-08-16
IV2021121009351259	struiklaag	Salix dasyclados Wimm.	Soort_Latijn	10	Percentage	%	NA	ZSCPQ329_2021-08-16
IV2021121009351259	struiklaag	Salix viminalis L.	Soort_Latijn	40	Percentage	%	NA	ZSCPQ329_2021-08-16
IV2021121009351259	struiklaag	Salix x mollissima Hoffm. ex Elwert	Soort_Latijn	7	Percentage	%	NA	ZSCPQ329_2021-08-16
IV2021121009351259	NA	groeiklasse 3	studiegroep	1	Percentage	%	NA	ZSCPQ329_2021-08-16
IV2021121009351259	NA	groeiklasse 4	studiegroep	37.5	Percentage	%	NA	ZSCPQ329_2021-08-16
IV2021121009351259	NA	groeiklasse 5	studiegroep	37.5	Percentage	%	NA	ZSCPQ329_2021-08-16
IV2021121009351259	NA	groeiklasse 6	studiegroep	0.5	Percentage	%	NA	ZSCPQ329_2021-08-16
IV2021120909551147	boomlaag	Salix alba L.	Soort_Latijn	4	Percentage	%	NA	ZSCPQ330_2021-08-12
IV2021120909551147	boomlaag	Salix x rubens Schrank	Soort_Latijn	67	Percentage	%	NA	ZSCPQ330_2021-08-12
IV2021120909551147	kruidlaag	Anthriscus sylvestris (L.) Hoffmann	Soort_Latijn	2	Percentage	%	NA	ZSCPQ330_2021-08-12
IV2021120909551147	kruidlaag	Caltha palustris	Soort_Latijn	1	Percentage	%	NA	ZSCPQ330_2021-08-12
IV2021120909551147	kruidlaag	Calystegia sepium (L.) R. Brown	Soort_Latijn	1	Percentage	%	NA	ZSCPQ330_2021-08-12
IV2021120909551147	kruidlaag	Cardamine	Soort_Latijn	1	Percentage	%	NA	ZSCPQ330_2021-08-12
IV2021120909551147	kruidlaag	Fallopia japonica (Houtt.) Ronse Decraene	Soort_Latijn	2	Percentage	%	NA	ZSCPQ330_2021-08-12
IV2021120909551147	kruidlaag	Galium aparine L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ330_2021-08-12
IV2021120909551147	kruidlaag	Impatiens glandulifera Royle	Soort_Latijn	40	Percentage	%	NA	ZSCPQ330_2021-08-12
IV2021120909551147	kruidlaag	Phragmites australis (Cav.) Steud.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ330_2021-08-12
IV2021120909551147	kruidlaag	Poa trivialis L.	Soort_Latijn	17	Percentage	%	NA	ZSCPQ330_2021-08-12
IV2021120909551147	kruidlaag	Rubus caesius L.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ330_2021-08-12
IV2021120909551147	kruidlaag	Urtica dioica L.	Soort_Latijn	22	Percentage	%	NA	ZSCPQ330_2021-08-12
IV2021120909551147	moslaag	Brachythecium rutabulum (Hedw.) Schimp.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ330_2021-08-12
IV2021120909551147	struiklaag	Salix alba L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ330_2021-08-12
IV2021120909551147	struiklaag	Sambucus nigra L.	Soort_Latijn	4	Percentage	%	NA	ZSCPQ330_2021-08-12
IV2021120909551147	NA	groeiklasse 3	studiegroep	0.5	Percentage	%	NA	ZSCPQ330_2021-08-12
IV2021120909551147	NA	groeiklasse 4	studiegroep	1.5	Percentage	%	NA	ZSCPQ330_2021-08-12
IV2021120909551147	NA	groeiklasse 5	studiegroep	62.5	Percentage	%	NA	ZSCPQ330_2021-08-12
IV2021120909551147	NA	groeiklasse 6	studiegroep	37.5	Percentage	%	NA	ZSCPQ330_2021-08-12
IV2021120910162640	kruidlaag	Cardamine amara L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ331_2021-08-12
IV2021120910162640	kruidlaag	Cardamine hirsuta L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ331_2021-08-12
IV2021120910162640	kruidlaag	Cardamine pratensis L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ331_2021-08-12
IV2021120910162640	kruidlaag	Galium aparine L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ331_2021-08-12
IV2021120910162640	kruidlaag	Impatiens glandulifera Royle	Soort_Latijn	50	Percentage	%	NA	ZSCPQ331_2021-08-12
IV2021120910162640	kruidlaag	Poa trivialis L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ331_2021-08-12
IV2021120910162640	kruidlaag	Sambucus nigra L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ331_2021-08-12
IV2021120910162640	kruidlaag	Solanum dulcamara L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ331_2021-08-12
IV2021120910162640	kruidlaag	Symphytum officinale L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ331_2021-08-12
IV2021120910162640	kruidlaag	Urtica dioica L.	Soort_Latijn	50	Percentage	%	NA	ZSCPQ331_2021-08-12
IV2021120910162640	moslaag	Brachythecium rutabulum (Hedw.) Schimp.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ331_2021-08-12
IV2021120910162640	struiklaag	Salix dasyclados Wimm.	Soort_Latijn	37	Percentage	%	NA	ZSCPQ331_2021-08-12
IV2021120910162640	struiklaag	Salix x mollissima Hoffm. ex Elwert	Soort_Latijn	4	Percentage	%	NA	ZSCPQ331_2021-08-12
IV2021120910162640	struiklaag	Sambucus nigra L.	Soort_Latijn	4	Percentage	%	NA	ZSCPQ331_2021-08-12
IV2021120910162640	NA	groeiklasse 4	studiegroep	37.5	Percentage	%	NA	ZSCPQ331_2021-08-12
IV2021120910162640	NA	groeiklasse 5	studiegroep	15	Percentage	%	NA	ZSCPQ331_2021-08-12
IV2021120816050713	boomlaag	Salix alba L.	Soort_Latijn	60	Percentage	%	NA	ZSCPQ332_2021-08-11
IV2021120816050713	kruidlaag	Caltha palustris	Soort_Latijn	1	Percentage	%	NA	ZSCPQ332_2021-08-11
IV2021120816050713	kruidlaag	Calystegia sepium (L.) R. Brown	Soort_Latijn	2	Percentage	%	NA	ZSCPQ332_2021-08-11
IV2021120816050713	kruidlaag	Galium aparine L.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ332_2021-08-11
IV2021120816050713	kruidlaag	Heracleum sphondylium L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ332_2021-08-11
IV2021120816050713	kruidlaag	Impatiens glandulifera Royle	Soort_Latijn	12	Percentage	%	NA	ZSCPQ332_2021-08-11
IV2021120816050713	kruidlaag	Phragmites australis (Cav.) Steud.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ332_2021-08-11
IV2021120816050713	kruidlaag	Poa trivialis L.	Soort_Latijn	22	Percentage	%	NA	ZSCPQ332_2021-08-11
IV2021120816050713	kruidlaag	Urtica dioica L.	Soort_Latijn	72	Percentage	%	NA	ZSCPQ332_2021-08-11
IV2021120816050713	moslaag	Brachythecium rutabulum (Hedw.) Schimp.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ332_2021-08-11
IV2021120816050713	struiklaag	Salix fragilis L.	Soort_Latijn	4	Percentage	%	NA	ZSCPQ332_2021-08-11
IV2021120816050713	struiklaag	Salix x rubens Schrank	Soort_Latijn	2	Percentage	%	NA	ZSCPQ332_2021-08-11
