"";"ID";"Kenmerk";"Waarde";"Vegetatielaag";"TypeKenmerk";"Type";"Invoertype";"Eenheid"
"4618";"IV2024100117462140";"Lemna minuta Humb., Bonpl. et Kunth";"o";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4619";"IV2024100117462140";"Molinia caerulea (L.) Moench";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4620";"IV2024100117462140";"Rhynchospora fusca (L.) Ait. f.";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4621";"IV2024100117462140";"Sphagnum cuspidatum Ehrh. ex Hoffm.";"d";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4622";"IV2024100117462140";"Warnstorfia fluitans groep";"a";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4623";"IV2024100117541666";"Agrostis stolonifera L.";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4624";"IV2024100117541666";"Bidens";"o";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4625";"IV2024100117541666";"Crassula helmsii (T. Kirk) Cock.";"o";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4626";"IV2024100117541666";"Glyceria fluitans (L.) R. Brown";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4627";"IV2024100117541666";"Juncus bulbosus L.";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4628";"IV2024100117541666";"Lemna";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4629";"IV2024100117541666";"Lythrum salicaria L.";"r";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4630";"IV2024100117541666";"Molinia caerulea (L.) Moench";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4631";"IV2024100117541666";"Ranunculus ololeucos Lloyd";"o";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4632";"IV2024100117541666";"Scirpus fluitans L.";"r";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4633";"IV2024100117541666";"Sphagnum";"d";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4634";"IV2024100117541666";"Warnstorfia fluitans groep";"a";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4635";"IV2024100916453628";"Hydrocotyle vulgaris L.";"r";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4636";"IV2024100916453628";"Juncus bulbosus L.";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4637";"IV2024100916453628";"Juncus effusus L.";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4638";"IV2024100916453628";"Molinia caerulea (L.) Moench";"a";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4639";"IV2024100916453628";"Rhynchospora alba (L.) Vahl";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4640";"IV2024100916453628";"Sphagnum cuspidatum Ehrh. ex Hoffm.";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4641";"IV2024100916453628";"Sphagnum fallax (H.Klinggr.) H.Klinggr.";"d";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4642";"IV2024101008251601";"Bidens";"o";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4643";"IV2024101008251601";"Glyceria fluitans (L.) R. Brown";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4644";"IV2024101008251601";"Juncus effusus L.";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4645";"IV2024101008251601";"Lemna";"cd";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4646";"IV2024101008251601";"Lythrum salicaria L.";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4647";"IV2024101008251601";"Molinia caerulea (L.) Moench";"r";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4648";"IV2024101008251601";"Potamogeton polygonifolius Pourr.";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4649";"IV2024101008251601";"Typha";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4650";"IV2024101008314167";"Calamagrostis canescens (Weber) Roth";"r";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4651";"IV2024101008314167";"Draadwier";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4652";"IV2024101008314167";"Glyceria fluitans (L.) R. Brown";"o";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4653";"IV2024101008314167";"Juncus bulbosus L.";"r";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4654";"IV2024101008314167";"Juncus effusus L.";"o";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4655";"IV2024101008314167";"Lemna";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4656";"IV2024101008314167";"Lemna minuta Humb., Bonpl. et Kunth";"o";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4657";"IV2024101008314167";"Molinia caerulea (L.) Moench";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4658";"IV2024101008314167";"Nitella translucens (Pers.) C. Agardh";"d";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4659";"IV2024101008314167";"Potamogeton polygonifolius Pourr.";"a";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4660";"IV2024101008314167";"Scirpus fluitans L.";"r";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4661";"IV2024101008314167";"Sphagnum";"o";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4662";"IV2024101008380195";"Draadwier";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4663";"IV2024101008380195";"Lemna";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4664";"IV2024101008380195";"Lemna minuta Humb., Bonpl. et Kunth";"o";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4665";"IV2024101008380195";"Nitella translucens (Pers.) C. Agardh";"d";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4666";"IV2024101009231913";"Hydrocotyle vulgaris L.";"o";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4667";"IV2024101009231913";"Juncus bulbosus L.";"d";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4668";"IV2024101009231913";"Juncus effusus L.";"o";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4669";"IV2024101009231913";"Molinia caerulea (L.) Moench";"o";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4670";"IV2024101009231913";"Rhynchospora alba (L.) Vahl";"o";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4671";"IV2024101009231913";"Utricularia minor L.";"cd";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4672";"IV2024101009270487";"Juncus bulbosus L.";"d";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4673";"IV2024101009270487";"Juncus effusus L.";"o";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4674";"IV2024101009270487";"Littorella uniflora (L.) Aschers.";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4675";"IV2024101009270487";"Molinia caerulea (L.) Moench";"o";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4676";"IV2024101009270487";"Potamogeton polygonifolius Pourr.";"a";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4677";"IV2024101009270487";"Scirpus fluitans L.";"o";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4678";"IV2024101009270487";"Sphagnum";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4679";"IV2024101009301586";"Juncus bulbosus L.";"d";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4680";"IV2024101009301586";"Juncus effusus L.";"o";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4681";"IV2024101009301586";"Littorella uniflora (L.) Aschers.";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4682";"IV2024101009301586";"Lobelia dortmanna L.";"o";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4683";"IV2024101009301586";"Molinia caerulea (L.) Moench";"o";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4684";"IV2024101009301586";"Sphagnum";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4685";"IV2024101009350936";"Ceratophyllum";"o";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4686";"IV2024101009350936";"Draadwier";"r";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4687";"IV2024101009350936";"Utricularia australis R. Brown";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4688";"IV2024101010441028";"Eleocharis multicaulis (Smith) Desv.";"o";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4689";"IV2024101010441028";"Juncus bulbosus L.";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4690";"IV2024101010441028";"Juncus effusus L.";"r";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4691";"IV2024101010441028";"Molinia caerulea (L.) Moench";"a";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4692";"IV2024101010441028";"Rhynchospora alba (L.) Vahl";"r";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4693";"IV2024101010441028";"Rhynchospora fusca (L.) Ait. f.";"r";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4694";"IV2024101010441028";"Sphagnum cuspidatum Ehrh. ex Hoffm.";"a";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4695";"IV2024101010441028";"Warnstorfia fluitans groep";"o";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4696";"IV2024101015582200";"Glyceria fluitans (L.) R. Brown";"a";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4697";"IV2024101015582200";"Hydrocotyle vulgaris L.";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4698";"IV2024101015582200";"Juncus effusus L.";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4699";"IV2024101015582200";"Lemna";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4700";"IV2024101015582200";"Lemna minuta Humb., Bonpl. et Kunth";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4701";"IV2024101015582200";"Molinia caerulea (L.) Moench";"o";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4702";"IV2024101015582200";"Phragmites australis (Cav.) Steud.";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4703";"IV2024101015582200";"Sphagnum cuspidatum Ehrh. ex Hoffm.";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4704";"IV2024101016063497";"Agrostis stolonifera L.";"o";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4705";"IV2024101016063497";"Juncus bulbosus L.";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4706";"IV2024101016063497";"Juncus effusus L.";"o";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4707";"IV2024101016063497";"Lobelia dortmanna L.";"o";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4708";"IV2024101016063497";"Molinia caerulea (L.) Moench";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4709";"IV2024101016063497";"Polygonum hydropiper L.";"r";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4710";"IV2024101016063497";"Sphagnum";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4711";"IV2024101016063497";"Typha";"o";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4712";"IV2024101016224661";"Agrostis stolonifera L.";"o";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4713";"IV2024101016224661";"Juncus bulbosus L.";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4714";"IV2024101016224661";"Juncus effusus L.";"o";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4715";"IV2024101016224661";"Molinia caerulea (L.) Moench";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4716";"IV2024101016224661";"Phragmites australis (Cav.) Steud.";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4717";"IV2024101016224661";"Polygonum hydropiper L.";"r";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4718";"IV2024101016224661";"Rhynchospora alba (L.) Vahl";"o";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4719";"IV2024101016224661";"Sphagnum cuspidatum Ehrh. ex Hoffm.";"o";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4720";"IV2024101016224661";"Typha";"o";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4721";"IV2024101016224661";"Utricularia minor L.";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4722";"IV2024101107401086";"Agrostis stolonifera L.";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4723";"IV2024101107401086";"Bidens";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4724";"IV2024101107401086";"Calamagrostis canescens (Weber) Roth";"o";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4725";"IV2024101107401086";"Glyceria fluitans (L.) R. Brown";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4726";"IV2024101107401086";"Hypericum elodes L.";"r";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4727";"IV2024101107401086";"Juncus bulbosus L.";"a";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4728";"IV2024101107401086";"Juncus effusus L.";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4729";"IV2024101107401086";"Littorella uniflora (L.) Aschers.";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4730";"IV2024101107401086";"Lythrum salicaria L.";"r";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4731";"IV2024101107401086";"Molinia caerulea (L.) Moench";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4732";"IV2024101107401086";"Nitella translucens (Pers.) C. Agardh";"o";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4733";"IV2024101107401086";"Pilularia globulifera L.";"a";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4734";"IV2024101107401086";"Sphagnum";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4735";"IV2024101107401086";"Warnstorfia fluitans groep";"o";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4736";"IV2024101108161509";"Agrostis stolonifera L.";"o";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4737";"IV2024101108161509";"Draadwier";"o";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4738";"IV2024101108161509";"Glyceria fluitans (L.) R. Brown";"r";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4739";"IV2024101108161509";"Juncus bulbosus L.";"o";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4740";"IV2024101108161509";"Juncus effusus L.";"o";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4741";"IV2024101108161509";"Lobelia dortmanna L.";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4742";"IV2024101108161509";"Luronium natans (L.) Rafin.";"o";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4743";"IV2024101108161509";"Molinia caerulea (L.) Moench";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4744";"IV2024101108161509";"Pilularia globulifera L.";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4745";"IV2024101108161509";"Sphagnum";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4746";"IV2024101108161509";"Typha";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4747";"IV2024101108222189";"Agrostis stolonifera L.";"o";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4748";"IV2024101108222189";"Elatine hexandra (Lapierre) DC.";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4749";"IV2024101108222189";"Glyceria fluitans (L.) R. Brown";"r";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4750";"IV2024101108222189";"Juncus bulbosus L.";"o";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4751";"IV2024101108222189";"Juncus effusus L.";"o";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4752";"IV2024101108222189";"Molinia caerulea (L.) Moench";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4753";"IV2024101108222189";"Sphagnum";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4754";"IV2024101108222189";"Typha";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4755";"IV2024101108265001";"Agrostis stolonifera L.";"o";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4756";"IV2024101108265001";"Draadwier";"o";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4757";"IV2024101108265001";"Glyceria fluitans (L.) R. Brown";"r";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4758";"IV2024101108265001";"Hypericum elodes L.";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4759";"IV2024101108265001";"Juncus bulbosus L.";"o";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4760";"IV2024101108265001";"Juncus effusus L.";"o";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4761";"IV2024101108265001";"Luronium natans (L.) Rafin.";"o";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4762";"IV2024101108265001";"Molinia caerulea (L.) Moench";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4763";"IV2024101108265001";"Pilularia globulifera L.";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4764";"IV2024101108265001";"Sphagnum";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4765";"IV2024101108265001";"Typha";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4766";"IV2024101408050323";"Juncus bulbosus L.";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4767";"IV2024101408050323";"Molinia caerulea (L.) Moench";"a";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4768";"IV2024101408050323";"Sphagnum cuspidatum Ehrh. ex Hoffm.";"d";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4769";"IV2024101409542202";"Agrostis canina L.";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4770";"IV2024101409542202";"Agrostis stolonifera L.";"r";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4771";"IV2024101409542202";"Glyceria fluitans (L.) R. Brown";"o";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4772";"IV2024101409542202";"Hydrocotyle vulgaris L.";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4773";"IV2024101409542202";"Juncus bulbosus L.";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4774";"IV2024101409542202";"Juncus effusus L.";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4775";"IV2024101409542202";"Molinia caerulea (L.) Moench";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4776";"IV2024101409542202";"Phragmites australis (Cav.) Steud.";"r";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4777";"IV2024101409542202";"Sphagnum cuspidatum Ehrh. ex Hoffm.";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4778";"IV2024101409542202";"Warnstorfia fluitans groep";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4779";"IV2024101411070526";"Glyceria fluitans (L.) R. Brown";"r";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4780";"IV2024101411070526";"Juncus bulbosus L.";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4781";"IV2024101411070526";"Juncus effusus L.";"o";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4782";"IV2024101411070526";"Molinia caerulea (L.) Moench";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4783";"IV2024101411070526";"Sphagnum cuspidatum Ehrh. ex Hoffm.";"d";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4784";"IV2024101411311396";"Glyceria fluitans (L.) R. Brown";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4785";"IV2024101411311396";"Hydrocotyle vulgaris L.";"r";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4786";"IV2024101411311396";"Juncus effusus L.";"a";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4787";"IV2024101411311396";"Molinia caerulea (L.) Moench";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4788";"IV2024101411311396";"Sphagnum cuspidatum Ehrh. ex Hoffm.";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4789";"IV2024101411311396";"Sphagnum fallax (H.Klinggr.) H.Klinggr.";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4790";"IV2024101413031672";"Agrostis stolonifera L.";"r";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4791";"IV2024101413031672";"Bidens";"o";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4792";"IV2024101413031672";"Calamagrostis canescens (Weber) Roth";"r";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4793";"IV2024101413031672";"Elatine hexandra (Lapierre) DC.";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4794";"IV2024101413031672";"Elatine hydropiper L.";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4795";"IV2024101413031672";"Juncus effusus L.";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4796";"IV2024101413031672";"Lemna minuta Humb., Bonpl. et Kunth";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4797";"IV2024101413031672";"Lythrum salicaria L.";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4798";"IV2024101413031672";"Polygonum hydropiper L.";"o";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4799";"IV2024101413031672";"Typha";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4800";"IV2024101413215183";"Agrostis stolonifera L.";"r";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4801";"IV2024101413215183";"Bidens";"o";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4802";"IV2024101413215183";"Calamagrostis canescens (Weber) Roth";"r";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4803";"IV2024101413215183";"Draadwier";"d";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4804";"IV2024101413215183";"Juncus effusus L.";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4805";"IV2024101413215183";"Lemna";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4806";"IV2024101413215183";"Lemna minuta Humb., Bonpl. et Kunth";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4807";"IV2024101413215183";"Lythrum salicaria L.";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4808";"IV2024101413215183";"Nitella translucens (Pers.) C. Agardh";"r";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4809";"IV2024101413215183";"Polygonum hydropiper L.";"o";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4810";"IV2024101413215183";"Potamogeton pusillus L.";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4811";"IV2024101413215183";"Typha";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4812";"IV2024101413430988";"Agrostis canina L.";"r";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4813";"IV2024101413430988";"Bidens";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4814";"IV2024101413430988";"Hydrocotyle vulgaris L.";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4815";"IV2024101413430988";"Juncus bulbosus L.";"o";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4816";"IV2024101413430988";"Juncus effusus L.";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4817";"IV2024101413430988";"Molinia caerulea (L.) Moench";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4818";"IV2024101413430988";"Phragmites australis (Cav.) Steud.";"r";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4819";"IV2024101413430988";"Rhynchospora alba (L.) Vahl";"o";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4820";"IV2024101413430988";"Sparganium angustifolium Michaux";"r";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4821";"IV2024101413430988";"Sphagnum cuspidatum Ehrh. ex Hoffm.";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4822";"IV2024101413430988";"Warnstorfia fluitans groep";"d";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4823";"IV2024101715543169";"Glyceria fluitans (L.) R. Brown";"o";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
"4824";"IV2024101715543169";"Juncus bulbosus L.";"f";NA;"soort_Latijn";"Categorie";"TANSLEY MEREN";NA
