survey	recording_givid	user_reference	var_code	var	value	value_numeric	is_below_LOQ	is_above_LOQ	is_numeric	unit
HT3260	IV2017103112000029	AntGr_03_20170718	wijze	manier waarop de opname gemaakt is	harkend in het water lo	NA	0	0	0	class
HT3260	IV2017103112000029	AntGr_03_20170718	wijze	manier waarop de opname gemaakt is	harkend in het water ro	NA	0	0	0	class
HT3260	IV2017103112000029	AntGr_03_20170718	schab	schaduw boom en struik	50	50	0	0	1	%
HT3260	IV2017103112000029	AntGr_03_20170718	schao	schaduw oevervegetatie	0	0	0	0	1	%
HT3260	IV2017103112000029	AntGr_03_20170718	Secch	secchi-diepte	1,00	1	0	0	1	m
HT3260	IV2017103112000029	AntGr_03_20170718	Som	som van vlekken	400	400	0	0	1	m²
HT3260	IV2017103112000029	AntGr_03_20170718	sv_0	submerse vegetatie afwezig	0	0	0	0	1	%
HT3260	IV2017103112000029	AntGr_03_20170718	sv_2	submerse vegetatie frequent	100	100	0	0	1	%
HT3260	IV2017103112000029	AntGr_03_20170718	sv_3	submerse vegetatie opgevuld	0	0	0	0	1	%
HT3260	IV2017103112000029	AntGr_03_20170718	sv_1	submerse vegetatie schaars	0	0	0	0	1	%
HT3260	IV2017103112000029	AntGr_03_20170718	TOT	totale bedekking	50	50	0	0	1	%
HT3260	IV2017103112000029	AntGr_03_20170718	1-5	vegetatievlekken > 1 - 5 m²	1	1	0	0	1	count
HT3260	IV2017103112000029	AntGr_03_20170718	veui	verstoring eutrofiëringsindicatoren	<1	1	1	0	1	%
HT3260	IV2017103112000029	AntGr_03_20170718	vhel	verstoring helofyten	<1	1	1	0	1	%
HT3260	IV2017103112000029	AntGr_03_20170718	viex	verstoring invasieve exoten	0	0	0	0	1	%
HT3260	IV2017103112000029	AntGr_03_20170718	peil	waterpeil	normaal	NA	0	0	0	class
HT3260	IV2017103112000030	KleNe_03_20170718	artif	artificiële structuren	buizen (drainage, overstort)	NA	0	0	0	class
HT3260	IV2017103112000030	KleNe_03_20170718	beh	beheer	geen beheer gekend	NA	0	0	0	class
HT3260	IV2017103112000030	KleNe_03_20170718	Breed	breedte	11	11	0	0	1	m
HT3260	IV2017103112000030	KleNe_03_20170718	profl	dominant oeverprofiel lo	kunstmatig: vanaf 45°	NA	0	0	0	class
HT3260	IV2017103112000030	KleNe_03_20170718	profr	dominant oeverprofiel ro	natuurlijk: vanaf 45°	NA	0	0	0	class
HT3260	IV2017103112000030	KleNe_03_20170718	orgma	grof organisch materiaal	bladeren	NA	0	0	0	class
HT3260	IV2017103112000030	KleNe_03_20170718	orgma	grof organisch materiaal	twijgjes	NA	0	0	0	class
HT3260	IV2017103112000030	KleNe_03_20170718	MaxGr	grootte grootste vlek	0,02	0.02	0	0	1	m²
HT3260	IV2017103112000030	KleNe_03_20170718	turbi	helderheid van de waterkolom	troebel door substraat	NA	0	0	0	class
HT3260	IV2017103112000030	KleNe_03_20170718	Lang	lengte	100	100	0	0	1	m
HT3260	IV2017103112000030	KleNe_03_20170718	wijze	manier waarop de opname gemaakt is	harkend vanop de lo	NA	0	0	0	class
HT3260	IV2017103112000030	KleNe_03_20170718	schab	schaduw boom en struik	0	0	0	0	1	%
HT3260	IV2017103112000030	KleNe_03_20170718	schao	schaduw oevervegetatie	0	0	0	0	1	%
HT3260	IV2017103112000030	KleNe_03_20170718	Som	som van vlekken	0,02	0.02	0	0	1	m²
HT3260	IV2017103112000030	KleNe_03_20170718	sv_0	submerse vegetatie afwezig	90	90	0	0	1	%
HT3260	IV2017103112000030	KleNe_03_20170718	sv_2	submerse vegetatie frequent	0	0	0	0	1	%
HT3260	IV2017103112000030	KleNe_03_20170718	sv_3	submerse vegetatie opgevuld	0	0	0	0	1	%
HT3260	IV2017103112000030	KleNe_03_20170718	sv_1	submerse vegetatie schaars	10	10	0	0	1	%
HT3260	IV2017103112000030	KleNe_03_20170718	TOT	totale bedekking	30	30	0	0	1	%
HT3260	IV2017103112000030	KleNe_03_20170718	<1	vegetatievlekken =< 1 m²	1	1	0	0	1	count
HT3260	IV2017103112000030	KleNe_03_20170718	veui	verstoring eutrofiëringsindicatoren	<1	1	1	0	1	%
HT3260	IV2017103112000030	KleNe_03_20170718	vhel	verstoring helofyten	30	30	0	0	1	%
HT3260	IV2017103112000030	KleNe_03_20170718	viex	verstoring invasieve exoten	<1	1	1	0	1	%
HT3260	IV2017103112000030	KleNe_03_20170718	peil	waterpeil	normaal	NA	0	0	0	class
HT3260	IV2017103112000031	KleNe_07_20170718	artif	artificiële structuren	geen artificiele structuur	NA	0	0	0	class
HT3260	IV2017103112000031	KleNe_07_20170718	beh	beheer	geen beheer gekend	NA	0	0	0	class
HT3260	IV2017103112000031	KleNe_07_20170718	Breed	breedte	10,5	10.5	0	0	1	m
HT3260	IV2017103112000031	KleNe_07_20170718	Diep	diepte	0,90	0.9	0	0	1	m
HT3260	IV2017103112000031	KleNe_07_20170718	profl	dominant oeverprofiel lo	kunstmatig: ong 90°	NA	0	0	0	class
HT3260	IV2017103112000031	KleNe_07_20170718	profr	dominant oeverprofiel ro	kunstmatig: vanaf 45°	NA	0	0	0	class
HT3260	IV2017103112000031	KleNe_07_20170718	orgma	grof organisch materiaal	bladeren	NA	0	0	0	class
HT3260	IV2017103112000031	KleNe_07_20170718	orgma	grof organisch materiaal	takken	NA	0	0	0	class
HT3260	IV2017103112000031	KleNe_07_20170718	orgma	grof organisch materiaal	twijgjes	NA	0	0	0	class
HT3260	IV2017103112000031	KleNe_07_20170718	MaxGr	grootte grootste vlek	0	0	0	0	1	m²
HT3260	IV2017103112000031	KleNe_07_20170718	turbi	helderheid van de waterkolom	bodemzicht	NA	0	0	0	class
HT3260	IV2017103112000031	KleNe_07_20170718	turbi	helderheid van de waterkolom	troebel door substraat	NA	0	0	0	class
HT3260	IV2017103112000031	KleNe_07_20170718	Lang	lengte	100	100	0	0	1	m
HT3260	IV2017103112000031	KleNe_07_20170718	wijze	manier waarop de opname gemaakt is	wadend	NA	0	0	0	class
HT3260	IV2017103112000031	KleNe_07_20170718	schab	schaduw boom en struik	15	15	0	0	1	%
HT3260	IV2017103112000031	KleNe_07_20170718	schao	schaduw oevervegetatie	<1	1	1	0	1	%
HT3260	IV2017103112000031	KleNe_07_20170718	Slib	slibdikte	0,00	0	0	0	1	m
HT3260	IV2017103112000031	KleNe_07_20170718	Som	som van vlekken	0	0	0	0	1	m²
HT3260	IV2017103112000031	KleNe_07_20170718	sv_0	submerse vegetatie afwezig	50	50	0	0	1	%
HT3260	IV2017103112000031	KleNe_07_20170718	sv_2	submerse vegetatie frequent	0	0	0	0	1	%
HT3260	IV2017103112000031	KleNe_07_20170718	sv_3	submerse vegetatie opgevuld	0	0	0	0	1	%
HT3260	IV2017103112000031	KleNe_07_20170718	sv_1	submerse vegetatie schaars	50	50	0	0	1	%
HT3260	IV2017103112000031	KleNe_07_20170718	TOT	totale bedekking	1	1	0	0	1	%
HT3260	IV2017103112000031	KleNe_07_20170718	<1	vegetatievlekken =< 1 m²	0	0	0	0	1	count
HT3260	IV2017103112000031	KleNe_07_20170718	veui	verstoring eutrofiëringsindicatoren	<1	1	1	0	1	%
HT3260	IV2017103112000031	KleNe_07_20170718	vhel	verstoring helofyten	<1	1	1	0	1	%
HT3260	IV2017103112000031	KleNe_07_20170718	viex	verstoring invasieve exoten	<1	1	1	0	1	%
HT3260	IV2017103112000031	KleNe_07_20170718	peil	waterpeil	uitzonderlijk laag	NA	0	0	0	class
HT3260	IV2017103112000032	KlHGr_01_20170817	artif	artificiële structuren	brug	NA	0	0	0	class
HT3260	IV2017103112000032	KlHGr_01_20170817	beh	beheer	geen beheer gekend	NA	0	0	0	class
HT3260	IV2017103112000032	KlHGr_01_20170817	Breed	breedte	6,5	6.5	0	0	1	m
HT3260	IV2017103112000032	KlHGr_01_20170817	Diep	diepte	0,35	0.35	0	0	1	m
HT3260	IV2017103112000032	KlHGr_01_20170817	profl	dominant oeverprofiel lo	natuurlijk: minder dan 45°	NA	0	0	0	class
HT3260	IV2017103112000032	KlHGr_01_20170817	profr	dominant oeverprofiel ro	natuurlijk: minder dan 45°	NA	0	0	0	class
HT3260	IV2017103112000032	KlHGr_01_20170817	orgma	grof organisch materiaal	bladeren	NA	0	0	0	class
HT3260	IV2017103112000032	KlHGr_01_20170817	orgma	grof organisch materiaal	twijgjes	NA	0	0	0	class
HT3260	IV2017103112000032	KlHGr_01_20170817	MaxGr	grootte grootste vlek	0	0	0	0	1	m²
HT3260	IV2017103112000032	KlHGr_01_20170817	turbi	helderheid van de waterkolom	troebel door substraat	NA	0	0	0	class
HT3260	IV2017103112000032	KlHGr_01_20170817	Lang	lengte	100	100	0	0	1	m
HT3260	IV2017103112000032	KlHGr_01_20170817	Brug	lengte brug	2	2	0	0	1	m
HT3260	IV2017103112000032	KlHGr_01_20170817	wijze	manier waarop de opname gemaakt is	wadend	NA	0	0	0	class
HT3260	IV2017103112000032	KlHGr_01_20170817	schab	schaduw boom en struik	10	10	0	0	1	%
HT3260	IV2017103112000032	KlHGr_01_20170817	schao	schaduw oevervegetatie	0	0	0	0	1	%
HT3260	IV2017103112000032	KlHGr_01_20170817	Secch	secchi-diepte	0,30	0.3	0	0	1	m
HT3260	IV2017103112000032	KlHGr_01_20170817	Slib	slibdikte	0,00	0	0	0	1	m
HT3260	IV2017103112000032	KlHGr_01_20170817	Som	som van vlekken	0	0	0	0	1	m²
HT3260	IV2017103112000032	KlHGr_01_20170817	sv_0	submerse vegetatie afwezig	95	95	0	0	1	%
HT3260	IV2017103112000032	KlHGr_01_20170817	sv_2	submerse vegetatie frequent	0	0	0	0	1	%
HT3260	IV2017103112000032	KlHGr_01_20170817	sv_3	submerse vegetatie opgevuld	0	0	0	0	1	%
HT3260	IV2017103112000032	KlHGr_01_20170817	sv_1	submerse vegetatie schaars	5	5	0	0	1	%
HT3260	IV2017103112000032	KlHGr_01_20170817	TOT	totale bedekking	90	90	0	0	1	%
HT3260	IV2017103112000032	KlHGr_01_20170817	<1	vegetatievlekken =< 1 m²	0	0	0	0	1	count
HT3260	IV2017103112000032	KlHGr_01_20170817	veui	verstoring eutrofiëringsindicatoren	<1	1	1	0	1	%
HT3260	IV2017103112000032	KlHGr_01_20170817	vhel	verstoring helofyten	90	90	0	0	1	%
HT3260	IV2017103112000032	KlHGr_01_20170817	viex	verstoring invasieve exoten	0	0	0	0	1	%
HT3260	IV2017103112000032	KlHGr_01_20170817	peil	waterpeil	normaal	NA	0	0	0	class
HT3260	IV2017103112000033	SchNe_04_20170817	artif	artificiële structuren	bodemplaat of -val	NA	0	0	0	class
HT3260	IV2017103112000033	SchNe_04_20170817	artif	artificiële structuren	brug	NA	0	0	0	class
HT3260	IV2017103112000033	SchNe_04_20170817	beh	beheer	deels maaien watervegetatie	NA	0	0	0	class
HT3260	IV2017103112000033	SchNe_04_20170817	Breed	breedte	4,8	4.8	0	0	1	m
HT3260	IV2017103112000033	SchNe_04_20170817	Diep	diepte	0,90	0.9	0	0	1	m
HT3260	IV2017103112000033	SchNe_04_20170817	profl	dominant oeverprofiel lo	natuurlijk: ong 90%	NA	0	0	0	class
HT3260	IV2017103112000033	SchNe_04_20170817	profr	dominant oeverprofiel ro	natuurlijk: ong 90%	NA	0	0	0	class
HT3260	IV2017103112000033	SchNe_04_20170817	orgma	grof organisch materiaal	bladeren	NA	0	0	0	class
HT3260	IV2017103112000033	SchNe_04_20170817	orgma	grof organisch materiaal	twijgjes	NA	0	0	0	class
HT3260	IV2017103112000033	SchNe_04_20170817	MaxGr	grootte grootste vlek	0,01	0.01	0	0	1	m²
HT3260	IV2017103112000033	SchNe_04_20170817	turbi	helderheid van de waterkolom	bodemzicht	NA	0	0	0	class
HT3260	IV2017103112000033	SchNe_04_20170817	Lang	lengte	100	100	0	0	1	m
HT3260	IV2017103112000033	SchNe_04_20170817	Plaat	lengte bodemplaat of -val	4	4	0	0	1	m
HT3260	IV2017103112000033	SchNe_04_20170817	Brug	lengte brug	2	2	0	0	1	m
HT3260	IV2017103112000033	SchNe_04_20170817	wijze	manier waarop de opname gemaakt is	wadend	NA	0	0	0	class
HT3260	IV2017103112000033	SchNe_04_20170817	schab	schaduw boom en struik	15	15	0	0	1	%
HT3260	IV2017103112000033	SchNe_04_20170817	schao	schaduw oevervegetatie	<1	1	1	0	1	%
HT3260	IV2017103112000033	SchNe_04_20170817	Slib	slibdikte	0,00	0	0	0	1	m
HT3260	IV2017103112000033	SchNe_04_20170817	Som	som van vlekken	0,01	0.01	0	0	1	m²
HT3260	IV2017103112000033	SchNe_04_20170817	sv_0	submerse vegetatie afwezig	0	0	0	0	1	%
HT3260	IV2017103112000033	SchNe_04_20170817	sv_2	submerse vegetatie frequent	90	90	0	0	1	%
HT3260	IV2017103112000033	SchNe_04_20170817	sv_3	submerse vegetatie opgevuld	0	0	0	0	1	%
HT3260	IV2017103112000033	SchNe_04_20170817	sv_1	submerse vegetatie schaars	10	10	0	0	1	%
HT3260	IV2017103112000033	SchNe_04_20170817	TOT	totale bedekking	50	50	0	0	1	%
HT3260	IV2017103112000033	SchNe_04_20170817	<1	vegetatievlekken =< 1 m²	2	2	0	0	1	count
HT3260	IV2017103112000033	SchNe_04_20170817	veui	verstoring eutrofiëringsindicatoren	15	15	0	0	1	%
HT3260	IV2017103112000033	SchNe_04_20170817	vhel	verstoring helofyten	3	3	0	0	1	%
HT3260	IV2017103112000033	SchNe_04_20170817	viex	verstoring invasieve exoten	<1	1	1	0	1	%
HT3260	IV2017103112000033	SchNe_04_20170817	peil	waterpeil	normaal	NA	0	0	0	class
HT3260	IV2017103112000034	SchNe_05_20170817	artif	artificiële structuren	bodemplaat of -val	NA	0	0	0	class
HT3260	IV2017103112000034	SchNe_05_20170817	beh	beheer	geen beheer gekend	NA	0	0	0	class
HT3260	IV2017103112000034	SchNe_05_20170817	Breed	breedte	12	12	0	0	1	m
HT3260	IV2017103112000034	SchNe_05_20170817	Diep	diepte	0,90	0.9	0	0	1	m
HT3260	IV2017103112000034	SchNe_05_20170817	profl	dominant oeverprofiel lo	natuurlijk: minder dan 45°	NA	0	0	0	class
HT3260	IV2017103112000034	SchNe_05_20170817	profr	dominant oeverprofiel ro	natuurlijk: minder dan 45°	NA	0	0	0	class
HT3260	IV2017103112000034	SchNe_05_20170817	orgma	grof organisch materiaal	geen grof materiaal	NA	0	0	0	class
HT3260	IV2017103112000034	SchNe_05_20170817	MaxGr	grootte grootste vlek	2	2	0	0	1	m²
HT3260	IV2017103112000034	SchNe_05_20170817	turbi	helderheid van de waterkolom	bodemzicht	NA	0	0	0	class
HT3260	IV2017103112000034	SchNe_05_20170817	Lang	lengte	100	100	0	0	1	m
HT3260	IV2017103112000034	SchNe_05_20170817	Plaat	lengte bodemplaat of -val	1	1	0	0	1	m
HT3260	IV2017103112000034	SchNe_05_20170817	wijze	manier waarop de opname gemaakt is	harkend in het water ro	NA	0	0	0	class
HT3260	IV2017103112000034	SchNe_05_20170817	wijze	manier waarop de opname gemaakt is	wadend	NA	0	0	0	class
HT3260	IV2017103112000034	SchNe_05_20170817	schab	schaduw boom en struik	0	0	0	0	1	%
HT3260	IV2017103112000034	SchNe_05_20170817	schao	schaduw oevervegetatie	0	0	0	0	1	%
HT3260	IV2017103112000034	SchNe_05_20170817	Slib	slibdikte	0,00	0	0	0	1	m
HT3260	IV2017103112000034	SchNe_05_20170817	Som	som van vlekken	7	7	0	0	1	m²
HT3260	IV2017103112000034	SchNe_05_20170817	sv_0	submerse vegetatie afwezig	0	0	0	0	1	%
HT3260	IV2017103112000034	SchNe_05_20170817	sv_2	submerse vegetatie frequent	100	100	0	0	1	%
HT3260	IV2017103112000034	SchNe_05_20170817	sv_3	submerse vegetatie opgevuld	0	0	0	0	1	%
HT3260	IV2017103112000034	SchNe_05_20170817	sv_1	submerse vegetatie schaars	0	0	0	0	1	%
HT3260	IV2017103112000034	SchNe_05_20170817	TOT	totale bedekking	60	60	0	0	1	%
HT3260	IV2017103112000034	SchNe_05_20170817	<1	vegetatievlekken =< 1 m²	10	10	0	0	1	count
HT3260	IV2017103112000034	SchNe_05_20170817	>50	vegetatievlekken > 50 m²	3	3	0	0	1	count
HT3260	IV2017103112000034	SchNe_05_20170817	veui	verstoring eutrofiëringsindicatoren	3	3	0	0	1	%
HT3260	IV2017103112000034	SchNe_05_20170817	vhel	verstoring helofyten	30	30	0	0	1	%
HT3260	IV2017103112000034	SchNe_05_20170817	viex	verstoring invasieve exoten	2	2	0	0	1	%
HT3260	IV2017103112000034	SchNe_05_20170817	peil	waterpeil	normaal	NA	0	0	0	class
HT3260	IV2017103112000035	Maas_18_20170821	beh	beheer	geen beheer gekend	NA	0	0	0	class
HT3260	IV2017103112000035	Maas_18_20170821	Breed	breedte	30	30	0	0	1	m
HT3260	IV2017103112000035	Maas_18_20170821	profl	dominant oeverprofiel lo	natuurlijk: minder dan 45°	NA	0	0	0	class
HT3260	IV2017103112000035	Maas_18_20170821	orgma	grof organisch materiaal	takken	NA	0	0	0	class
HT3260	IV2017103112000035	Maas_18_20170821	MaxGr	grootte grootste vlek	0,5	0.5	0	0	1	m²
HT3260	IV2017103112000035	Maas_18_20170821	turbi	helderheid van de waterkolom	vrij helder, geen bodemzicht	NA	0	0	0	class
HT3260	IV2017103112000035	Maas_18_20170821	Lang	lengte	100	100	0	0	1	m
HT3260	IV2017103112000035	Maas_18_20170821	wijze	manier waarop de opname gemaakt is	harkend in het water lo	NA	0	0	0	class
HT3260	IV2017103112000035	Maas_18_20170821	wijze	manier waarop de opname gemaakt is	wadend	NA	0	0	0	class
HT3260	IV2017103112000035	Maas_18_20170821	schab	schaduw boom en struik	0	0	0	0	1	%
HT3260	IV2017103112000035	Maas_18_20170821	schao	schaduw oevervegetatie	0	0	0	0	1	%
HT3260	IV2017103112000035	Maas_18_20170821	Slib	slibdikte	0,00	0	0	0	1	m
HT3260	IV2017103112000035	Maas_18_20170821	Som	som van vlekken	1	1	0	0	1	m²
HT3260	IV2017103112000035	Maas_18_20170821	sv_0	submerse vegetatie afwezig	0	0	0	0	1	%
HT3260	IV2017103112000035	Maas_18_20170821	sv_2	submerse vegetatie frequent	50	50	0	0	1	%
HT3260	IV2017103112000035	Maas_18_20170821	sv_3	submerse vegetatie opgevuld	0	0	0	0	1	%
HT3260	IV2017103112000035	Maas_18_20170821	sv_1	submerse vegetatie schaars	50	50	0	0	1	%
HT3260	IV2017103112000035	Maas_18_20170821	TOT	totale bedekking	20	20	0	0	1	%
HT3260	IV2017103112000035	Maas_18_20170821	<1	vegetatievlekken =< 1 m²	5	5	0	0	1	count
HT3260	IV2017103112000035	Maas_18_20170821	veui	verstoring eutrofiëringsindicatoren	6	6	0	0	1	%
HT3260	IV2017103112000035	Maas_18_20170821	vhel	verstoring helofyten	2	2	0	0	1	%
HT3260	IV2017103112000035	Maas_18_20170821	viex	verstoring invasieve exoten	6	6	0	0	1	%
HT3260	IV2017103112000035	Maas_18_20170821	peil	waterpeil	normaal	NA	0	0	0	class
HT3260	IV2017103112000036	Maas_19_20170821	artif	artificiële structuren	geen artificiele structuur	NA	0	0	0	class
HT3260	IV2017103112000036	Maas_19_20170821	beh	beheer	geen beheer gekend	NA	0	0	0	class
HT3260	IV2017103112000036	Maas_19_20170821	Breed	breedte	60	60	0	0	1	m
HT3260	IV2017103112000036	Maas_19_20170821	profl	dominant oeverprofiel lo	natuurlijk: minder dan 45°	NA	0	0	0	class
HT3260	IV2017103112000036	Maas_19_20170821	orgma	grof organisch materiaal	takken	NA	0	0	0	class
HT3260	IV2017103112000036	Maas_19_20170821	MaxGr	grootte grootste vlek	25	25	0	0	1	m²
HT3260	IV2017103112000036	Maas_19_20170821	turbi	helderheid van de waterkolom	bodemzicht	NA	0	0	0	class
HT3260	IV2017103112000036	Maas_19_20170821	Lang	lengte	100	100	0	0	1	m
HT3260	IV2017103112000036	Maas_19_20170821	wijze	manier waarop de opname gemaakt is	harkend in het water lo	NA	0	0	0	class
HT3260	IV2017103112000036	Maas_19_20170821	wijze	manier waarop de opname gemaakt is	wadend	NA	0	0	0	class
HT3260	IV2017103112000036	Maas_19_20170821	schab	schaduw boom en struik	0	0	0	0	1	%
HT3260	IV2017103112000036	Maas_19_20170821	schao	schaduw oevervegetatie	0	0	0	0	1	%
HT3260	IV2017103112000036	Maas_19_20170821	Slib	slibdikte	0,00	0	0	0	1	m
HT3260	IV2017103112000036	Maas_19_20170821	Som	som van vlekken	8	8	0	0	1	m²
HT3260	IV2017103112000036	Maas_19_20170821	sv_0	submerse vegetatie afwezig	0	0	0	0	1	%
HT3260	IV2017103112000036	Maas_19_20170821	sv_2	submerse vegetatie frequent	70	70	0	0	1	%
HT3260	IV2017103112000036	Maas_19_20170821	sv_3	submerse vegetatie opgevuld	0	0	0	0	1	%
HT3260	IV2017103112000036	Maas_19_20170821	sv_1	submerse vegetatie schaars	30	30	0	0	1	%
HT3260	IV2017103112000036	Maas_19_20170821	TOT	totale bedekking	40	40	0	0	1	%
HT3260	IV2017103112000036	Maas_19_20170821	<1	vegetatievlekken =< 1 m²	3	3	0	0	1	count
HT3260	IV2017103112000036	Maas_19_20170821	11-50	vegetatievlekken > 10 - 50 m²	1	1	0	0	1	count
HT3260	IV2017103112000036	Maas_19_20170821	>50	vegetatievlekken > 50 m²	2	2	0	0	1	count
HT3260	IV2017103112000036	Maas_19_20170821	veui	verstoring eutrofiëringsindicatoren	20	20	0	0	1	%
HT3260	IV2017103112000036	Maas_19_20170821	vhel	verstoring helofyten	1	1	0	0	1	%
HT3260	IV2017103112000036	Maas_19_20170821	viex	verstoring invasieve exoten	10	10	0	0	1	%
HT3260	IV2017103112000036	Maas_19_20170821	peil	waterpeil	normaal	NA	0	0	0	class
HT3260	IV2017103112000037	Maas_08_20170905	artif	artificiële structuren	geen artificiele structuur	NA	0	0	0	class
HT3260	IV2017103112000037	Maas_08_20170905	beh	beheer	geen beheer gekend	NA	0	0	0	class
HT3260	IV2017103112000037	Maas_08_20170905	Breed	breedte	25	25	0	0	1	m
HT3260	IV2017103112000037	Maas_08_20170905	Diep	diepte	1,05	1.05	0	0	1	m
HT3260	IV2017103112000037	Maas_08_20170905	profl	dominant oeverprofiel lo	natuurlijk: minder dan 45°	NA	0	0	0	class
HT3260	IV2017103112000037	Maas_08_20170905	profr	dominant oeverprofiel ro	kunstmatig: minder dan 45°	NA	0	0	0	class
HT3260	IV2017103112000037	Maas_08_20170905	orgma	grof organisch materiaal	takken	NA	0	0	0	class
HT3260	IV2017103112000037	Maas_08_20170905	MaxGr	grootte grootste vlek	0,5	0.5	0	0	1	m²
HT3260	IV2017103112000037	Maas_08_20170905	turbi	helderheid van de waterkolom	bodemzicht	NA	0	0	0	class
HT3260	IV2017103112000037	Maas_08_20170905	Lang	lengte	100	100	0	0	1	m
HT3260	IV2017103112000037	Maas_08_20170905	wijze	manier waarop de opname gemaakt is	wadend	NA	0	0	0	class
HT3260	IV2017103112000037	Maas_08_20170905	schab	schaduw boom en struik	0	0	0	0	1	%
HT3260	IV2017103112000037	Maas_08_20170905	schao	schaduw oevervegetatie	0	0	0	0	1	%
HT3260	IV2017103112000037	Maas_08_20170905	Slib	slibdikte	0,00	0	0	0	1	m
HT3260	IV2017103112000037	Maas_08_20170905	Som	som van vlekken	2	2	0	0	1	m²
HT3260	IV2017103112000037	Maas_08_20170905	sv_0	submerse vegetatie afwezig	85	85	0	0	1	%
HT3260	IV2017103112000037	Maas_08_20170905	sv_2	submerse vegetatie frequent	0	0	0	0	1	%
HT3260	IV2017103112000037	Maas_08_20170905	sv_3	submerse vegetatie opgevuld	0	0	0	0	1	%
HT3260	IV2017103112000037	Maas_08_20170905	sv_1	submerse vegetatie schaars	15	15	0	0	1	%
HT3260	IV2017103112000037	Maas_08_20170905	TOT	totale bedekking	8	8	0	0	1	%
HT3260	IV2017103112000037	Maas_08_20170905	<1	vegetatievlekken =< 1 m²	10	10	0	0	1	count
HT3260	IV2017103112000037	Maas_08_20170905	veui	verstoring eutrofiëringsindicatoren	5	5	0	0	1	%
HT3260	IV2017103112000037	Maas_08_20170905	vhel	verstoring helofyten	3	3	0	0	1	%
HT3260	IV2017103112000037	Maas_08_20170905	viex	verstoring invasieve exoten	5	5	0	0	1	%
HT3260	IV2017103112000037	Maas_08_20170905	peil	waterpeil	uitzonderlijk laag	NA	0	0	0	class
HT3260	IV2017103112000038	Maas_09_20170905	beh	beheer	geen beheer gekend	NA	0	0	0	class
HT3260	IV2017103112000038	Maas_09_20170905	Breed	breedte	30	30	0	0	1	m
HT3260	IV2017103112000038	Maas_09_20170905	Diep	diepte	2,00	2	0	0	1	m
HT3260	IV2017103112000038	Maas_09_20170905	profl	dominant oeverprofiel lo	kunstmatig: minder dan 45°	NA	0	0	0	class
HT3260	IV2017103112000038	Maas_09_20170905	profr	dominant oeverprofiel ro	kunstmatig: minder dan 45°	NA	0	0	0	class
HT3260	IV2017103112000038	Maas_09_20170905	orgma	grof organisch materiaal	geen grof materiaal	NA	0	0	0	class
HT3260	IV2017103112000038	Maas_09_20170905	MaxGr	grootte grootste vlek	10	10	0	0	1	m²
HT3260	IV2017103112000038	Maas_09_20170905	turbi	helderheid van de waterkolom	bodemzicht	NA	0	0	0	class
HT3260	IV2017103112000038	Maas_09_20170905	Lang	lengte	100	100	0	0	1	m
HT3260	IV2017103112000038	Maas_09_20170905	wijze	manier waarop de opname gemaakt is	harkend in het water lo	NA	0	0	0	class
