survey	recording_givid	user_reference	var_code	var	value	value_perc
HT31xx_Plassen	IV2017030214535656	LI_LAN_008_06_2016	Helo	Helofyt	98	98.0
HT31xx_Plassen	IV2017030214535656	LI_LAN_008_06_2016	Chara	Kranswieren	0	0.0
HT31xx_Plassen	IV2017030214535656	LI_LAN_008_06_2016	Kroos	Kroos	0	0.0
HT31xx_Plassen	IV2017030214535656	LI_LAN_008_06_2016	K	Kruidlaag	98	98.0
HT31xx_Plassen	IV2017030214535656	LI_LAN_008_06_2016	M	Moslaag	35	35.0
HT31xx_Plassen	IV2017030214535656	LI_LAN_008_06_2016	S	Struiklaag	1	1.0
HT31xx_Plassen	IV2017030214535656	LI_LAN_008_06_2016	Subm	Submers	0	0.0
HT31xx_Plassen	IV2017030214535656	LI_LAN_008_06_2016	Tot	totale bedekking	99	99.0
HT31xx_Plassen	IV2017030214535656	LI_LAN_008_06_2016	Zwev	Zwevend	0	0.0
HT31xx_Plassen	IV2017030215084505	LI_LAN_008_07_2016	A	Algenlaag	0	0.0
HT31xx_Plassen	IV2017030215084505	LI_LAN_008_07_2016	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2017030215084505	LI_LAN_008_07_2016	Drijv	Drijvend	0	0.0
HT31xx_Plassen	IV2017030215084505	LI_LAN_008_07_2016	Helo	Helofyt	10	10.0
HT31xx_Plassen	IV2017030215084505	LI_LAN_008_07_2016	Chara	Kranswieren	0	0.0
HT31xx_Plassen	IV2017030215084505	LI_LAN_008_07_2016	Kroos	Kroos	0-x-1	0.5
HT31xx_Plassen	IV2017030215084505	LI_LAN_008_07_2016	K	Kruidlaag	10	10.0
HT31xx_Plassen	IV2017030215084505	LI_LAN_008_07_2016	M	Moslaag	10	10.0
HT31xx_Plassen	IV2017030215084505	LI_LAN_008_07_2016	S	Struiklaag	98	98.0
HT31xx_Plassen	IV2017030215084505	LI_LAN_008_07_2016	Subm	Submers	0	0.0
HT31xx_Plassen	IV2017030215084505	LI_LAN_008_07_2016	Tot	totale bedekking	100	100.0
HT31xx_Plassen	IV2017030215084505	LI_LAN_008_07_2016	Zwev	Zwevend	0	0.0
HT31xx_Plassen	IV2017030215221287	LI_LAN_008_08_2016	A	Algenlaag	0	0.0
HT31xx_Plassen	IV2017030215221287	LI_LAN_008_08_2016	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2017030215221287	LI_LAN_008_08_2016	Drijv	Drijvend	0	0.0
HT31xx_Plassen	IV2017030215221287	LI_LAN_008_08_2016	Helo	Helofyt	98	98.0
HT31xx_Plassen	IV2017030215221287	LI_LAN_008_08_2016	Chara	Kranswieren	0	0.0
HT31xx_Plassen	IV2017030215221287	LI_LAN_008_08_2016	Kroos	Kroos	1	1.0
HT31xx_Plassen	IV2017030215221287	LI_LAN_008_08_2016	K	Kruidlaag	98	98.0
HT31xx_Plassen	IV2017030215221287	LI_LAN_008_08_2016	M	Moslaag	0	0.0
HT31xx_Plassen	IV2017030215221287	LI_LAN_008_08_2016	S	Struiklaag	0	0.0
HT31xx_Plassen	IV2017030215221287	LI_LAN_008_08_2016	Subm	Submers	0	0.0
HT31xx_Plassen	IV2017030215221287	LI_LAN_008_08_2016	Tot	totale bedekking	98	98.0
HT31xx_Plassen	IV2017030215221287	LI_LAN_008_08_2016	Zwev	Zwevend	0	0.0
HT31xx_LSVI_StilstaandeWateren	IV2017030215512887	AN_KDN_002_3130a_16	Eutro	Eutrofiëring	1	1.0
HT31xx_LSVI_StilstaandeWateren	IV2017030215512887	AN_KDN_002_3130a_16	Invas	Invasieve exoten	0	0.0
HT31xx_LSVI_StilstaandeWateren	IV2017030215512887	AN_KDN_002_3130a_16	Vgras	Vergrassing	0-x-1	0.5
HT31xx_LSVI_StilstaandeWateren	IV2017030215512887	AN_KDN_002_3130a_16	Vzuur	Verzuring	0-x-1	0.5
HT31xx_LSVI_StilstaandeWateren	IV2017030216035187	AN_KDN_002_3140_16	Eutro	Eutrofiëring	0-x-1	0.5
HT31xx_LSVI_StilstaandeWateren	IV2017030216035187	AN_KDN_002_3140_16	Invas	Invasieve exoten	0	0.0
HT31xx_Plassen	IV2017030610532097	LI_MAT_007_01_2016	A	Algenlaag	15	15.0
HT31xx_Plassen	IV2017030610532097	LI_MAT_007_01_2016	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2017030610532097	LI_MAT_007_01_2016	Drijv	Drijvend	20	20.0
HT31xx_Plassen	IV2017030610532097	LI_MAT_007_01_2016	Helo	Helofyt	0-x-1	0.5
HT31xx_Plassen	IV2017030610532097	LI_MAT_007_01_2016	Chara	Kranswieren	60	60.0
HT31xx_Plassen	IV2017030610532097	LI_MAT_007_01_2016	Kroos	Kroos	0	0.0
HT31xx_Plassen	IV2017030610532097	LI_MAT_007_01_2016	K	Kruidlaag	70	70.0
HT31xx_Plassen	IV2017030610532097	LI_MAT_007_01_2016	M	Moslaag	0	0.0
HT31xx_Plassen	IV2017030610532097	LI_MAT_007_01_2016	S	Struiklaag	0	0.0
HT31xx_Plassen	IV2017030610532097	LI_MAT_007_01_2016	Subm	Submers	6	6.0
HT31xx_Plassen	IV2017030610532097	LI_MAT_007_01_2016	Tot	totale bedekking	75	75.0
HT31xx_Plassen	IV2017030610532097	LI_MAT_007_01_2016	Zwev	Zwevend	40	40.0
HT31xx_Plassen	IV2017030611090146	LI_MAT_007_02_2016	A	Algenlaag	5	5.0
HT31xx_Plassen	IV2017030611090146	LI_MAT_007_02_2016	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2017030611090146	LI_MAT_007_02_2016	Drijv	Drijvend	0	0.0
HT31xx_Plassen	IV2017030611090146	LI_MAT_007_02_2016	Helo	Helofyt	55	55.0
HT31xx_Plassen	IV2017030611090146	LI_MAT_007_02_2016	Chara	Kranswieren	0-x-1	0.5
HT31xx_Plassen	IV2017030611090146	LI_MAT_007_02_2016	Kroos	Kroos	20	20.0
HT31xx_Plassen	IV2017030611090146	LI_MAT_007_02_2016	K	Kruidlaag	60	60.0
HT31xx_Plassen	IV2017030611090146	LI_MAT_007_02_2016	M	Moslaag	0	0.0
HT31xx_Plassen	IV2017030611090146	LI_MAT_007_02_2016	S	Struiklaag	0	0.0
HT31xx_Plassen	IV2017030611090146	LI_MAT_007_02_2016	Subm	Submers	1	1.0
HT31xx_Plassen	IV2017030611090146	LI_MAT_007_02_2016	Tot	totale bedekking	60	60.0
HT31xx_Plassen	IV2017030611090146	LI_MAT_007_02_2016	Zwev	Zwevend	15	15.0
HT31xx_Plassen	IV2017030611405754	LI_MAT_007_03_2016	A	Algenlaag	0	0.0
HT31xx_Plassen	IV2017030611405754	LI_MAT_007_03_2016	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2017030611405754	LI_MAT_007_03_2016	Drijv	Drijvend	0	0.0
HT31xx_Plassen	IV2017030611405754	LI_MAT_007_03_2016	Helo	Helofyt	99	99.0
HT31xx_Plassen	IV2017030611405754	LI_MAT_007_03_2016	Chara	Kranswieren	0-x-1	0.5
HT31xx_Plassen	IV2017030611405754	LI_MAT_007_03_2016	Kroos	Kroos	5	5.0
HT31xx_Plassen	IV2017030611405754	LI_MAT_007_03_2016	K	Kruidlaag	100	100.0
HT31xx_Plassen	IV2017030611405754	LI_MAT_007_03_2016	M	Moslaag	0	0.0
HT31xx_Plassen	IV2017030611405754	LI_MAT_007_03_2016	S	Struiklaag	0	0.0
HT31xx_Plassen	IV2017030611405754	LI_MAT_007_03_2016	Subm	Submers	0-x-1	0.5
HT31xx_Plassen	IV2017030611405754	LI_MAT_007_03_2016	Tot	totale bedekking	100	100.0
HT31xx_Plassen	IV2017030611405754	LI_MAT_007_03_2016	Zwev	Zwevend	1	1.0
HT31xx_Plassen	IV2017030709342164	LI_MAT_007_04_2016	A	Algenlaag	1	1.0
HT31xx_Plassen	IV2017030709342164	LI_MAT_007_04_2016	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2017030709342164	LI_MAT_007_04_2016	Drijv	Drijvend	0	0.0
HT31xx_Plassen	IV2017030709342164	LI_MAT_007_04_2016	Helo	Helofyt	95	95.0
HT31xx_Plassen	IV2017030709342164	LI_MAT_007_04_2016	Chara	Kranswieren	2	2.0
HT31xx_Plassen	IV2017030709342164	LI_MAT_007_04_2016	Kroos	Kroos	20	20.0
HT31xx_Plassen	IV2017030709342164	LI_MAT_007_04_2016	K	Kruidlaag	98	98.0
HT31xx_Plassen	IV2017030709342164	LI_MAT_007_04_2016	M	Moslaag	0	0.0
HT31xx_Plassen	IV2017030709342164	LI_MAT_007_04_2016	S	Struiklaag	1	1.0
HT31xx_Plassen	IV2017030709342164	LI_MAT_007_04_2016	Subm	Submers	0-x-1	0.5
HT31xx_Plassen	IV2017030709342164	LI_MAT_007_04_2016	Tot	totale bedekking	98	98.0
HT31xx_Plassen	IV2017030709342164	LI_MAT_007_04_2016	Zwev	Zwevend	10	10.0
HT31xx_Plassen	IV2017030811225488	LI_MAT_007_05_2016	A	Algenlaag	0	0.0
HT31xx_Plassen	IV2017030811225488	LI_MAT_007_05_2016	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2017030811225488	LI_MAT_007_05_2016	Drijv	Drijvend	0	0.0
HT31xx_Plassen	IV2017030811225488	LI_MAT_007_05_2016	Helo	Helofyt	60	60.0
HT31xx_Plassen	IV2017030811225488	LI_MAT_007_05_2016	Chara	Kranswieren	0	0.0
HT31xx_Plassen	IV2017030811225488	LI_MAT_007_05_2016	Kroos	Kroos	0	0.0
HT31xx_Plassen	IV2017030811225488	LI_MAT_007_05_2016	K	Kruidlaag	60	60.0
HT31xx_Plassen	IV2017030811225488	LI_MAT_007_05_2016	M	Moslaag	0-x-1	0.5
HT31xx_Plassen	IV2017030811225488	LI_MAT_007_05_2016	S	Struiklaag	0	0.0
HT31xx_Plassen	IV2017030811225488	LI_MAT_007_05_2016	Subm	Submers	0	0.0
HT31xx_Plassen	IV2017030811225488	LI_MAT_007_05_2016	Tot	totale bedekking	60	60.0
HT31xx_Plassen	IV2017030811225488	LI_MAT_007_05_2016	Zwev	Zwevend	0	0.0
HT31xx_LSVI_StilstaandeWateren	IV2017030812063258	AN_SNE_004_3130a_16	Eutro	Eutrofiëring	20	20.0
HT31xx_LSVI_StilstaandeWateren	IV2017030812063258	AN_SNE_004_3130a_16	Invas	Invasieve exoten	0	0.0
HT31xx_LSVI_StilstaandeWateren	IV2017030812063258	AN_SNE_004_3130a_16	Vgras	Vergrassing	20	20.0
HT31xx_LSVI_StilstaandeWateren	IV2017030812063258	AN_SNE_004_3130a_16	Vzuur	Verzuring	30	30.0
HT31xx_LSVI_StilstaandeWateren	IV2017030812170830	AN_SNE_004_3160_16	Eutro	Eutrofiëring	20	20.0
HT31xx_LSVI_StilstaandeWateren	IV2017030812170830	AN_SNE_004_3160_16	EutSS	Eutrofiering beperkte lijst 3160	0-x-1	0.5
HT31xx_LSVI_StilstaandeWateren	IV2017030812170830	AN_SNE_004_3160_16	Invas	Invasieve exoten	0	0.0
HT31xx_LSVI_StilstaandeWateren	IV2017030812170830	AN_SNE_004_3160_16	Vgras	Vergrassing	20	20.0
HT31xx_LSVI_StilstaandeWateren	IV2017030812170830	AN_SNE_004_3160_16	Vzuur	Verzuring	3	3.0
HT31xx_LSVI_StilstaandeWateren	IV2017030812170830	AN_SNE_004_3160_16	VZuSS	Verzuring beperkte lijst 3160	3	3.0
HT31xx_LSVI_StilstaandeWateren	IV2017032009171774	LI_MAT_003_3150_16	Eutro	Eutrofiëring	22	22.0
HT31xx_LSVI_StilstaandeWateren	IV2017032009171774	LI_MAT_003_3150_16	Invas	Invasieve exoten	15	15.0
HT31xx_LSVI_StilstaandeWateren	IV2017032009323636	AN_KAL_007_3160_16	Eutro	Eutrofiëring	13	13.0
HT31xx_LSVI_StilstaandeWateren	IV2017032009323636	AN_KAL_007_3160_16	EutSS	Eutrofiering beperkte lijst 3160	10	10.0
HT31xx_LSVI_StilstaandeWateren	IV2017032009323636	AN_KAL_007_3160_16	Invas	Invasieve exoten	0	0.0
HT31xx_LSVI_StilstaandeWateren	IV2017032009323636	AN_KAL_007_3160_16	Vgras	Vergrassing	3	3.0
HT31xx_LSVI_StilstaandeWateren	IV2017032009323636	AN_KAL_007_3160_16	Vzuur	Verzuring	10	10.0
HT31xx_LSVI_StilstaandeWateren	IV2017032009323636	AN_KAL_007_3160_16	VZuSS	Verzuring beperkte lijst 3160	1	1.0
HT31xx_LSVI_StilstaandeWateren	IV2017032009392259	LI_OPH_005_3160_16	Eutro	Eutrofiëring	60	60.0
HT31xx_LSVI_StilstaandeWateren	IV2017032009392259	LI_OPH_005_3160_16	EutSS	Eutrofiering beperkte lijst 3160	1	1.0
HT31xx_LSVI_StilstaandeWateren	IV2017032009392259	LI_OPH_005_3160_16	Invas	Invasieve exoten	0	0.0
HT31xx_LSVI_StilstaandeWateren	IV2017032009392259	LI_OPH_005_3160_16	Vgras	Vergrassing	60	60.0
HT31xx_LSVI_StilstaandeWateren	IV2017032009392259	LI_OPH_005_3160_16	Vzuur	Verzuring	5	5.0
HT31xx_LSVI_StilstaandeWateren	IV2017032009392259	LI_OPH_005_3160_16	VZuSS	Verzuring beperkte lijst 3160	5	5.0
HT31xx_LSVI_StilstaandeWateren	IV2017032009542119	AN_KAL_004_3130a_16	Eutro	Eutrofiëring	50	50.0
HT31xx_LSVI_StilstaandeWateren	IV2017032009542119	AN_KAL_004_3130a_16	Invas	Invasieve exoten	0	0.0
HT31xx_LSVI_StilstaandeWateren	IV2017032009542119	AN_KAL_004_3130a_16	Vgras	Vergrassing	49	49.0
HT31xx_LSVI_StilstaandeWateren	IV2017032009542119	AN_KAL_004_3130a_16	Vzuur	Verzuring	40	40.0
HT31xx_LSVI_StilstaandeWateren	IV2017032009592467	LI_MAT_001_3130n_16	Eutro	Eutrofiëring	5	5.0
HT31xx_LSVI_StilstaandeWateren	IV2017032009592467	LI_MAT_001_3130n_16	Invas	Invasieve exoten	2	2.0
HT31xx_LSVI_StilstaandeWateren	IV2017032009592467	LI_MAT_001_3130n_16	Vgras	Vergrassing	0	0.0
HT31xx_LSVI_StilstaandeWateren	IV2017032009592467	LI_MAT_001_3130n_16	Vzuur	Verzuring	10	10.0
HT31xx_LSVI_StilstaandeWateren	IV2017032010113891	AN_TUR_001_3130a_16	Eutro	Eutrofiëring	15	15.0
HT31xx_LSVI_StilstaandeWateren	IV2017032010113891	AN_TUR_001_3130a_16	Invas	Invasieve exoten	0	0.0
HT31xx_LSVI_StilstaandeWateren	IV2017032010113891	AN_TUR_001_3130a_16	Vgras	Vergrassing	0-x-1	0.5
HT31xx_LSVI_StilstaandeWateren	IV2017032010113891	AN_TUR_001_3130a_16	Vzuur	Verzuring	0-x-1	0.5
HT31xx_LSVI_StilstaandeWateren	IV2017032010205954	AN_BEE_001_3130n_16	Eutro	Eutrofiëring	20	20.0
HT31xx_LSVI_StilstaandeWateren	IV2017032010205954	AN_BEE_001_3130n_16	Invas	Invasieve exoten	0-x-1	0.5
HT31xx_LSVI_StilstaandeWateren	IV2017032010205954	AN_BEE_001_3130n_16	Vgras	Vergrassing	0-x-1	0.5
HT31xx_LSVI_StilstaandeWateren	IV2017032010205954	AN_BEE_001_3130n_16	Vzuur	Verzuring	40	40.0
HT31xx_LSVI_StilstaandeWateren	IV2017032010360108	AN_BEE_001_3130a_16	Eutro	Eutrofiëring	25	25.0
HT31xx_LSVI_StilstaandeWateren	IV2017032010360108	AN_BEE_001_3130a_16	Invas	Invasieve exoten	0-x-1	0.5
HT31xx_LSVI_StilstaandeWateren	IV2017032010360108	AN_BEE_001_3130a_16	Vgras	Vergrassing	0-x-1	0.5
HT31xx_LSVI_StilstaandeWateren	IV2017032010360108	AN_BEE_001_3130a_16	Vzuur	Verzuring	40	40.0
HT31xx_LSVI_StilstaandeWateren	IV2017032010493372	AN_LIL_001_3130a_16	Eutro	Eutrofiëring	45	45.0
HT31xx_LSVI_StilstaandeWateren	IV2017032010493372	AN_LIL_001_3130a_16	Invas	Invasieve exoten	0	0.0
HT31xx_LSVI_StilstaandeWateren	IV2017032010493372	AN_LIL_001_3130a_16	Vgras	Vergrassing	0	0.0
HT31xx_LSVI_StilstaandeWateren	IV2017032010493372	AN_LIL_001_3130a_16	Vzuur	Verzuring	15	15.0
HT31xx_LSVI_StilstaandeWateren	IV2017032011215641	AN_VVM_002_3160_16	Eutro	Eutrofiëring	30	30.0
HT31xx_LSVI_StilstaandeWateren	IV2017032011215641	AN_VVM_002_3160_16	EutSS	Eutrofiering beperkte lijst 3160	20	20.0
HT31xx_LSVI_StilstaandeWateren	IV2017032011215641	AN_VVM_002_3160_16	Invas	Invasieve exoten	0	0.0
HT31xx_LSVI_StilstaandeWateren	IV2017032011215641	AN_VVM_002_3160_16	Vgras	Vergrassing	10	10.0
HT31xx_LSVI_StilstaandeWateren	IV2017032011215641	AN_VVM_002_3160_16	Vzuur	Verzuring	23	23.0
HT31xx_LSVI_StilstaandeWateren	IV2017032011215641	AN_VVM_002_3160_16	VZuSS	Verzuring beperkte lijst 3160	3	3.0
HT31xx_LSVI_StilstaandeWateren	IV2017032011233563	AN_MOL_003_3140_16	Eutro	Eutrofiëring	0-x-1	0.5
HT31xx_LSVI_StilstaandeWateren	IV2017032011233563	AN_MOL_003_3140_16	Invas	Invasieve exoten	0-x-1	0.5
HT31xx_LSVI_StilstaandeWateren	IV2017032011335845	AN_MOL_003_3130a_16	Eutro	Eutrofiëring	25	25.0
HT31xx_LSVI_StilstaandeWateren	IV2017032011335845	AN_MOL_003_3130a_16	Invas	Invasieve exoten	0-x-1	0.5
HT31xx_LSVI_StilstaandeWateren	IV2017032011335845	AN_MOL_003_3130a_16	Vgras	Vergrassing	0-x-1	0.5
HT31xx_LSVI_StilstaandeWateren	IV2017032011335845	AN_MOL_003_3130a_16	Vzuur	Verzuring	20	20.0
HT31xx_LSVI_StilstaandeWateren	IV2017032011441776	AN_MOL_003_3160_16	Eutro	Eutrofiëring	25	25.0
HT31xx_LSVI_StilstaandeWateren	IV2017032011441776	AN_MOL_003_3160_16	EutSS	Eutrofiering beperkte lijst 3160	23	23.0
HT31xx_LSVI_StilstaandeWateren	IV2017032011441776	AN_MOL_003_3160_16	Invas	Invasieve exoten	0-x-1	0.5
HT31xx_LSVI_StilstaandeWateren	IV2017032011441776	AN_MOL_003_3160_16	Vgras	Vergrassing	0-x-1	0.5
HT31xx_LSVI_StilstaandeWateren	IV2017032011441776	AN_MOL_003_3160_16	Vzuur	Verzuring	20	20.0
HT31xx_LSVI_StilstaandeWateren	IV2017032011441776	AN_MOL_003_3160_16	VZuSS	Verzuring beperkte lijst 3160	1	1.0
HT31xx_LSVI_StilstaandeWateren	IV2017032011501490	AN_TVG_004_3130a_16	Eutro	Eutrofiëring	85	85.0
HT31xx_LSVI_StilstaandeWateren	IV2017032011501490	AN_TVG_004_3130a_16	Invas	Invasieve exoten	1	1.0
HT31xx_LSVI_StilstaandeWateren	IV2017032011501490	AN_TVG_004_3130a_16	Vgras	Vergrassing	0-x-1	0.5
HT31xx_LSVI_StilstaandeWateren	IV2017032011501490	AN_TVG_004_3130a_16	Vzuur	Verzuring	10	10.0
HT31xx_LSVI_StilstaandeWateren	IV2017032809493991	LI_MAT_002_3140_16	Eutro	Eutrofiëring	15	15.0
HT31xx_LSVI_StilstaandeWateren	IV2017032809493991	LI_MAT_002_3140_16	Invas	Invasieve exoten	5	5.0
HT31xx_LSVI_StilstaandeWateren	IV2017032809570000	LI_MAT_002_3130n_16	Eutro	Eutrofiëring	35	35.0
HT31xx_LSVI_StilstaandeWateren	IV2017032809570000	LI_MAT_002_3130n_16	Invas	Invasieve exoten	5	5.0
HT31xx_LSVI_StilstaandeWateren	IV2017032809570000	LI_MAT_002_3130n_16	Vgras	Vergrassing	0-x-1	0.5
HT31xx_LSVI_StilstaandeWateren	IV2017032809570000	LI_MAT_002_3130n_16	Vzuur	Verzuring	0-x-1	0.5
HT31xx_LSVI_StilstaandeWateren	IV2017032810082114	LI_MAT_002_3130a_16	Eutro	Eutrofiëring	50	50.0
HT31xx_LSVI_StilstaandeWateren	IV2017032810082114	LI_MAT_002_3130a_16	Invas	Invasieve exoten	5	5.0
HT31xx_LSVI_StilstaandeWateren	IV2017032810082114	LI_MAT_002_3130a_16	Vgras	Vergrassing	0-x-1	0.5
HT31xx_LSVI_StilstaandeWateren	IV2017032810082114	LI_MAT_002_3130a_16	Vzuur	Verzuring	0-x-1	0.5
HT31xx_LSVI_StilstaandeWateren	IV2017032810192681	LI_LAN_008_3150_16	Eutro	Eutrofiëring	1	1.0
HT31xx_LSVI_StilstaandeWateren	IV2017032810192681	LI_LAN_008_3150_16	Invas	Invasieve exoten	1	1.0
HT31xx_LSVI_StilstaandeWateren	IV2017032810361983	AN_RPT_002_3130n_16	Eutro	Eutrofiëring	4	4.0
HT31xx_LSVI_StilstaandeWateren	IV2017032810361983	AN_RPT_002_3130n_16	Invas	Invasieve exoten	0-x-1	0.5
HT31xx_LSVI_StilstaandeWateren	IV2017032810361983	AN_RPT_002_3130n_16	Vgras	Vergrassing	0-x-1	0.5
HT31xx_LSVI_StilstaandeWateren	IV2017032810361983	AN_RPT_002_3130n_16	Vzuur	Verzuring	1	1.0
HT31xx_LSVI_StilstaandeWateren	IV2017032810490646	AN_RPT_002_3130a_16	Eutro	Eutrofiëring	4	4.0
HT31xx_LSVI_StilstaandeWateren	IV2017032810490646	AN_RPT_002_3130a_16	Invas	Invasieve exoten	0-x-1	0.5
HT31xx_LSVI_StilstaandeWateren	IV2017032810490646	AN_RPT_002_3130a_16	Vgras	Vergrassing	0-x-1	0.5
HT31xx_LSVI_StilstaandeWateren	IV2017032810490646	AN_RPT_002_3130a_16	Vzuur	Verzuring	1	1.0
HT31xx_LSVI_StilstaandeWateren	IV2017040309190179	LI_MAT_009_3130n_16	Eutro	Eutrofiëring	15	15.0
HT31xx_LSVI_StilstaandeWateren	IV2017040309190179	LI_MAT_009_3130n_16	Invas	Invasieve exoten	3	3.0
HT31xx_LSVI_StilstaandeWateren	IV2017040309190179	LI_MAT_009_3130n_16	Vgras	Vergrassing	0-x-1	0.5
HT31xx_LSVI_StilstaandeWateren	IV2017040309190179	LI_MAT_009_3130n_16	Vzuur	Verzuring	0-x-1	0.5
HT31xx_LSVI_StilstaandeWateren	IV2017040309253000	AN_KAL_003_3160_16	Eutro	Eutrofiëring	10	10.0
HT31xx_LSVI_StilstaandeWateren	IV2017040309253000	AN_KAL_003_3160_16	EutSS	Eutrofiering beperkte lijst 3160	0-x-1	0.5
HT31xx_LSVI_StilstaandeWateren	IV2017040309253000	AN_KAL_003_3160_16	Invas	Invasieve exoten	0	0.0
HT31xx_LSVI_StilstaandeWateren	IV2017040309253000	AN_KAL_003_3160_16	SleSo	Sleutelsoorten		NA
HT31xx_LSVI_StilstaandeWateren	IV2017040309253000	AN_KAL_003_3160_16	Vgras	Vergrassing	10	10.0
HT31xx_LSVI_StilstaandeWateren	IV2017040309253000	AN_KAL_003_3160_16	Vzuur	Verzuring	1	1.0
HT31xx_LSVI_StilstaandeWateren	IV2017040309253000	AN_KAL_003_3160_16	VZuSS	Verzuring beperkte lijst 3160	1	1.0
HT31xx_LSVI_StilstaandeWateren	IV2017040309413235	AN_DVH_003_3130n_16	Eutro	Eutrofiëring	1	1.0
HT31xx_LSVI_StilstaandeWateren	IV2017040309413235	AN_DVH_003_3130n_16	Invas	Invasieve exoten	80	80.0
HT31xx_LSVI_StilstaandeWateren	IV2017040309413235	AN_DVH_003_3130n_16	Vgras	Vergrassing	0-x-1	0.5
HT31xx_LSVI_StilstaandeWateren	IV2017040309413235	AN_DVH_003_3130n_16	Vzuur	Verzuring	0-x-1	0.5
HT31xx_LSVI_StilstaandeWateren	IV2017040309554429	AN_BEE_002_3130a_16	Eutro	Eutrofiëring	15	15.0
HT31xx_LSVI_StilstaandeWateren	IV2017040309554429	AN_BEE_002_3130a_16	Invas	Invasieve exoten	0	0.0
HT31xx_LSVI_StilstaandeWateren	IV2017040309554429	AN_BEE_002_3130a_16	Vgras	Vergrassing	5	5.0
HT31xx_LSVI_StilstaandeWateren	IV2017040309554429	AN_BEE_002_3130a_16	Vzuur	Verzuring	40	40.0
HT31xx_LSVI_StilstaandeWateren	IV2017040310093041	AN_TIK_002_3130a_16	Eutro	Eutrofiëring	13	13.0
HT31xx_LSVI_StilstaandeWateren	IV2017040310093041	AN_TIK_002_3130a_16	Invas	Invasieve exoten	0	0.0
HT31xx_LSVI_StilstaandeWateren	IV2017040310093041	AN_TIK_002_3130a_16	Vgras	Vergrassing	0	0.0
HT31xx_LSVI_StilstaandeWateren	IV2017040310093041	AN_TIK_002_3130a_16	Vzuur	Verzuring	1	1.0
HT31xx_LSVI_StilstaandeWateren	IV2017040310252958	AN_VOL_001_3130a_16	Eutro	Eutrofiëring	10	10.0
HT31xx_LSVI_StilstaandeWateren	IV2017040310252958	AN_VOL_001_3130a_16	Invas	Invasieve exoten	0-x-1	0.5
HT31xx_LSVI_StilstaandeWateren	IV2017040310252958	AN_VOL_001_3130a_16	Vgras	Vergrassing	2	2.0
HT31xx_LSVI_StilstaandeWateren	IV2017040310252958	AN_VOL_001_3130a_16	Vzuur	Verzuring	3	3.0
HT31xx_LSVI_StilstaandeWateren	IV2017040410373172	AN_LDL_001_3160_16	Eutro	Eutrofiëring	50	50.0
HT31xx_LSVI_StilstaandeWateren	IV2017040410373172	AN_LDL_001_3160_16	EutSS	Eutrofiering beperkte lijst 3160	6	6.0
HT31xx_LSVI_StilstaandeWateren	IV2017040410373172	AN_LDL_001_3160_16	Invas	Invasieve exoten	0	0.0
HT31xx_LSVI_StilstaandeWateren	IV2017040410373172	AN_LDL_001_3160_16	Vgras	Vergrassing	45	45.0
HT31xx_LSVI_StilstaandeWateren	IV2017040410373172	AN_LDL_001_3160_16	Vzuur	Verzuring	50	50.0
HT31xx_LSVI_StilstaandeWateren	IV2017040410373172	AN_LDL_001_3160_16	VZuSS	Verzuring beperkte lijst 3160	45	45.0
HT31xx_LSVI_StilstaandeWateren	IV2017040410453770	AN_LDL_003_3160_16	Eutro	Eutrofiëring	20	20.0
HT31xx_LSVI_StilstaandeWateren	IV2017040410453770	AN_LDL_003_3160_16	EutSS	Eutrofiering beperkte lijst 3160	5	5.0
HT31xx_LSVI_StilstaandeWateren	IV2017040410453770	AN_LDL_003_3160_16	Invas	Invasieve exoten	0	0.0
HT31xx_LSVI_StilstaandeWateren	IV2017040410453770	AN_LDL_003_3160_16	Vgras	Vergrassing	18	18.0
HT31xx_LSVI_StilstaandeWateren	IV2017040410453770	AN_LDL_003_3160_16	Vzuur	Verzuring	5	5.0
HT31xx_LSVI_StilstaandeWateren	IV2017040410453770	AN_LDL_003_3160_16	VZuSS	Verzuring beperkte lijst 3160	5	5.0
HT31xx_LSVI_StilstaandeWateren	IV2017040410525894	AN_LDL_002_3130a_16	Eutro	Eutrofiëring	5	5.0
HT31xx_LSVI_StilstaandeWateren	IV2017040410525894	AN_LDL_002_3130a_16	Invas	Invasieve exoten	0	0.0
HT31xx_LSVI_StilstaandeWateren	IV2017040410525894	AN_LDL_002_3130a_16	Vgras	Vergrassing	0-x-1	0.5
HT31xx_LSVI_StilstaandeWateren	IV2017040410525894	AN_LDL_002_3130a_16	Vzuur	Verzuring	5	5.0
HT31xx_Plassen	IV2017041210084004	AN_GSV_002_01_2016	A	Algenlaag	0	0.0
HT31xx_Plassen	IV2017041210084004	AN_GSV_002_01_2016	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2017041210084004	AN_GSV_002_01_2016	Drijv	Drijvend	0-x-1	0.5
HT31xx_Plassen	IV2017041210084004	AN_GSV_002_01_2016	Helo	Helofyt	45	45.0
