"";"ID";"survey";"user_reference";"location";"date";"latitude";"longitude";"Habitattype";"reliability";"Versie";"Criterium";"Indicator";"Beoordeling";"Kwaliteitsniveau";"Belang";"BeoordelingID";"Combinatie";"VoorwaardeID";"Voorwaarde";"Referentiewaarde";"Operator";"EenheidRefwaarde";"TypeRefwaarde";"InvoertypeRevwaarde";"Waarde";"TypeWaarde";"InvoertypeWaarde";"EenheidWaarde";"AfkomstWaarde";"TheoretischMaximum";"Status_voorwaarde";"Verschilscore"
"426";"IV2017121311494712";"HT31xx_LSVI_StilstaandeWateren";"LI_BOK_007_3130n_17";"LI_BOK_007";"2016-09-20";50,96342592;5,39250165;"3130_na";"hoog";"Versie 3";"Verstoring";"verzuring";"<= 30%";1;"zb";1239;"2037";2037;"bedekking verzuring";"30";"<=";"%";"Percentage";NA;"0.5";"Percentage";NA;"%";"observatie";100;TRUE;0,983333333333333
"427";"IV2017121312021093";"HT31xx_LSVI_StilstaandeWateren";"LI_BOK_007_3130a_17";"LI_BOK_007";"2016-09-20";50,96342592;5,39250165;"3130_aom";"hoog";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";1;"zb";1222;"2321";2321;"grootste vegetatievlek in m²";"10";">";"m²";"Decimaal getal";NA;"0-0.99";"Decimaal getal";NA;NA;"observatie";30;FALSE;-0,9505
"428";"IV2017121312021093";"HT31xx_LSVI_StilstaandeWateren";"LI_BOK_007_3130a_17";"LI_BOK_007";"2016-09-20";50,96342592;5,39250165;"3130_aom";"hoog";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten (uitgezonderd sleutelsoorten)";1;"zb";1230;"892";892;"bedekking helofyten";"30";"<";"%";"Percentage";NA;"0.5";"Percentage";NA;"%";"observatie";100;TRUE;0,983333333333333
"429";"IV2017121312021093";"HT31xx_LSVI_StilstaandeWateren";"LI_BOK_007_3130a_17";"LI_BOK_007";"2016-09-20";50,96342592;5,39250165;"3130_aom";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";">= 3 sleutelsoorten (uitgezonderd Moerashertshooi) minstens frequent aanwezig";1;"b";1219;"453";453;"aantal sleutelsoorten excl. moerashertshooi";"3";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";9;FALSE;-1
"430";"IV2017121312021093";"HT31xx_LSVI_StilstaandeWateren";"LI_BOK_007_3130a_17";"LI_BOK_007";"2016-09-20";50,96342592;5,39250165;"3130_aom";"hoog";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";1;"zb";1227;"841";841;"bedekking eutrofiëring";"10";"<";"%";"Percentage";NA;"0.5";"Percentage";NA;"%";"observatie";100;TRUE;0,95
"431";"IV2017121312021093";"HT31xx_LSVI_StilstaandeWateren";"LI_BOK_007_3130a_17";"LI_BOK_007";"2016-09-20";50,96342592;5,39250165;"3130_aom";"hoog";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";1;"zb";1223;"1018";1018;"bedekking invasieve exoten";"0";"<=";"%";"Percentage";NA;"0";"Percentage";NA;"%";"observatie";100;TRUE;1
"432";"IV2017121312021093";"HT31xx_LSVI_StilstaandeWateren";"LI_BOK_007_3130a_17";"LI_BOK_007";"2016-09-20";50,96342592;5,39250165;"3130_aom";"hoog";"Versie 3";"Verstoring";"verzuring";"<= 30%";1;"zb";1226;"2040";2040;"bedekking verzuring";"30";"<=";"%";"Percentage";NA;"0.5";"Percentage";NA;"%";"observatie";100;TRUE;0,983333333333333
"433";"IV2017121415063194";"HT31xx_LSVI_StilstaandeWateren";"OV_FON_001_3150_17";"OV_FON_001";"2017-07-20";51,17620349;4,01064951;"3150";"hoog";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";1;"zb";1258;"2331";2331;"grootste vegetatievlek in m²";"10";">";"m²";"Decimaal getal";NA;"0-0.99";"Decimaal getal";NA;NA;"observatie";30;FALSE;-0,9505
"434";"IV2017121415063194";"HT31xx_LSVI_StilstaandeWateren";"OV_FON_001_3150_17";"OV_FON_001";"2017-07-20";51,17620349;4,01064951;"3150";"hoog";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten (uitgezonderd sleutelsoorten)";1;"zb";1259;"886";886;"bedekking helofyten";"30";"<";"%";"Percentage";NA;"60";"Percentage";NA;"%";"observatie";100;FALSE;-0,428571428571429
"435";"IV2017121415063194";"HT31xx_LSVI_StilstaandeWateren";"OV_FON_001_3150_17";"OV_FON_001";"2017-07-20";51,17620349;4,01064951;"3150";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort (uitgezonderd Puntkroos) minstens abundant aanwezig of minstens 2 sleutelsoorten (uitgezonderd Puntkroos) frequent aanwezig";1;"b";1254;"434 OR 476";434;"aantal sleutelsoorten abundant";"1";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";3;FALSE;-1
"436";"IV2017121415063194";"HT31xx_LSVI_StilstaandeWateren";"OV_FON_001_3150_17";"OV_FON_001";"2017-07-20";51,17620349;4,01064951;"3150";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort (uitgezonderd Puntkroos) minstens abundant aanwezig of minstens 2 sleutelsoorten (uitgezonderd Puntkroos) frequent aanwezig";1;"b";1254;"434 OR 476";476;"aantal sleutelsoorten frequent";"2";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";6;FALSE;-1
"437";"IV2017121415063194";"HT31xx_LSVI_StilstaandeWateren";"OV_FON_001_3150_17";"OV_FON_001";"2017-07-20";51,17620349;4,01064951;"3150";"hoog";"Versie 3";"Verstoring";"eutrofiëring";"<= 30%";1;"zb";1262;"826";826;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"0.5";"Percentage";NA;"%";"observatie";100;TRUE;0,983333333333333
"438";"IV2017121415063194";"HT31xx_LSVI_StilstaandeWateren";"OV_FON_001_3150_17";"OV_FON_001";"2017-07-20";51,17620349;4,01064951;"3150";"hoog";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";1;"zb";1255;"1012";1012;"bedekking invasieve exoten";"r";"<=";NA;"Categorie";"TANSLEY (LEYSSEN)";"0";"Percentage";NA;"%";"observatie";100;TRUE;1
"439";"IV2017121415181838";"HT31xx_LSVI_StilstaandeWateren";"AN_ZAM_002_3150_17";"AN_ZAM_002";"2017-08-02";51,09826208;4,96144675;"3150";"hoog";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";1;"zb";1258;"2331";2331;"grootste vegetatievlek in m²";"10";">";"m²";"Decimaal getal";NA;"1-10";"Decimaal getal";NA;NA;"observatie";30;FALSE;-0,45
"440";"IV2017121415181838";"HT31xx_LSVI_StilstaandeWateren";"AN_ZAM_002_3150_17";"AN_ZAM_002";"2017-08-02";51,09826208;4,96144675;"3150";"hoog";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten (uitgezonderd sleutelsoorten)";1;"zb";1259;"886";886;"bedekking helofyten";"30";"<";"%";"Percentage";NA;"25";"Percentage";NA;"%";"observatie";100;TRUE;0,166666666666667
"441";"IV2017121415181838";"HT31xx_LSVI_StilstaandeWateren";"AN_ZAM_002_3150_17";"AN_ZAM_002";"2017-08-02";51,09826208;4,96144675;"3150";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort (uitgezonderd Puntkroos) minstens abundant aanwezig of minstens 2 sleutelsoorten (uitgezonderd Puntkroos) frequent aanwezig";1;"b";1254;"434 OR 476";434;"aantal sleutelsoorten abundant";"1";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";3;FALSE;-1
"442";"IV2017121415181838";"HT31xx_LSVI_StilstaandeWateren";"AN_ZAM_002_3150_17";"AN_ZAM_002";"2017-08-02";51,09826208;4,96144675;"3150";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort (uitgezonderd Puntkroos) minstens abundant aanwezig of minstens 2 sleutelsoorten (uitgezonderd Puntkroos) frequent aanwezig";1;"b";1254;"434 OR 476";476;"aantal sleutelsoorten frequent";"2";">=";NA;"Geheel getal";NA;"1";"Geheel getal";NA;NA;"berekend";6;FALSE;-0,5
"443";"IV2017121415181838";"HT31xx_LSVI_StilstaandeWateren";"AN_ZAM_002_3150_17";"AN_ZAM_002";"2017-08-02";51,09826208;4,96144675;"3150";"hoog";"Versie 3";"Verstoring";"eutrofiëring";"<= 30%";1;"zb";1262;"826";826;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"90";"Percentage";NA;"%";"observatie";100;FALSE;-0,857142857142857
"444";"IV2017121415181838";"HT31xx_LSVI_StilstaandeWateren";"AN_ZAM_002_3150_17";"AN_ZAM_002";"2017-08-02";51,09826208;4,96144675;"3150";"hoog";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";1;"zb";1255;"1012";1012;"bedekking invasieve exoten";"r";"<=";NA;"Categorie";"TANSLEY (LEYSSEN)";"0";"Percentage";NA;"%";"observatie";100;TRUE;1
"445";"IV2018020909033210";"HT31xx_LSVI_StilstaandeWateren";"AN_ZAM_003_3150_17";"AN_ZAM_003";"2017-08-02";51,09815659;4,96232363;"3150";"hoog";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";1;"zb";1258;"2331";2331;"grootste vegetatievlek in m²";"10";">";"m²";"Decimaal getal";NA;"0-0.99";"Decimaal getal";NA;NA;"observatie";30;FALSE;-0,9505
"446";"IV2018020909033210";"HT31xx_LSVI_StilstaandeWateren";"AN_ZAM_003_3150_17";"AN_ZAM_003";"2017-08-02";51,09815659;4,96232363;"3150";"hoog";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten (uitgezonderd sleutelsoorten)";1;"zb";1259;"886";886;"bedekking helofyten";"30";"<";"%";"Percentage";NA;"15";"Percentage";NA;"%";"observatie";100;TRUE;0,5
"447";"IV2018020909033210";"HT31xx_LSVI_StilstaandeWateren";"AN_ZAM_003_3150_17";"AN_ZAM_003";"2017-08-02";51,09815659;4,96232363;"3150";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort (uitgezonderd Puntkroos) minstens abundant aanwezig of minstens 2 sleutelsoorten (uitgezonderd Puntkroos) frequent aanwezig";1;"b";1254;"434 OR 476";434;"aantal sleutelsoorten abundant";"1";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";3;FALSE;-1
"448";"IV2018020909033210";"HT31xx_LSVI_StilstaandeWateren";"AN_ZAM_003_3150_17";"AN_ZAM_003";"2017-08-02";51,09815659;4,96232363;"3150";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort (uitgezonderd Puntkroos) minstens abundant aanwezig of minstens 2 sleutelsoorten (uitgezonderd Puntkroos) frequent aanwezig";1;"b";1254;"434 OR 476";476;"aantal sleutelsoorten frequent";"2";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";6;FALSE;-1
"449";"IV2018020909033210";"HT31xx_LSVI_StilstaandeWateren";"AN_ZAM_003_3150_17";"AN_ZAM_003";"2017-08-02";51,09815659;4,96232363;"3150";"hoog";"Versie 3";"Verstoring";"eutrofiëring";"<= 30%";1;"zb";1262;"826";826;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"0.5";"Percentage";NA;"%";"observatie";100;TRUE;0,983333333333333
"450";"IV2018020909033210";"HT31xx_LSVI_StilstaandeWateren";"AN_ZAM_003_3150_17";"AN_ZAM_003";"2017-08-02";51,09815659;4,96232363;"3150";"hoog";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";1;"zb";1255;"1012";1012;"bedekking invasieve exoten";"r";"<=";NA;"Categorie";"TANSLEY (LEYSSEN)";"0";"Percentage";NA;"%";"observatie";100;TRUE;1
"451";"IV2018020909145948";"HT31xx_LSVI_StilstaandeWateren";"AN_GSV_003_3130a_17";"AN_GSV_003";"2017-08-18";51,33620992;4,55834242;"3130_aom";"hoog";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";1;"zb";1222;"2321";2321;"grootste vegetatievlek in m²";"10";">";"m²";"Decimaal getal";NA;"0-0.99";"Decimaal getal";NA;NA;"observatie";30;FALSE;-0,9505
"452";"IV2018020909145948";"HT31xx_LSVI_StilstaandeWateren";"AN_GSV_003_3130a_17";"AN_GSV_003";"2017-08-18";51,33620992;4,55834242;"3130_aom";"hoog";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten (uitgezonderd sleutelsoorten)";1;"zb";1230;"892";892;"bedekking helofyten";"30";"<";"%";"Percentage";NA;"70";"Percentage";NA;"%";"observatie";100;FALSE;-0,571428571428571
"453";"IV2018020909145948";"HT31xx_LSVI_StilstaandeWateren";"AN_GSV_003_3130a_17";"AN_GSV_003";"2017-08-18";51,33620992;4,55834242;"3130_aom";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";">= 3 sleutelsoorten (uitgezonderd Moerashertshooi) minstens frequent aanwezig";1;"b";1219;"453";453;"aantal sleutelsoorten excl. moerashertshooi";"3";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";9;FALSE;-1
"454";"IV2018020909145948";"HT31xx_LSVI_StilstaandeWateren";"AN_GSV_003_3130a_17";"AN_GSV_003";"2017-08-18";51,33620992;4,55834242;"3130_aom";"hoog";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";1;"zb";1227;"841";841;"bedekking eutrofiëring";"10";"<";"%";"Percentage";NA;"3";"Percentage";NA;"%";"observatie";100;TRUE;0,7
"455";"IV2018020909145948";"HT31xx_LSVI_StilstaandeWateren";"AN_GSV_003_3130a_17";"AN_GSV_003";"2017-08-18";51,33620992;4,55834242;"3130_aom";"hoog";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";1;"zb";1223;"1018";1018;"bedekking invasieve exoten";"0";"<=";"%";"Percentage";NA;"0";"Percentage";NA;"%";"observatie";100;TRUE;1
"456";"IV2018020909145948";"HT31xx_LSVI_StilstaandeWateren";"AN_GSV_003_3130a_17";"AN_GSV_003";"2017-08-18";51,33620992;4,55834242;"3130_aom";"hoog";"Versie 3";"Verstoring";"verzuring";"<= 30%";1;"zb";1226;"2040";2040;"bedekking verzuring";"30";"<=";"%";"Percentage";NA;"0";"Percentage";NA;"%";"observatie";100;TRUE;1
"457";"IV2018020909312908";"HT31xx_LSVI_StilstaandeWateren";"AN_BGO_002_3130a_17";"AN_BGO_002";"2017-09-06";51,21711752;5,17882395;"3130_aom";"hoog";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";1;"zb";1222;"2321";2321;"grootste vegetatievlek in m²";"10";">";"m²";"Decimaal getal";NA;"1-10";"Decimaal getal";NA;NA;"observatie";30;FALSE;-0,45
"458";"IV2018020909312908";"HT31xx_LSVI_StilstaandeWateren";"AN_BGO_002_3130a_17";"AN_BGO_002";"2017-09-06";51,21711752;5,17882395;"3130_aom";"hoog";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten (uitgezonderd sleutelsoorten)";1;"zb";1230;"892";892;"bedekking helofyten";"30";"<";"%";"Percentage";NA;"50";"Percentage";NA;"%";"observatie";100;FALSE;-0,285714285714286
"459";"IV2018020909312908";"HT31xx_LSVI_StilstaandeWateren";"AN_BGO_002_3130a_17";"AN_BGO_002";"2017-09-06";51,21711752;5,17882395;"3130_aom";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";">= 3 sleutelsoorten (uitgezonderd Moerashertshooi) minstens frequent aanwezig";1;"b";1219;"453";453;"aantal sleutelsoorten excl. moerashertshooi";"3";">=";NA;"Geheel getal";NA;"1";"Geheel getal";NA;NA;"berekend";9;FALSE;-0,666666666666667
"460";"IV2018020909312908";"HT31xx_LSVI_StilstaandeWateren";"AN_BGO_002_3130a_17";"AN_BGO_002";"2017-09-06";51,21711752;5,17882395;"3130_aom";"hoog";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";1;"zb";1227;"841";841;"bedekking eutrofiëring";"10";"<";"%";"Percentage";NA;"3";"Percentage";NA;"%";"observatie";100;TRUE;0,7
"461";"IV2018020909312908";"HT31xx_LSVI_StilstaandeWateren";"AN_BGO_002_3130a_17";"AN_BGO_002";"2017-09-06";51,21711752;5,17882395;"3130_aom";"hoog";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";1;"zb";1223;"1018";1018;"bedekking invasieve exoten";"0";"<=";"%";"Percentage";NA;"2";"Percentage";NA;"%";"observatie";100;FALSE;-0,02
"462";"IV2018020909312908";"HT31xx_LSVI_StilstaandeWateren";"AN_BGO_002_3130a_17";"AN_BGO_002";"2017-09-06";51,21711752;5,17882395;"3130_aom";"hoog";"Versie 3";"Verstoring";"verzuring";"<= 30%";1;"zb";1226;"2040";2040;"bedekking verzuring";"30";"<=";"%";"Percentage";NA;"1";"Percentage";NA;"%";"observatie";100;TRUE;0,966666666666667
"463";"IV2018020909370337";"HT31xx_LSVI_StilstaandeWateren";"AN_BGO_002_3130n_17";"AN_BGO_002";"2017-09-06";51,21711752;5,17882395;"3130_na";"hoog";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";1;"zb";1234;"2325";2325;"grootste vegetatievlek in m²";"10";">";"m²";"Decimaal getal";NA;"1-10";"Decimaal getal";NA;NA;"observatie";30;FALSE;-0,45
"464";"IV2018020909370337";"HT31xx_LSVI_StilstaandeWateren";"AN_BGO_002_3130n_17";"AN_BGO_002";"2017-09-06";51,21711752;5,17882395;"3130_na";"hoog";"Versie 3";"Structuur";"verticale structuur";"< 30 % van de vegetatievlek  begroeid met opgaande vegetatie";1;"zb";1235;"2";2;"% begroeid met opgaande vegetatie";"30";"<";"%";"Percentage";NA;"10";"Percentage";NA;"%";"observatie";100;TRUE;0,666666666666667
"465";"IV2018020909370337";"HT31xx_LSVI_StilstaandeWateren";"AN_BGO_002_3130n_17";"AN_BGO_002";"2017-09-06";51,21711752;5,17882395;"3130_na";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort (uitgezonderd Borstelbies, Glaskroos en Naaldwaterbies) is minstens frequent aanwezig";1;"b";1231;"477";477;"aantal sleutelsoorten frequent";"1";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";3;FALSE;-1
"466";"IV2018020909370337";"HT31xx_LSVI_StilstaandeWateren";"AN_BGO_002_3130n_17";"AN_BGO_002";"2017-09-06";51,21711752;5,17882395;"3130_na";"hoog";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";1;"zb";1242;"845";845;"bedekking eutrofiëring";"10";"<";"%";"Percentage";NA;"3";"Percentage";NA;"%";"observatie";100;TRUE;0,7
"467";"IV2018020909370337";"HT31xx_LSVI_StilstaandeWateren";"AN_BGO_002_3130n_17";"AN_BGO_002";"2017-09-06";51,21711752;5,17882395;"3130_na";"hoog";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";1;"zb";1238;"1004";1004;"bedekking invasieve exoten";"0";"<=";"%";"Percentage";NA;"2";"Percentage";NA;"%";"observatie";100;FALSE;-0,02
"468";"IV2018020909370337";"HT31xx_LSVI_StilstaandeWateren";"AN_BGO_002_3130n_17";"AN_BGO_002";"2017-09-06";51,21711752;5,17882395;"3130_na";"hoog";"Versie 3";"Verstoring";"verzuring";"<= 30%";1;"zb";1239;"2037";2037;"bedekking verzuring";"30";"<=";"%";"Percentage";NA;"1";"Percentage";NA;"%";"observatie";100;TRUE;0,966666666666667
"469";"IV2018020909501549";"HT31xx_LSVI_StilstaandeWateren";"AN_BGO_002_3140_17";"AN_BGO_002";"2017-09-06";51,21711752;5,17882395;"3140";"hoog";"Versie 3";"Structuur";"horizontale structuur";"kranswiervelden > 10 m²";1;"zb";1246;"2333";2333;"grootste vegetatievlek in m²";"10";">";"m²";"Decimaal getal";NA;"0-0.99";"Decimaal getal";NA;NA;"observatie";30;FALSE;-0,9505
"470";"IV2018020909501549";"HT31xx_LSVI_StilstaandeWateren";"AN_BGO_002_3140_17";"AN_BGO_002";"2017-09-06";51,21711752;5,17882395;"3140";"hoog";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten";1;"zb";1250;"891";891;"bedekking helofyten";"30";"<";"%";"Percentage";NA;"50";"Percentage";NA;"%";"observatie";100;FALSE;-0,285714285714286
"471";"IV2018020909501549";"HT31xx_LSVI_StilstaandeWateren";"AN_BGO_002_3140_17";"AN_BGO_002";"2017-09-06";51,21711752;5,17882395;"3140";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";"kranswiervelden voor >= 50 % bestaande uit sleutelsoorten (uitgezonderd Potamogeton coloratus)";1;"b";1247;"2356";2356;"kranswiervelden voor > = 50 % sleutelsoorten";"1";"=";NA;"Ja/nee";NA;"1";"Ja/nee";NA;NA;"observatie";1;TRUE;1
"472";"IV2018020909501549";"HT31xx_LSVI_StilstaandeWateren";"AN_BGO_002_3140_17";"AN_BGO_002";"2017-09-06";51,21711752;5,17882395;"3140";"hoog";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";1;"zb";1251;"849";849;"bedekking eutrofiëring";"10";"<";"%";"Percentage";NA;"0.5";"Percentage";NA;"%";"observatie";100;TRUE;0,95
"473";"IV2018020909501549";"HT31xx_LSVI_StilstaandeWateren";"AN_BGO_002_3140_17";"AN_BGO_002";"2017-09-06";51,21711752;5,17882395;"3140";"hoog";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";1;"zb";1243;"1008";1008;"bedekking invasieve exoten";"r";"<=";NA;"Categorie";"TANSLEY (LEYSSEN)";"2";"Percentage";NA;"%";"observatie";100;FALSE;-0,0195097548774387
"474";"IV2018020910124046";"HT31xx_LSVI_StilstaandeWateren";"AN_BGO_002_3160_17";"AN_BGO_002";"2017-09-06";51,21711752;5,17882395;"3160";"laag";"Versie 3";"Structuur";"horizontale structuur";"rechtstreeks in contact met habitattype 7140_oli";1;"zb";1267;"2139";2139;"contact met 7110 of 7140_oli";"1";"=";NA;"Ja/nee";NA;"1";"Ja/nee";NA;NA;"observatie";1;TRUE;1
"475";"IV2018020910124046";"HT31xx_LSVI_StilstaandeWateren";"AN_BGO_002_3160_17";"AN_BGO_002";"2017-09-06";51,21711752;5,17882395;"3160";"laag";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 2 sleutelsoorten minstens frequent aanwezig";1;"b";1263;"459";459;"aantal sleutelsoorten frequent";"2";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";6;FALSE;-1
"476";"IV2018020910124046";"HT31xx_LSVI_StilstaandeWateren";"AN_BGO_002_3160_17";"AN_BGO_002";"2017-09-06";51,21711752;5,17882395;"3160";"laag";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";1;"zb";1271;"851";851;"bedekking eutrofiëring";"10";"<";"%";"Percentage";NA;"4";"Percentage";NA;"%";"observatie";100;TRUE;0,6
"477";"IV2018020910124046";"HT31xx_LSVI_StilstaandeWateren";"AN_BGO_002_3160_17";"AN_BGO_002";"2017-09-06";51,21711752;5,17882395;"3160";"laag";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";1;"zb";1266;"972";972;"bedekking invasieve exoten";"0";"<=";"%";"Percentage";NA;"2";"Percentage";NA;"%";"observatie";100;FALSE;-0,02
"478";"IV2018020910124046";"HT31xx_LSVI_StilstaandeWateren";"AN_BGO_002_3160_17";"AN_BGO_002";"2017-09-06";51,21711752;5,17882395;"3160";"laag";"Versie 3";"Verstoring";"verzuring";"<= 30%";1;"zb";1270;"2057";2057;"bedekking verzuring";"30";"<=";"%";"Percentage";NA;"0.5";"Percentage";NA;"%";"observatie";100;TRUE;0,983333333333333
"479";"IV2018020910244945";"HT31xx_LSVI_StilstaandeWateren";"AN_BGO_001_3130a_17";"AN_BGO_001";"2017-09-06";51,21296318;5,16170094;"3130_aom";"hoog";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";1;"zb";1222;"2321";2321;"grootste vegetatievlek in m²";"10";">";"m²";"Decimaal getal";NA;"1-10";"Decimaal getal";NA;NA;"observatie";30;FALSE;-0,45
"480";"IV2018020910244945";"HT31xx_LSVI_StilstaandeWateren";"AN_BGO_001_3130a_17";"AN_BGO_001";"2017-09-06";51,21296318;5,16170094;"3130_aom";"hoog";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten (uitgezonderd sleutelsoorten)";1;"zb";1230;"892";892;"bedekking helofyten";"30";"<";"%";"Percentage";NA;"14";"Percentage";NA;"%";"observatie";100;TRUE;0,533333333333333
"481";"IV2018020910244945";"HT31xx_LSVI_StilstaandeWateren";"AN_BGO_001_3130a_17";"AN_BGO_001";"2017-09-06";51,21296318;5,16170094;"3130_aom";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";">= 3 sleutelsoorten (uitgezonderd Moerashertshooi) minstens frequent aanwezig";1;"b";1219;"453";453;"aantal sleutelsoorten excl. moerashertshooi";"3";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";9;FALSE;-1
"482";"IV2018020910244945";"HT31xx_LSVI_StilstaandeWateren";"AN_BGO_001_3130a_17";"AN_BGO_001";"2017-09-06";51,21296318;5,16170094;"3130_aom";"hoog";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";1;"zb";1227;"841";841;"bedekking eutrofiëring";"10";"<";"%";"Percentage";NA;"3";"Percentage";NA;"%";"observatie";100;TRUE;0,7
"483";"IV2018020910244945";"HT31xx_LSVI_StilstaandeWateren";"AN_BGO_001_3130a_17";"AN_BGO_001";"2017-09-06";51,21296318;5,16170094;"3130_aom";"hoog";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";1;"zb";1223;"1018";1018;"bedekking invasieve exoten";"0";"<=";"%";"Percentage";NA;"0.5";"Percentage";NA;"%";"observatie";100;FALSE;-0,005
"484";"IV2018020910244945";"HT31xx_LSVI_StilstaandeWateren";"AN_BGO_001_3130a_17";"AN_BGO_001";"2017-09-06";51,21296318;5,16170094;"3130_aom";"hoog";"Versie 3";"Verstoring";"verzuring";"<= 30%";1;"zb";1226;"2040";2040;"bedekking verzuring";"30";"<=";"%";"Percentage";NA;"0.5";"Percentage";NA;"%";"observatie";100;TRUE;0,983333333333333
"485";"IV2018020910314240";"HT31xx_LSVI_StilstaandeWateren";"AN_BGO_001_3130n_17";"AN_BGO_001";"2017-09-06";51,21296318;5,16170094;"3130_na";"hoog";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";1;"zb";1234;"2325";2325;"grootste vegetatievlek in m²";"10";">";"m²";"Decimaal getal";NA;"1-10";"Decimaal getal";NA;NA;"observatie";30;FALSE;-0,45
