recording_givid	survey	type_observed	classif_key	type_cover
IV2018062114105520	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018062114184705	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018062114435963	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018062114512121	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018071007271612	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2018071007271612	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018071007271612	HT31xx_Plassen	3160	Habitatsleutel v5	NA
IV2018071007324936	HT31xx_Plassen	3160	Habitatsleutel v5	NA
IV2018071007422449	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018071007422449	HT31xx_Plassen	3160	Habitatsleutel v5	NA
IV2018071007531495	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018071007531495	HT31xx_Plassen	3160	Habitatsleutel v5	NA
IV2018071008034463	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018071008034463	HT31xx_Plassen	3160	Habitatsleutel v5	NA
IV2018082008201439	HT31xx_LSVI_StilstaandeWateren	3160	Habitatsleutel v5	NA
IV2018082010271159	HT31xx_LSVI_StilstaandeWateren	3150	Habitatsleutel v5	NA
IV2018082011540115	HT31xx_LSVI_StilstaandeWateren	3150	Habitatsleutel v5	NA
IV2018082012290419	HT31xx_LSVI_StilstaandeWateren	3150	Habitatsleutel v5	NA
IV2018082012413631	HT31xx_LSVI_StilstaandeWateren	3160	Habitatsleutel v5	NA
IV2018082012595751	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2018082013250933	HT31xx_LSVI_StilstaandeWateren	-9	Habitatsleutel v5	NA
IV2018082013483710	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2018082014043254	HT31xx_LSVI_StilstaandeWateren	3160	Habitatsleutel v5	NA
IV2018082014281713	HT31xx_LSVI_StilstaandeWateren	3130_na	Habitatsleutel v5	NA
IV2018082014440693	HT31xx_LSVI_StilstaandeWateren	3130_na	Habitatsleutel v5	NA
IV2018082015012770	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2018082107315923	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018082107494607	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2018082107494607	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018082107552331	HT31xx_LSVI_StilstaandeWateren	3130_na	Habitatsleutel v5	NA
IV2018082108175259	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2018082108365086	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2018082108515790	HT31xx_LSVI_StilstaandeWateren	3130_na	Habitatsleutel v5	NA
IV2018082109012829	HT31xx_LSVI_StilstaandeWateren	3150	Habitatsleutel v5	NA
IV2018082109180907	HT31xx_LSVI_StilstaandeWateren	3130_na	Habitatsleutel v5	NA
IV2018082110485943	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2018082111581954	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2018082111581954	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018082112192732	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2018082112192732	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018082112462787	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2018082112462787	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018082114072964	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2018082114072964	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018082114255549	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2018082114255549	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018082115232512	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2018082115232512	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018082207130881	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2018082207130881	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018082207521373	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2018082207521373	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018082215075182	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2018082215251883	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018082307123947	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2018082307123947	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018082307540858	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2018082307540858	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018082308241033	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2018082308421674	HT31xx_Plassen	3130	Habitatsleutel v5	
IV2018082308421674	HT31xx_Plassen	3130_aom	Habitatsleutel v5	
IV2018082308583009	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2018082308583009	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018082309421802	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2018082309421802	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018082310522694	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2018082310522694	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018082311251393	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2018082311413004	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2018082311413004	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018082311552051	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2018082311552051	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018082312171242	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2018082312171242	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018082312435261	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2018082312435261	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018082313210776	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2018082313210776	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018082313381909	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2018082313381909	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018082315010378	HT31xx_LSVI_StilstaandeWateren	3160	Habitatsleutel v5	NA
IV2018082315023627	HT31xx_Plassen	3160	Habitatsleutel v5	NA
IV2018082407123443	HT31xx_Plassen	3160	Habitatsleutel v5	NA
IV2018082407245983	HT31xx_Plassen	3160	Habitatsleutel v5	NA
IV2018082407384145	HT31xx_Plassen	3160	Habitatsleutel v5	NA
IV2018082407505046	HT31xx_Plassen	3160	Habitatsleutel v5	NA
IV2018082408132366	HT31xx_LSVI_StilstaandeWateren	3160	Habitatsleutel v5	NA
IV2018082408312802	HT31xx_Plassen	3160	Habitatsleutel v5	NA
IV2018082408565369	HT31xx_Plassen	3160	Habitatsleutel v5	NA
IV2018082409190121	HT31xx_Plassen	3160	Habitatsleutel v5	NA
IV2018082409251585	HT31xx_Plassen	3160	Habitatsleutel v5	NA
IV2018082409480563	HT31xx_LSVI_StilstaandeWateren	3160	Habitatsleutel v5	NA
IV2018082410121621	HT31xx_Plassen	3160	Habitatsleutel v5	NA
IV2018082411052534	HT31xx_Plassen	3160	Habitatsleutel v5	NA
IV2018082411181328	HT31xx_Plassen	3160	Habitatsleutel v5	NA
IV2018082411413567	HT31xx_Plassen	3160	Habitatsleutel v5	NA
IV2018082412023259	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2018082412304466	HT31xx_LSVI_StilstaandeWateren	3160	Habitatsleutel v5	NA
IV2018082413550581	HT31xx_LSVI_StilstaandeWateren	3110	Habitatsleutel v5	NA
IV2018082414191907	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2018082414303701	HT31xx_LSVI_StilstaandeWateren	3130_na	Habitatsleutel v5	NA
IV2018082414430196	HT31xx_Plassen	3110	Habitatsleutel v5	NA
IV2018082414430196	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2018082414430196	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018082414430196	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2018082414430196	HT31xx_Plassen	3160	Habitatsleutel v5	NA
IV2018082415051763	HT31xx_Plassen	3110	Habitatsleutel v5	NA
IV2018082415051763	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018082415051763	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2018082415051763	HT31xx_Plassen	3160	Habitatsleutel v5	NA
IV2018082415293866	HT31xx_Plassen	3110	Habitatsleutel v5	NA
IV2018082415293866	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018082415293866	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2018082415293866	HT31xx_Plassen	3160	Habitatsleutel v5	NA
IV2018082707113380	HT31xx_Plassen	3110	Habitatsleutel v5	NA
IV2018082707113380	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018082707510619	HT31xx_Plassen	3110	Habitatsleutel v5	NA
IV2018082707510619	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018082707510619	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2018082708265940	HT31xx_LSVI_StilstaandeWateren	3130_na	Habitatsleutel v5	NA
IV2018082708404936	HT31xx_LSVI_StilstaandeWateren	3110	Habitatsleutel v5	NA
IV2018082708514386	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2018082709033551	HT31xx_Plassen	3110	Habitatsleutel v5	NA
IV2018082709033551	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2018082709033551	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018082709033551	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2018082709134905	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2018082709223730	HT31xx_Plassen	3110	Habitatsleutel v5	NA
IV2018082709223730	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018082709223730	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2018082710102658	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018082710102658	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2018082710115051	HT31xx_Plassen	0	Habitatsleutel v5	NA
IV2018082711512527	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018082711512527	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2018082711524030	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018082711524030	HT31xx_Plassen	4010	Habitatsleutel v5	NA
IV2018082712222671	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2018082712342904	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2018082712342904	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018082712414647	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018082712490064	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2018082712490064	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018082713105243	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2018082713105243	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018082713290364	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2018082713290364	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018082714145210	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2018082714145210	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018082714321053	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2018082714321053	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018082714371371	HT31xx_LSVI_StilstaandeWateren	3150	Habitatsleutel v5	NA
IV2018082714551969	HT31xx_LSVI_StilstaandeWateren	3140	Habitatsleutel v5	NA
IV2018082715004198	HT31xx_Plassen	3140	Habitatsleutel v5	NA
IV2018082715004198	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2018082715065126	HT31xx_Plassen	3140	Habitatsleutel v5	NA
IV2018082715065126	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2018082807090644	HT31xx_Plassen	3140	Habitatsleutel v5	NA
IV2018082807090644	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2018082807204112	HT31xx_Plassen	3140	Habitatsleutel v5	NA
IV2018082807204112	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2018082807542698	HT31xx_Plassen	3140	Habitatsleutel v5	NA
IV2018082807542698	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2018082808112125	HT31xx_Plassen	0	Habitatsleutel v5	NA
IV2018082808303101	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2018082808454134	HT31xx_LSVI_StilstaandeWateren	3160	Habitatsleutel v5	NA
IV2018082808595923	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018082808595923	HT31xx_Plassen	3160	Habitatsleutel v5	NA
IV2018082809362044	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018082809362044	HT31xx_Plassen	3160	Habitatsleutel v5	NA
IV2018082809364666	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018082809364666	HT31xx_Plassen	3160	Habitatsleutel v5	NA
IV2018082809580333	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018082809580333	HT31xx_Plassen	3160	Habitatsleutel v5	NA
IV2018082809583808	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018082809583808	HT31xx_Plassen	3160	Habitatsleutel v5	NA
IV2018082810484581	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018082810484581	HT31xx_Plassen	3160	Habitatsleutel v5	NA
IV2018082811013631	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018082811013631	HT31xx_Plassen	3160	Habitatsleutel v5	NA
IV2018082811100040	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018082811100040	HT31xx_Plassen	3160	Habitatsleutel v5	NA
IV2018082811333334	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018082811333334	HT31xx_Plassen	3160	Habitatsleutel v5	NA
IV2018082811540156	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018082811540156	HT31xx_Plassen	3160	Habitatsleutel v5	NA
IV2018082812105936	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018082812105936	HT31xx_Plassen	3160	Habitatsleutel v5	NA
IV2018082812211954	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018082812211954	HT31xx_Plassen	3160	Habitatsleutel v5	NA
IV2018082814440090	HT31xx_LSVI_StilstaandeWateren	3150	Habitatsleutel v5	NA
IV2018082815001578	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2018082907051931	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2018082908062839	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2018082908092463	HT31xx_LSVI_StilstaandeWateren	3130_na	Habitatsleutel v5	NA
IV2018082908183624	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2018082908305651	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2018082908305651	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018082908305651	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2018082908485067	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2018082908485067	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018082908485067	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2018082909001557	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2018082909001557	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018082909001557	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2018082909022283	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2018082909022283	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018082909022283	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2018082909343381	HT31xx_LSVI_StilstaandeWateren	3160	Habitatsleutel v5	NA
IV2018082909372181	HT31xx_Plassen	3160	Habitatsleutel v5	NA
IV2018082909570649	HT31xx_Plassen	3160	Habitatsleutel v5	NA
IV2018082910100624	HT31xx_Plassen	3160	Habitatsleutel v5	NA
IV2018082910233422	HT31xx_Plassen	3160	Habitatsleutel v5	NA
IV2018082911020363	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018082911190423	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018082911260559	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018082911311132	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018082911514477	HT31xx_LSVI_StilstaandeWateren	3130_na	Habitatsleutel v5	NA
IV2018082911522950	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2018082912045019	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2018082912045019	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018082912045019	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2018082912151206	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2018082912151206	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018082912151206	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2018082912394435	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2018082912394435	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018082912394435	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2018082913003328	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2018082913003328	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018082913003328	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2018082913120170	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2018082913120170	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018082913120170	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2018082913222498	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2018082913222498	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018082913222498	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2018082913405018	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2018082913405018	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018082913405018	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2018082913541407	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2018082913541407	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018082913541407	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2018082914065107	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2018082914065107	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018082914065107	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2018082914180094	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2018082914180094	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018082914180094	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2018082914272098	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2018082914272098	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018082914272098	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2018083007161636	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2018083007161636	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018083007161636	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2018083007562039	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018083007574388	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018083008121234	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018083008400481	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018083008425607	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2018083009021339	HT31xx_LSVI_StilstaandeWateren	3160	Habitatsleutel v5	NA
IV2018083009213994	HT31xx_LSVI_StilstaandeWateren	3160	Habitatsleutel v5	NA
IV2018083009353126	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2018083010065136	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2018083010522707	HT31xx_Plassen	2190	Habitatsleutel v5	NA
IV2018083010545082	HT31xx_Plassen	2190	Habitatsleutel v5	NA
IV2018083011193615	HT31xx_Plassen	2190	Habitatsleutel v5	NA
IV2018083011432518	HT31xx_Plassen	2190_mp	Habitatsleutel v5	NA
IV2018083012040930	HT31xx_Plassen	2190	Habitatsleutel v5	NA
IV2018083012204405	HT31xx_Plassen	2190	Habitatsleutel v5	NA
IV2018083013021306	HT31xx_Plassen	2190	Habitatsleutel v5	NA
IV2018083013210196	HT31xx_Plassen	2190	Habitatsleutel v5	NA
IV2018083013335456	HT31xx_Plassen	2190	Habitatsleutel v5	NA
IV2018083013453463	HT31xx_Plassen	2190	Habitatsleutel v5	NA
IV2018090409354837	HT31xx_LSVI_StilstaandeWateren	3150	Habitatsleutel v5	NA
IV2018090409475016	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2018090410031205	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2018090410270756	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2018090410514930	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2018090411050636	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2018090411303943	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2018090411375049	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2018090412381639	HT31xx_LSVI_StilstaandeWateren	3130_na	Habitatsleutel v5	NA
IV2018090412442048	HT31xx_LSVI_StilstaandeWateren	3150	Habitatsleutel v5	NA
IV2018090412483372	HT31xx_LSVI_StilstaandeWateren	3150	Habitatsleutel v5	NA
IV2018090413035232	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2018090413221150	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2018090413400990	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2018090414193103	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2018090414512709	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2018090415020484	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2018090508071129	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2018090508224249	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2018090508505656	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2018090508595162	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2018090509082763	HT31xx_LSVI_StilstaandeWateren	3160	Habitatsleutel v5	NA
IV2018090509480277	HT31xx_LSVI_StilstaandeWateren	3130_na	Habitatsleutel v5	NA
IV2018090510080311	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2018090510164322	HT31xx_LSVI_StilstaandeWateren	3130_na	Habitatsleutel v5	NA
IV2018090510175155	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2018090510275856	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2018090510451126	HT31xx_Plassen	2190	Habitatsleutel v5	NA
IV2018090510471498	HT31xx_Plassen	2190	Habitatsleutel v5	NA
IV2018090511090521	HT31xx_Plassen	2190	Habitatsleutel v5	NA
IV2018090511470847	HT31xx_Plassen	2190	Habitatsleutel v5	NA
IV2018090511555971	HT31xx_Plassen	2190	Habitatsleutel v5	NA
IV2018090512134512	HT31xx_Plassen	2190	Habitatsleutel v5	NA
IV2018090512315334	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2018090512315334	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018090512484704	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2018090513011036	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2018090513025274	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2018090513350475	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2018090513522772	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2018090513543220	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2018090514203660	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2018090514382356	HT31xx_LSVI_StilstaandeWateren	3150	Habitatsleutel v5	NA
IV2018090514413202	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2018090514550398	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2018090607181606	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2018090607190509	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2018090608195608	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2018090608265211	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2018090608472872	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2018090609025511	HT31xx_LSVI_StilstaandeWateren	3130_na	Habitatsleutel v5	NA
IV2018090609212270	HT31xx_LSVI_StilstaandeWateren	3150	Habitatsleutel v5	NA
IV2018090609375973	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2018090609375973	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2018090609375973	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2018090610030186	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2018090610030186	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2018090610040510	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2018090610040510	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2018090610132565	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2018090610132565	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2018090611485280	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2018090611485280	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2018090612062101	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2018090612062101	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2018090612065754	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2018090612065754	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2018090612143322	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2018090612143322	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2018090612395591	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2018090612395591	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2018090613090672	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018090613093176	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018090613205901	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018090613321920	HT31xx_Plassen	-9	Habitatsleutel v5	NA
