survey	recording_givid	user_reference	var_code	var	value	value_numeric	is_below_LOQ	is_above_LOQ	is_numeric	unit	value_description
HT31xx_LSVI_StilstaandeWateren	IV2018101612451289	LI_BOK_003_3130n_18	HabVl	opgaande vegetatie > 15 cm	3	3	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101612451289	LI_BOK_003_3130n_18	peil	peil	ulaag	NA	0	0	0	class	Uitzonderlijk laag
HT31xx_LSVI_StilstaandeWateren	IV2018101612451289	LI_BOK_003_3130n_18	Schom	schommeling winter/zomer	0,30	0.3	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101612451289	LI_BOK_003_3130n_18	Secch	secchi-diepte	0,26	0.26	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101612451289	LI_BOK_003_3130n_18	Vgras	vergrassing	0	0	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101612451289	LI_BOK_003_3130n_18	Vzuur	verzuring	0	0	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101612510334	LI_BBV_001_3130a_18	Helo	bedekking helofyten	90	90	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101612510334	LI_BBV_001_3130a_18	boom	boom	m2xho	NA	0	0	0	class	>= 2x hoogte van bomen
HT31xx_LSVI_StilstaandeWateren	IV2018101612510334	LI_BBV_001_3130a_18	diept	diepteklasse	0-2m	NA	0	0	0	class	0 - < 2m
HT31xx_LSVI_StilstaandeWateren	IV2018101612510334	LI_BBV_001_3130a_18	Eutro	eutrofiëring	75	75	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101612510334	LI_BBV_001_3130a_18	helde	helderheid	bozi	NA	0	0	0	class	Bodemzicht
HT31xx_LSVI_StilstaandeWateren	IV2018101612510334	LI_BBV_001_3130a_18	helde	helderheid	humuz	NA	0	0	0	class	Gekleurd door humuszuren
HT31xx_LSVI_StilstaandeWateren	IV2018101612510334	LI_BBV_001_3130a_18	horst	horizontalestructuur	g10m²	NA	0	0	0	class	>= 10m²
HT31xx_LSVI_StilstaandeWateren	IV2018101612510334	LI_BBV_001_3130a_18	Invas	invasieve exoten	0	0	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101612510334	LI_BBV_001_3130a_18	diepte_max	maximale diepte	0,00	0	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101612510334	LI_BBV_001_3130a_18	peil	peil	droog	NA	0	0	0	class	Droogstaand (groot deel)
HT31xx_LSVI_StilstaandeWateren	IV2018101612510334	LI_BBV_001_3130a_18	Schom	schommeling winter/zomer	0,25	0.25	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101612510334	LI_BBV_001_3130a_18	Vgras	vergrassing	2	2	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101612510334	LI_BBV_001_3130a_18	Vzuur	verzuring	1	1	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101612554328	LI_HAG_004_3130n_18	Seccd	diepte van secchibepaling	0,50	0.5	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101612554328	LI_HAG_004_3130n_18	diept	diepteklasse	0-2m	NA	0	0	0	class	0 - < 2m
HT31xx_LSVI_StilstaandeWateren	IV2018101612554328	LI_HAG_004_3130n_18	Eutro	eutrofiëring	5	5	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101612554328	LI_HAG_004_3130n_18	helde	helderheid	fytog	NA	0	0	0	class	Gekleurd door fytoplankton - groen
HT31xx_LSVI_StilstaandeWateren	IV2018101612554328	LI_HAG_004_3130n_18	helde	helderheid	humuz	NA	0	0	0	class	Gekleurd door humuszuren
HT31xx_LSVI_StilstaandeWateren	IV2018101612554328	LI_HAG_004_3130n_18	horst	horizontalestructuur	1m2	NA	0	0	0	class	<= 1m²
HT31xx_LSVI_StilstaandeWateren	IV2018101612554328	LI_HAG_004_3130n_18	Invas	invasieve exoten	0	0	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101612554328	LI_HAG_004_3130n_18	diepte_max	maximale diepte	0,50	0.5	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101612554328	LI_HAG_004_3130n_18	HabVl	opgaande vegetatie > 15 cm	20	20	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101612554328	LI_HAG_004_3130n_18	peil	peil	norm	NA	0	0	0	class	Normaal
HT31xx_LSVI_StilstaandeWateren	IV2018101612554328	LI_HAG_004_3130n_18	Schom	schommeling winter/zomer	0,60	0.6	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101612554328	LI_HAG_004_3130n_18	Secch	secchi-diepte	0,31	0.31	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101612554328	LI_HAG_004_3130n_18	Vgras	vergrassing	1	1	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101612554328	LI_HAG_004_3130n_18	Vzuur	verzuring	5	5	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101613004118	LI_HAG_004_3130a_18	Helo	bedekking helofyten	35	35	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101613004118	LI_HAG_004_3130a_18	boom	boom	m2xho	NA	0	0	0	class	>= 2x hoogte van bomen
HT31xx_LSVI_StilstaandeWateren	IV2018101613004118	LI_HAG_004_3130a_18	Seccd	diepte van secchibepaling	0,50	0.5	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101613004118	LI_HAG_004_3130a_18	diept	diepteklasse	0-2m	NA	0	0	0	class	0 - < 2m
HT31xx_LSVI_StilstaandeWateren	IV2018101613004118	LI_HAG_004_3130a_18	Eutro	eutrofiëring	5	5	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101613004118	LI_HAG_004_3130a_18	helde	helderheid	fytog	NA	0	0	0	class	Gekleurd door fytoplankton - groen
HT31xx_LSVI_StilstaandeWateren	IV2018101613004118	LI_HAG_004_3130a_18	helde	helderheid	humuz	NA	0	0	0	class	Gekleurd door humuszuren
HT31xx_LSVI_StilstaandeWateren	IV2018101613004118	LI_HAG_004_3130a_18	horst	horizontalestructuur	10m2	NA	0	0	0	class	> 1m& - < 10m²
HT31xx_LSVI_StilstaandeWateren	IV2018101613004118	LI_HAG_004_3130a_18	Invas	invasieve exoten	0	0	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101613004118	LI_HAG_004_3130a_18	diepte_max	maximale diepte	0,50	0.5	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101613004118	LI_HAG_004_3130a_18	peil	peil	norm	NA	0	0	0	class	Normaal
HT31xx_LSVI_StilstaandeWateren	IV2018101613004118	LI_HAG_004_3130a_18	Schom	schommeling winter/zomer	0,60	0.6	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101613004118	LI_HAG_004_3130a_18	Secch	secchi-diepte	0,31	0.31	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101613004118	LI_HAG_004_3130a_18	Vgras	vergrassing	1	1	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101613004118	LI_HAG_004_3130a_18	Vzuur	verzuring	5	5	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101613064311	AN_SNE_008_3130a_18	Helo	bedekking helofyten	10	10	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101613064311	AN_SNE_008_3130a_18	boom	boom	2xho	NA	0	0	0	class	< 2x hoogte van bomen
HT31xx_LSVI_StilstaandeWateren	IV2018101613064311	AN_SNE_008_3130a_18	Seccd	diepte van secchibepaling	0,80	0.8	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101613064311	AN_SNE_008_3130a_18	diept	diepteklasse	0-2m	NA	0	0	0	class	0 - < 2m
HT31xx_LSVI_StilstaandeWateren	IV2018101613064311	AN_SNE_008_3130a_18	Eutro	eutrofiëring	10	10	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101613064311	AN_SNE_008_3130a_18	helde	helderheid	fytog	NA	0	0	0	class	Gekleurd door fytoplankton - groen
HT31xx_LSVI_StilstaandeWateren	IV2018101613064311	AN_SNE_008_3130a_18	helde	helderheid	humuz	NA	0	0	0	class	Gekleurd door humuszuren
HT31xx_LSVI_StilstaandeWateren	IV2018101613064311	AN_SNE_008_3130a_18	horst	horizontalestructuur	1m2	NA	0	0	0	class	<= 1m²
HT31xx_LSVI_StilstaandeWateren	IV2018101613064311	AN_SNE_008_3130a_18	Invas	invasieve exoten	0-x-1	0.5	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101613064311	AN_SNE_008_3130a_18	diepte_max	maximale diepte	0,80	0.8	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101613064311	AN_SNE_008_3130a_18	peil	peil	ulaag	NA	0	0	0	class	Uitzonderlijk laag
HT31xx_LSVI_StilstaandeWateren	IV2018101613064311	AN_SNE_008_3130a_18	Schom	schommeling winter/zomer	0,35	0.35	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101613064311	AN_SNE_008_3130a_18	Secch	secchi-diepte	0,30	0.3	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101613064311	AN_SNE_008_3130a_18	Vgras	vergrassing	2	2	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101613064311	AN_SNE_008_3130a_18	Vzuur	verzuring	5	5	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101613143763	AN_ABH_007_3130a_18	Helo	bedekking helofyten	50	50	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101613143763	AN_ABH_007_3130a_18	boom	boom	m2xho	NA	0	0	0	class	>= 2x hoogte van bomen
HT31xx_LSVI_StilstaandeWateren	IV2018101613143763	AN_ABH_007_3130a_18	Seccd	diepte van secchibepaling	0,04	0.04	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101613143763	AN_ABH_007_3130a_18	diept	diepteklasse	0-2m	NA	0	0	0	class	0 - < 2m
HT31xx_LSVI_StilstaandeWateren	IV2018101613143763	AN_ABH_007_3130a_18	Eutro	eutrofiëring	1	1	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101613143763	AN_ABH_007_3130a_18	helde	helderheid	bozi	NA	0	0	0	class	Bodemzicht
HT31xx_LSVI_StilstaandeWateren	IV2018101613143763	AN_ABH_007_3130a_18	horst	horizontalestructuur	g10m²	NA	0	0	0	class	>= 10m²
HT31xx_LSVI_StilstaandeWateren	IV2018101613143763	AN_ABH_007_3130a_18	Invas	invasieve exoten	0	0	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101613143763	AN_ABH_007_3130a_18	diepte_max	maximale diepte	0,04	0.04	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101613143763	AN_ABH_007_3130a_18	peil	peil	droog	NA	0	0	0	class	Droogstaand (groot deel)
HT31xx_LSVI_StilstaandeWateren	IV2018101613143763	AN_ABH_007_3130a_18	Schom	schommeling winter/zomer	1,30	1.3	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101613143763	AN_ABH_007_3130a_18	Secch	secchi-diepte	0,04	0.04	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101613143763	AN_ABH_007_3130a_18	Vgras	vergrassing	0-x-1	0.5	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101613143763	AN_ABH_007_3130a_18	Vzuur	verzuring	45	45	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101613204036	AN_DEB_001_3130a_18	Helo	bedekking helofyten	2	2	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101613204036	AN_DEB_001_3130a_18	boom	boom	2xho	NA	0	0	0	class	< 2x hoogte van bomen
HT31xx_LSVI_StilstaandeWateren	IV2018101613204036	AN_DEB_001_3130a_18	Seccd	diepte van secchibepaling	0,90	0.9	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101613204036	AN_DEB_001_3130a_18	diept	diepteklasse	0-2m	NA	0	0	0	class	0 - < 2m
HT31xx_LSVI_StilstaandeWateren	IV2018101613204036	AN_DEB_001_3130a_18	Eutro	eutrofiëring	1	1	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101613204036	AN_DEB_001_3130a_18	helde	helderheid	fytog	NA	0	0	0	class	Gekleurd door fytoplankton - groen
HT31xx_LSVI_StilstaandeWateren	IV2018101613204036	AN_DEB_001_3130a_18	horst	horizontalestructuur	10m2	NA	0	0	0	class	> 1m& - < 10m²
HT31xx_LSVI_StilstaandeWateren	IV2018101613204036	AN_DEB_001_3130a_18	Invas	invasieve exoten	0-x-1	0.5	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101613204036	AN_DEB_001_3130a_18	diepte_max	maximale diepte	0,90	0.9	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101613204036	AN_DEB_001_3130a_18	peil	peil	ulaag	NA	0	0	0	class	Uitzonderlijk laag
HT31xx_LSVI_StilstaandeWateren	IV2018101613204036	AN_DEB_001_3130a_18	Schom	schommeling winter/zomer	0,40	0.4	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101613204036	AN_DEB_001_3130a_18	Secch	secchi-diepte	0,18	0.18	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101613204036	AN_DEB_001_3130a_18	Vgras	vergrassing	0-x-1	0.5	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101613204036	AN_DEB_001_3130a_18	Vzuur	verzuring	0-x-1	0.5	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101613254663	AN_SNE_006_3130a_18	Helo	bedekking helofyten	50	50	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101613254663	AN_SNE_006_3130a_18	boom	boom	booev	NA	0	0	0	class	bomen tot op de oever
HT31xx_LSVI_StilstaandeWateren	IV2018101613254663	AN_SNE_006_3130a_18	diept	diepteklasse	0-2m	NA	0	0	0	class	0 - < 2m
HT31xx_LSVI_StilstaandeWateren	IV2018101613254663	AN_SNE_006_3130a_18	Eutro	eutrofiëring	35	35	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101613254663	AN_SNE_006_3130a_18	helde	helderheid	trsub	NA	0	0	0	class	Troebel door substraat
HT31xx_LSVI_StilstaandeWateren	IV2018101613254663	AN_SNE_006_3130a_18	horst	horizontalestructuur	g10m²	NA	0	0	0	class	>= 10m²
HT31xx_LSVI_StilstaandeWateren	IV2018101613254663	AN_SNE_006_3130a_18	Invas	invasieve exoten	1	1	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101613254663	AN_SNE_006_3130a_18	diepte_max	maximale diepte	0,90	0.9	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101613254663	AN_SNE_006_3130a_18	peil	peil	ulaag	NA	0	0	0	class	Uitzonderlijk laag
HT31xx_LSVI_StilstaandeWateren	IV2018101613254663	AN_SNE_006_3130a_18	Schom	schommeling winter/zomer	0,40	0.4	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101613254663	AN_SNE_006_3130a_18	Vgras	vergrassing	20	20	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101613254663	AN_SNE_006_3130a_18	Vzuur	verzuring	15	15	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101715281848	LI_BER_003_3130n_18	Seccd	diepte van secchibepaling	5,00	5	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101715281848	LI_BER_003_3130n_18	diept	diepteklasse	4-6m	NA	0	0	0	class	>= 4m - < 6m
HT31xx_LSVI_StilstaandeWateren	IV2018101715281848	LI_BER_003_3130n_18	Eutro	eutrofiëring	1	1	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101715281848	LI_BER_003_3130n_18	helde	helderheid	gboz	NA	0	0	0	class	Vrij helder, geen bodemzicht
HT31xx_LSVI_StilstaandeWateren	IV2018101715281848	LI_BER_003_3130n_18	horst	horizontalestructuur	g10m²	NA	0	0	0	class	>= 10m²
HT31xx_LSVI_StilstaandeWateren	IV2018101715281848	LI_BER_003_3130n_18	Invas	invasieve exoten	30	30	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101715281848	LI_BER_003_3130n_18	diepte_max	maximale diepte	5,00	5	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101715281848	LI_BER_003_3130n_18	HabVl	opgaande vegetatie > 15 cm	1	1	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101715281848	LI_BER_003_3130n_18	peil	peil	ulaag	NA	0	0	0	class	Uitzonderlijk laag
HT31xx_LSVI_StilstaandeWateren	IV2018101715281848	LI_BER_003_3130n_18	Schom	schommeling winter/zomer	0,60	0.6	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101715281848	LI_BER_003_3130n_18	Secch	secchi-diepte	4,00	4	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101715281848	LI_BER_003_3130n_18	Vgras	vergrassing	0-x-1	0.5	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101715281848	LI_BER_003_3130n_18	Vzuur	verzuring	0-x-1	0.5	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101715313167	LI_BER_003_3140_18	Helo	bedekking helofyten	5	5	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101715313167	LI_BER_003_3140_18	chara	chara	51ss	NA	0	0	0	class	> 50% bestaat uit sleutelsoorten
HT31xx_LSVI_StilstaandeWateren	IV2018101715313167	LI_BER_003_3140_18	Seccd	diepte van secchibepaling	5,00	5	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101715313167	LI_BER_003_3140_18	diept	diepteklasse	4-6m	NA	0	0	0	class	>= 4m - < 6m
HT31xx_LSVI_StilstaandeWateren	IV2018101715313167	LI_BER_003_3140_18	Eutro	eutrofiëring	0-x-1	0.5	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101715313167	LI_BER_003_3140_18	helde	helderheid	gboz	NA	0	0	0	class	Vrij helder, geen bodemzicht
HT31xx_LSVI_StilstaandeWateren	IV2018101715313167	LI_BER_003_3140_18	horst	horizontalestructuur	g10m²	NA	0	0	0	class	>= 10m²
HT31xx_LSVI_StilstaandeWateren	IV2018101715313167	LI_BER_003_3140_18	Invas	invasieve exoten	30	30	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101715313167	LI_BER_003_3140_18	diepte_max	maximale diepte	5,00	5	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101715313167	LI_BER_003_3140_18	peil	peil	ulaag	NA	0	0	0	class	Uitzonderlijk laag
HT31xx_LSVI_StilstaandeWateren	IV2018101715313167	LI_BER_003_3140_18	Schom	schommeling winter/zomer	0,60	0.6	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101715313167	LI_BER_003_3140_18	Secch	secchi-diepte	4,00	4	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101719542365	VB_VIN_002_3150_18	Helo	bedekking helofyten	30	30	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101719542365	VB_VIN_002_3150_18	Seccd	diepte van secchibepaling	1,14	1.14	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101719542365	VB_VIN_002_3150_18	diept	diepteklasse	0-2m	NA	0	0	0	class	0 - < 2m
HT31xx_LSVI_StilstaandeWateren	IV2018101719542365	VB_VIN_002_3150_18	Eutro	eutrofiëring	1	1	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101719542365	VB_VIN_002_3150_18	helde	helderheid	bozi	NA	0	0	0	class	Bodemzicht
HT31xx_LSVI_StilstaandeWateren	IV2018101719542365	VB_VIN_002_3150_18	horst	horizontalestructuur	g10m²	NA	0	0	0	class	>= 10m²
HT31xx_LSVI_StilstaandeWateren	IV2018101719542365	VB_VIN_002_3150_18	Invas	invasieve exoten	0	0	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101719542365	VB_VIN_002_3150_18	diepte_max	maximale diepte	1,14	1.14	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101719542365	VB_VIN_002_3150_18	peil	peil	norm	NA	0	0	0	class	Normaal
HT31xx_LSVI_StilstaandeWateren	IV2018101719542365	VB_VIN_002_3150_18	Schom	schommeling winter/zomer	0,50	0.5	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101719542365	VB_VIN_002_3150_18	Secch	secchi-diepte	1,14	1.14	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101719542365	VB_VIN_002_3150_18	SleSo	sleutelsoorten	25	25	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101721305466	LI_BEG_003_3130a_18	Helo	bedekking helofyten	30	30	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101721305466	LI_BEG_003_3130a_18	boom	boom	m2xho	NA	0	0	0	class	>= 2x hoogte van bomen
HT31xx_LSVI_StilstaandeWateren	IV2018101721305466	LI_BEG_003_3130a_18	diept	diepteklasse	0-2m	NA	0	0	0	class	0 - < 2m
HT31xx_LSVI_StilstaandeWateren	IV2018101721305466	LI_BEG_003_3130a_18	Eutro	eutrofiëring	10	10	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101721305466	LI_BEG_003_3130a_18	helde	helderheid	bozi	NA	0	0	0	class	Bodemzicht
HT31xx_LSVI_StilstaandeWateren	IV2018101721305466	LI_BEG_003_3130a_18	horst	horizontalestructuur	10m2	NA	0	0	0	class	> 1m& - < 10m²
HT31xx_LSVI_StilstaandeWateren	IV2018101721305466	LI_BEG_003_3130a_18	Invas	invasieve exoten	0	0	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101721305466	LI_BEG_003_3130a_18	peil	peil	droog	NA	0	0	0	class	Droogstaand (groot deel)
HT31xx_LSVI_StilstaandeWateren	IV2018101721305466	LI_BEG_003_3130a_18	Schom	schommeling winter/zomer	0,40	0.4	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101721305466	LI_BEG_003_3130a_18	SleSo	sleutelsoorten	15	15	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101721305466	LI_BEG_003_3130a_18	Vgras	vergrassing	5	5	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101721305466	LI_BEG_003_3130a_18	Vzuur	verzuring	30	30	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101721472947	LI_BEG_002_3130a_18	Helo	bedekking helofyten	20	20	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101721472947	LI_BEG_002_3130a_18	boom	boom	booev	NA	0	0	0	class	bomen tot op de oever
HT31xx_LSVI_StilstaandeWateren	IV2018101721472947	LI_BEG_002_3130a_18	diept	diepteklasse	0-2m	NA	0	0	0	class	0 - < 2m
HT31xx_LSVI_StilstaandeWateren	IV2018101721472947	LI_BEG_002_3130a_18	Eutro	eutrofiëring	18	18	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101721472947	LI_BEG_002_3130a_18	helde	helderheid	bozi	NA	0	0	0	class	Bodemzicht
HT31xx_LSVI_StilstaandeWateren	IV2018101721472947	LI_BEG_002_3130a_18	horst	horizontalestructuur	g10m²	NA	0	0	0	class	>= 10m²
HT31xx_LSVI_StilstaandeWateren	IV2018101721472947	LI_BEG_002_3130a_18	Invas	invasieve exoten	0	0	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101721472947	LI_BEG_002_3130a_18	peil	peil	droog	NA	0	0	0	class	Droogstaand (groot deel)
HT31xx_LSVI_StilstaandeWateren	IV2018101721472947	LI_BEG_002_3130a_18	Schom	schommeling winter/zomer	0,80	0.8	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101721472947	LI_BEG_002_3130a_18	SleSo	sleutelsoorten	20	20	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101721472947	LI_BEG_002_3130a_18	Vgras	vergrassing	0	0	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101721472947	LI_BEG_002_3130a_18	Vzuur	verzuring	0	0	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101721571240	LI_EGO_001_3150_18	Helo	bedekking helofyten	15	15	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101721571240	LI_EGO_001_3150_18	Seccd	diepte van secchibepaling	0,23	0.23	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101721571240	LI_EGO_001_3150_18	diept	diepteklasse	0-2m	NA	0	0	0	class	0 - < 2m
HT31xx_LSVI_StilstaandeWateren	IV2018101721571240	LI_EGO_001_3150_18	Eutro	eutrofiëring	70	70	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101721571240	LI_EGO_001_3150_18	helde	helderheid	bozi	NA	0	0	0	class	Bodemzicht
HT31xx_LSVI_StilstaandeWateren	IV2018101721571240	LI_EGO_001_3150_18	horst	horizontalestructuur	g10m²	NA	0	0	0	class	>= 10m²
HT31xx_LSVI_StilstaandeWateren	IV2018101721571240	LI_EGO_001_3150_18	Invas	invasieve exoten	0	0	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101721571240	LI_EGO_001_3150_18	diepte_max	maximale diepte	0,23	0.23	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101721571240	LI_EGO_001_3150_18	peil	peil	norm	NA	0	0	0	class	Normaal
HT31xx_LSVI_StilstaandeWateren	IV2018101721571240	LI_EGO_001_3150_18	Schom	schommeling winter/zomer	0,80	0.8	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101721571240	LI_EGO_001_3150_18	Secch	secchi-diepte	0,23	0.23	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101721571240	LI_EGO_001_3150_18	SleSo	sleutelsoorten	60	60	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101722034851	AN_SPB_002_3130a_18	Helo	bedekking helofyten	40	40	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101722034851	AN_SPB_002_3130a_18	boom	boom	2xho	NA	0	0	0	class	< 2x hoogte van bomen
HT31xx_LSVI_StilstaandeWateren	IV2018101722034851	AN_SPB_002_3130a_18	Seccd	diepte van secchibepaling	0,52	0.52	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101722034851	AN_SPB_002_3130a_18	diept	diepteklasse	0-2m	NA	0	0	0	class	0 - < 2m
HT31xx_LSVI_StilstaandeWateren	IV2018101722034851	AN_SPB_002_3130a_18	Eutro	eutrofiëring	25	25	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2018101722034851	AN_SPB_002_3130a_18	helde	helderheid	humuz	NA	0	0	0	class	Gekleurd door humuszuren
